Date,Nifty,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,WIPRO
2008-01-02,0.5704395766912729,5.000630193720035,0.8173712427668622,0.17846442967643927,0.1939793482157226,6.385282868492292,-0.17072183970522348,0.07672388623860549,7.1445367668234505,-0.1395166642054413,0.22117664850811458,1.0037866932169015,3.671253805386021,,0.5175909296252668,2.8132301849270513,-0.9073197285395018,-0.528516488244335,-2.3908984822175516,4.660207125651317,-0.8210339138270961,,0.04296886456855997,0.8584643494400801,-1.2130930093147252,3.1332592111344093,0.8136221100522478,0.08301816903502068,1.6084596095720105,-1.159686081725797,8.199717704563692,-0.19052413099912568,-1.0172292283101458,0.5546724722436114,0.0,-0.13592844213481392,1.5441294547080542,-0.5456986028990252,0.47397467785625924,,1.6718797538940011,-1.1102967598476732,6.521881436766153,4.092610981413913,0.13943830049714112,-0.4314481273985038,-1.3863023061718605,1.8088042215496758,0.06549824799100268,5.894819790551775,-0.9011454002944008
2008-01-03,-0.013756961350364083,0.43007661200633596,-2.420740088788631,-3.011520956059688,0.24199118238137363,0.11595719476737987,-0.818606481171924,-1.0344727578568857,-2.7546765814600693,-1.7748956254575843,4.068302279485025,1.541198491232798,-1.1423290334584668,,-0.26668772102540483,-4.191544945890124,5.382336804670085,-3.790306418680822,-1.383815249395537,-0.4511308771756428,-1.2184545937228064,,1.6100310709511012,-2.02438912425561,3.2669252979734997,-3.022295600659952,-1.5372651996367281,-2.245013882344782,-3.0076912077708795,2.9333146937914334,-3.543939145465713,-2.017727936158409,-2.8436271130645396,-2.3920631220159194,0.0,7.39009607298835,2.8797221067040857,4.115223826282222,1.465885606401529,,-1.1595265754618445,-4.12375911747368,-1.8822959089818347,-0.24573765518136614,-0.792689952092962,-3.7095588461637408,0.7652032764609906,-1.9482919199990567,-0.579193864331784,0.4805913629276404,-2.9627432398510622
2008-01-04,1.5497164063864366,-0.30252062116953304,-2.778646459148204,-0.11373880161024141,0.1624173792626804,1.8390863568438665,0.5715490841036619,0.30969222130374785,12.522464804124267,-0.07902671247830284,-0.9035374700148702,-0.49273354371774936,-1.2479920796564237,,-0.2647793421316824,2.0159663607018263,-2.430414283189697,-0.24426224415928788,1.6290174788832879,2.6764885263635962,0.11805013046795043,,-1.3239521351777417,3.263681534438656,4.128343483518249,4.66659517939747,2.6541561834668936,-0.8279448259175703,2.2849155465406,-0.5476311037652004,2.319543904342436,4.784415498133532,-0.9856185406320606,-0.929892649906483,0.0,-1.6841541716391628,2.8604423530935286,-0.5270160179579264,3.0753907677784076,,-0.2693100138376314,-2.1351472482239453,2.8002534026597026,-1.256955402375215,0.5614622161829619,-0.5785575889851624,-1.1081401280855885,-0.46032056729964355,-0.9827911106027432,1.899822742600188,0.0906790046732775
2008-01-07,0.07650722978145286,-1.2964796810158719,-1.0561731148288067,-2.0139829541308774,6.266998632351406,3.3415628274167997,-2.2866739150738113,-2.1613063901528173,-2.8371474519602757,-1.1915500087673392,-3.1633789147247016,1.2195646116590186,-0.4680729723047783,,-0.11149749610905868,-2.2505747348803617,-0.1564337336068644,-2.1241526020556734,-4.99924091689542,-0.32624407086031537,-2.4168666386267246,,0.19984400814703207,-0.86404396189248,2.219348813885058,5.927846903743328,-0.5703338759321719,-3.424990633188363,5.447917569050786,-2.6781025821332904,0.6456097016670936,0.8025717803033849,-1.2078902201659747,-0.04149615828751285,0.0,-0.9762327612064081,-3.290872220582197,-0.8277717363998516,0.9104523615865556,,0.5902778742738146,0.9266964631083674,-1.7307138942620703,0.47974953459977154,-0.5958991206467701,-2.944711538461542,-3.084818375485432,8.825035290084827,1.1409018421169703,0.7431552905606154,-2.859143862526048
2008-01-08,0.13935117873444813,-2.539255081471048,-1.8292791291866672,-2.126913474789849,2.9527974313899197,-2.238240444027173,0.07686861943929646,0.07891361277501119,4.8838285179146235,4.145994071659387,-5.668710818196432,0.6467634783418275,-1.2931860192609612,,-1.9135255630222003,-1.0739902878882268,-3.0010741407071384,-3.3214661756320374,0.5179252576694937,-1.1487922615365243,3.6456156271936324,,-1.4815354943512604,-4.174304347403512,-0.25295713334760883,-1.6586584034366192,-3.288723128175597,1.551766807677235,-0.12970361168742617,-2.913430565629982,-4.270575228823914,1.2736550883461817,1.9967926893070365,-2.4850876282445533,0.0,-1.4509052534754763,1.6937116273200825,-3.4057079994888384,1.1389762756507826,,2.5656618876566784,-1.1855937022482443,-3.884829656037314,-1.3368849973265262,-3.726502376936569,1.2556177997550932,1.7043599943714405,-4.120495585646056,-1.7148020644488504,-2.4459691406791495,1.4405565934057396
2008-01-09,-0.252074992407314,-4.030962016495021,-2.037691177881662,-1.7713427092799994,-3.629212750608779,2.8008591239267355,0.08274184817278485,0.11822800888858787,-0.7940639085318946,-0.17931972296780785,-5.744528337993504,1.1285947445473177,-0.21438765737041843,,-0.6367271697567789,-0.8656701487911977,-0.521878497909356,1.6200135982913144,-0.24929775028194046,3.2348417077550318,1.681468709327949,,-0.4915842121218539,1.4600265127426404,-1.0989011948652205,-2.3881446804472684,-1.937509350540323,-0.5595040900545523,-1.2770657319003842,-2.87797736662897,-2.3227714785269638,0.12103264838221328,-2.5540744068276333,-1.6014082391484497,0.0,4.6243929940113615,-1.4838090925951342,-1.590020652755919,-0.6874766757823281,,-0.40779750211452637,-0.8479961763549149,-0.4992564501875574,-0.6065328856411978,0.28051624020553056,0.8553935331245599,-1.349691346933446,3.6952569082177034,-1.2094757499261477,3.515526848876549,0.286064552385179
2008-01-10,-1.8343399982063135,-3.700844612777332,-4.973507803967802,-4.006328509392376,-2.5479906732381874,-0.5887387091607077,-1.0983417849325217,-1.3779560943699365,-3.1422826036168527,-0.687775421910497,-5.511159747980587,0.1903057734595981,-3.1749851862124867,,-5.328310710574002,-2.3620356155257927,-4.671524575630237,-2.4520833660393815,-1.2995607284304822,-1.525072652817172,-1.2953774312717492,,-0.7119913743005579,-5.024748048292138,-2.329044922226986,3.6851407813395465,-5.887099314612287,-3.049109448356957,-3.61763116223196,-1.6694081735315502,-3.4494679313639587,-3.0280360149784302,-0.4636051457126089,-1.6815231350389204,0.0,-4.077216621222424,-0.5494831757348995,-2.3885205920113783,-0.19282380127114696,,-1.8292981239026562,-0.2820694698264292,-5.530057548528344,-2.7265599848848687,-4.4361525280459,-1.4704069424935406,-3.9989188208163218,-6.34763144702708,-3.6155315077266215,4.4341902709896575,-0.6316149144475425
2008-01-11,0.7008324084966766,-4.86261688144507,-3.1830951277278974,0.18398568717170605,-1.283883675806996,7.400275441984294,0.220917960476541,0.20158504692220358,-1.3364739722251606,-0.2687414822605594,-0.6175564274104262,3.6282341611070024,1.3066998274352981,,1.794438865009651,-0.4618735473997937,-2.699150629090985,0.23581399057066577,-2.4645552239085267,-2.3294098100273275,2.470927720186089,,-3.2269953355340553,0.39739587100990903,-2.1220972779871783,5.814249596458132,6.683796303892442,-1.2979087598741779,0.2957378345011197,-0.28226097040056075,-1.508923359539771,-0.8156707423949472,-3.732468184144355,-1.0448921534687017,0.0,2.4073987272213104,0.6142954555510283,1.5113547185217957,3.296103698493158,,1.0458264060896783,4.548367979171086,-1.8928458690202876,1.855300571641605,-0.09948488799764732,0.8251344035751895,-2.82160124692008,0.8612825030558158,-1.7836884218739857,-1.8407369760426895,0.23580644631473469
2008-01-14,0.10805804625286797,-3.0331085355018605,-4.669160910171799,2.580697871971349,-2.8603449967270267,8.412048239764003,-2.5260445276846233,-2.583599109175594,-2.357555972048986,-5.959494750439632,7.479848883229501,-0.605823592581034,-0.09735259366445703,,-0.005650834462378462,-1.5613359438896635,3.070308424847412,-1.689634110785998,-1.7307560285291124,-2.608960445401187,1.0540952344390453,,6.5557629442591026,-0.27215146622971975,-2.0786805359283678,-1.7421530348977643,-0.8032124396319285,-3.3032958373986565,1.8371411242239954,2.4060382178138218,3.7814599222612877,-0.18433722885637938,-2.296608530725819,-4.029117711055985,0.0,4.554605579282223,-1.0137405868062221,1.5242329377761488,2.9815276436711002,,1.1623093498467796,-3.6566827743052643,0.9272610624314392,0.3276310489269463,-1.7695986806274155,-2.889611129086167,-2.0373902773079933,-0.29949130756480313,3.0873388223032316,3.2129390676516323,-5.666357625537399
2008-01-15,-2.1355579180658557,5.001913778973788,1.3911029209948689,-2.751345978697739,-2.1795268355407016,-5.646019601085928,0.1222667124365584,0.564372554316872,-5.5279097690531405,-5.460931166511029,-5.503200814238129,-1.037642639918801,-0.1461631371026506,,3.067433583267243,0.6883072862648998,-1.4240951325381168,-1.0218670054531143,-2.46559700373572,-2.0259235721334923,0.32526123307248245,,0.22002064150745682,-1.9349824785803604,-1.0271402922060635,-4.099283063954573,-2.3076776780129094,-1.7914565036166286,-3.630272728409212,-1.5365274726120703,-1.1793976781636517,-2.5748580570666535,-2.9250666251661617,0.914929244404572,0.0,-3.7414045949879293,-0.9038371813399282,-3.0376596186435845,-1.716959877661406,,-1.6097561207625843,0.09512428107225634,-5.6037463174769435,0.4440869366031386,1.6582902271788935,-2.20054855488494,-1.47191754469298,-2.473660813323364,-2.1727444758688264,0.15743267332162247,-0.22768303653136757
