Date,Nifty,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,WIPRO
29-01-2008,5280.799805,56.40713882,154.6951294,225.5402832,95.96646881,204.7002106,395.1122131,2324.78418,35.22200012,366.0382996,34.70305634,112.8663101,176.9763947,,327.1907043,476.7658081,23.11392975,406.3875122,45.31141663,460.9349976,137.1312408,,419.4740295,142.1967316,154.2373505,181.0235138,90.77140808,132.6277313,46.49037933,75.83041382,268.7729492,684.083374,153.4208527,769.7884521,437.1955872,101.4157257,89.81596375,54.59269333,572.1674805,,184.7595978,95.52513885,65.08242798,122.9420013,20.87581253,160.357605,143.6724396,57.40015793,813.1807861,93.2600174,79.75715637
30-01-2008,5167.600098,55.5984726,152.7999573,219.3927307,102.2210007,196.583252,395.1122131,2255.12085,35.17363358,370.1051636,32.77864838,113.0428314,174.6228638,,313.3510742,473.0120239,23.7141304,402.6304321,44.83153152,464.1780701,136.738739,,420.5404053,139.6221619,144.6367188,176.1213531,84.76480865,132.6855011,46.06290436,77.86453247,257.2746277,671.9846191,151.1355743,769.7884521,437.1955872,96.64579773,85.27581787,51.5741806,548.8536377,,184.20047,103.8422165,64.57279205,119.704422,21.11223984,160.7549286,138.4169617,52.84257889,821.9157104,93.70857239,79.97948456
31-01-2008,5137.450195,54.76482391,154.1247406,226.9343567,107.9514618,200.1640015,393.519165,2338.462402,35.6177063,369.6101685,32.97473907,113.478241,174.6690369,,306.8011475,467.4477234,22.75054359,396.7494507,42.94764709,456.9275513,140.003479,,422.002655,129.8783417,154.1634979,170.1290283,84.89928436,133.2009277,45.18485641,74.98738861,254.0757294,661.0007935,145.3950043,758.3709717,437.1955872,93.98512268,87.15177917,48.20191956,550.4076538,,179.512558,101.8551254,63.30822754,120.1338196,21.55883026,161.475647,133.4734955,51.51517487,815.9833374,97.1008606,81.73899078
01-02-2008,5317.25,54.01235199,151.861618,224.9689484,101.3547287,193.7972412,408.5823669,2402.193359,37.32801437,391.3861694,35.21379471,111.6817017,181.268158,,319.9553223,465.5046082,24.19184303,405.6012573,47.2664032,482.8069763,140.1327972,,443.7851868,140.6916199,153.5357666,177.7158813,83.68899536,141.6912079,47.40307999,80.03397369,240.2555084,674.6038208,146.7399445,807.9210815,437.1955872,98.58734894,92.11463165,49.87624741,564.5847778,,180.9412994,100.6142883,63.18561935,129.41716,22.6636219,171.778717,146.4513397,55.62650681,821.8688965,98.1241684,85.08398438
04-02-2008,5463.5,53.92805481,157.5194702,223.9633942,103.6114044,194.4758759,410.6424561,2432.638184,36.31678009,397.2174072,39.41373062,116.3573685,184.036972,,329.3777161,463.119873,25.22484589,408.3232117,49.42578125,485.8648071,138.0276794,,468.2182007,141.6818695,157.4867401,179.807251,91.53343201,145.7297516,47.3222084,89.09463501,243.6395416,690.9347534,152.6773376,800.4282227,437.1955872,104.2465515,92.69587708,52.44669724,575.3425903,,188.3210907,99.18015289,63.67609406,132.2510986,23.41377068,180.3075714,155.558197,56.66850281,836.6293945,101.9930725,89.81138611
05-02-2008,5483.899902,54.32145309,153.5083771,222.8206787,105.3742676,189.2521362,401.7597046,2353.21875,35.67924881,402.3817139,39.30427933,115.3924026,187.821106,,331.4884338,481.6676331,25.65764427,400.1502991,49.23029327,494.0970459,134.8922882,,443.7243652,144.414856,154.3480682,176.6998749,98.92963409,142.9973602,47.5879364,90.73429108,239.1439514,698.9642334,148.5987701,778.3515015,437.1955872,108.2784805,94.65109253,54.07387161,581.0933838,,184.5773773,101.1717682,63.40018463,129.5030365,23.84868813,176.500473,151.5605164,56.48049164,836.395874,102.3014679,88.10024261
06-02-2008,5322.549805,52.26387024,148.5772552,219.9411926,104.6249542,193.707962,389.2487793,2291.398438,35.17363358,386.9965515,39.2039566,113.1330643,186.6212769,,321.1958008,470.5390015,24.61239243,388.6772766,47.09754181,479.3145447,133.808548,,437.1134033,136.5326843,150.7663727,170.8780975,96.82284546,134.1694641,46.21308899,87.76435852,228.3619385,685.687439,145.1982117,742.3596191,437.1955872,105.3152237,90.55574799,53.60223007,566.7497559,,180.7631989,98.59121704,62.27742386,126.4028625,23.31745148,167.4541931,149.0449066,51.82097626,807.9959106,97.2971344,82.16437531
07-02-2008,5133.25,52.29510117,146.5072937,218.8213806,98.8035202,184.787384,379.5737,2235.510986,35.07250977,372.041687,38.92579269,111.6307144,179.6529694,,310.6636963,461.5741882,23.82028389,379.227356,43.40084839,474.5265198,133.0681763,,430.6244202,128.5316162,147.7015228,164.0625153,91.98170471,131.71698,44.38768005,87.53619385,223.137619,658.717041,144.1156769,713.5930786,437.1955872,100.238945,86.83911133,51.07894897,538.539917,,178.5145111,98.02027893,61.64131546,122.821785,22.52789307,162.4550934,141.3518524,50.86053085,798.7472534,94.32537842,79.34144592
08-02-2008,5120.350098,49.68174744,144.2625275,217.9529419,102.2210007,175.6703339,369.8234253,2166.876953,35.43743515,379.98172,39.94726563,110.1990051,179.6529694,,296.8565979,455.7892151,22.96693993,376.5456238,45.73794937,449.4841003,128.6215973,,430.8680725,126.8284378,156.0097351,159.2864532,89.33699799,137.9369812,45.7509613,85.43634033,212.0344849,639.5042114,141.2727356,718.7218628,437.1955872,98.75734711,87.74624634,49.75834656,538.7508545,,181.5625,100.6232986,60.12001038,122.1089859,21.93098068,166.0312347,139.850296,48.12869644,797.6729126,90.94708252,81.6133194
11-02-2008,4857,47.19952774,130.8583984,213.108017,99.76511383,166.2229309,357.3208313,2020.78418,34.24152756,365.026947,38.54272842,111.1874695,171.484848,,282.4076233,448.3700256,21.15408325,367.519165,45.53355408,422.8886108,125.8385544,,419.108551,120.6493912,143.3443146,153.3460388,83.64417267,138.4345551,42.83954239,84.48501587,196.9667969,601.2962646,130.983429,725.5009766,437.1955872,92.07797241,82.94631195,46.2446022,505.5783691,,169.8757629,101.068367,57.24984741,120.3742752,21.21148109,167.4541931,133.1322479,46.29615021,752.1303101,88.19962311,81.71965027
12-02-2008,4838.25,44.84220886,125.3568573,214.1135712,99.76078796,176.9115295,346.3946228,2027.647339,34.8878479,369.5886841,38.12775803,106.8962326,172.177063,,291.4273682,441.5249634,21.83594704,362.9957886,44.23614883,421.2631226,125.5620193,,411.6750488,119.7383804,143.2336273,158.3000946,80.3270874,137.3060608,42.87420273,87.13787079,202.079895,592.206543,126.6752777,720.4613037,437.1955872,89.86774445,82.54559326,45.4192276,516.2028198,,169.9627686,100.5783386,58.21169662,119.1805573,20.73278618,159.7939148,130.8506165,44.7331543,754.4658203,89.72754669,81.81632233
13-02-2008,4929.450195,43.53085709,123.452507,213.1537323,99.42294312,172.6968231,336.4442749,1965.876953,34.84387589,369.5886841,38.24631882,106.5039978,165.5778656,,282.5491028,450.7988586,22.0931778,367.8282471,44.90263367,437.5181274,130.9898224,,441.4090271,118.4708862,142.1627197,163.4247589,80.01331329,137.3194122,45.34660339,85.68383789,208.4651947,594.0460205,126.609642,728.9797974,437.1955872,91.22788239,83.15328979,44.75893784,530.5576172,,175.3712463,98.36191559,57.47212601,122.7702255,22.1280117,160.5886078,131.2211761,44.75807571,759.1837769,89.50324249,79.27378845
