Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,303.0,313.20001220703125,303.0,312.1499938964844,128.65431213378906,3499615
2012-01-03,315.70001220703125,329.75,315.70001220703125,327.20001220703125,134.8572540283203,6951091
2012-01-04,327.8999938964844,330.79998779296875,321.75,326.70001220703125,134.65115356445312,3565108
2012-01-05,324.0,327.95001220703125,313.5,320.54998779296875,132.11642456054688,6830098
2012-01-06,315.8999938964844,322.79998779296875,315.8999938964844,318.04998779296875,131.0860137939453,2714233
2012-01-09,320.0,322.0,312.29998779296875,313.8999938964844,129.3755645751953,3237127
2012-01-10,316.95001220703125,321.29998779296875,315.3500061035156,318.04998779296875,131.0860137939453,3556640
2012-01-11,318.70001220703125,323.3500061035156,316.3500061035156,320.3999938964844,132.05459594726562,2652061
2012-01-12,321.70001220703125,327.79998779296875,318.0,325.6499938964844,134.2183837890625,4866674
2012-01-13,327.0,345.8999938964844,327.0,343.79998779296875,141.69900512695312,9030615
2012-01-16,343.45001220703125,346.79998779296875,339.0,340.79998779296875,140.4625701904297,3405645
2012-01-17,343.0,355.0,343.0,351.75,144.97564697265625,5299117
2012-01-18,353.1000061035156,358.29998779296875,336.5,339.79998779296875,140.0504150390625,7110166
2012-01-19,341.0,351.20001220703125,338.0,349.8999938964844,144.2131805419922,3572813
2012-01-20,351.95001220703125,351.95001220703125,336.1000061035156,344.79998779296875,142.11114501953125,3705887
2012-01-23,341.20001220703125,342.3999938964844,332.20001220703125,335.0,138.0720672607422,2654998
2012-01-24,332.5,337.79998779296875,328.3500061035156,329.95001220703125,135.99066162109375,4062908
2012-01-25,332.0,345.79998779296875,331.04998779296875,342.8999938964844,141.3280487060547,5152317
2012-01-27,345.29998779296875,348.0,339.1000061035156,341.95001220703125,140.9365234375,3135118
2012-01-30,338.6000061035156,341.0,332.8999938964844,335.6499938964844,138.33993530273438,2829375
2012-01-31,335.0,337.5,323.5,327.20001220703125,134.8572540283203,6397212
2012-02-01,327.0,327.0,315.70001220703125,317.0,130.65325927734375,10018128
2012-02-02,320.95001220703125,324.75,319.5,322.0,132.7140350341797,6184145
2012-02-03,325.0,329.5,323.45001220703125,327.3500061035156,134.9190673828125,3378677
2012-02-06,331.0,333.25,326.1499938964844,328.25,135.2899932861328,3120365
2012-02-07,334.95001220703125,334.95001220703125,324.5,325.8500061035156,134.30084228515625,1900153
2012-02-08,326.25,335.6499938964844,326.25,333.29998779296875,137.3713836669922,3911363
2012-02-09,333.0,336.3500061035156,331.3500061035156,333.29998779296875,137.3713836669922,3161155
2012-02-10,333.29998779296875,334.75,327.5,331.8500061035156,136.77377319335938,3588782
2012-02-13,335.0,340.3500061035156,333.3999938964844,336.6000061035156,138.7314910888672,4388141
2012-02-14,337.79998779296875,339.8500061035156,332.29998779296875,334.3500061035156,137.80413818359375,2450641
2012-02-15,339.0,343.95001220703125,337.04998779296875,339.8500061035156,140.07098388671875,4463513
2012-02-16,339.04998779296875,339.75,319.04998779296875,320.04998779296875,131.91030883789062,16369724
2012-02-17,325.0,332.5,322.8999938964844,323.79998779296875,133.45590209960938,10576465
2012-02-21,325.0,328.8999938964844,320.1000061035156,326.0,134.3626251220703,5880975
2012-02-22,327.0,330.6000061035156,320.0,322.1499938964844,132.77584838867188,3968025
2012-02-23,321.0,325.75,318.0,322.75,133.02313232421875,3360240
2012-02-24,322.0,330.54998779296875,320.70001220703125,327.6499938964844,135.04269409179688,4222023
2012-02-27,329.0,330.8999938964844,317.1000061035156,323.1000061035156,133.16738891601562,4789844
2012-02-28,323.95001220703125,331.45001220703125,323.5,330.45001220703125,136.19674682617188,2773113
2012-02-29,331.1499938964844,335.79998779296875,331.1499938964844,334.5,137.865966796875,2881804
2012-03-01,333.8999938964844,338.5,331.0,334.5,137.865966796875,2738044
2012-03-02,334.5,335.6000061035156,329.3500061035156,332.1499938964844,136.8973846435547,1871139
2012-03-05,329.8999938964844,330.8999938964844,325.3500061035156,327.8500061035156,135.12513732910156,1182214
2012-03-06,327.0,335.8999938964844,325.0,330.1499938964844,136.07310485839844,2452725
2012-03-07,329.75,330.6000061035156,323.6000061035156,326.8999938964844,134.7335968017578,1867060
2012-03-09,329.0,337.75,329.0,336.04998779296875,138.5048370361328,2190819
2012-03-12,339.0,341.5,335.6499938964844,337.45001220703125,139.0818634033203,2081580
2012-03-13,341.20001220703125,345.70001220703125,339.04998779296875,343.3500061035156,141.51358032226562,3112273
2012-03-14,345.54998779296875,349.70001220703125,344.0,348.04998779296875,143.45065307617188,6289523
2012-03-15,340.79998779296875,341.6000061035156,336.04998779296875,340.5,144.27694702148438,2943615
2012-03-16,340.5,348.8500061035156,339.0,341.6499938964844,144.76422119140625,5726497
2012-03-19,336.29998779296875,341.1499938964844,333.0,334.79998779296875,141.8617401123047,1523499
