Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,171.60000610351562,177.0,171.35000610351562,175.14999389648438,163.70094299316406,3717480
2012-01-03,176.5,180.64999389648438,176.5,179.5500030517578,167.8133544921875,3552588
2012-01-04,180.0,184.39999389648438,175.60000610351562,177.8000030517578,166.17774963378906,3670612
2012-01-05,178.9499969482422,181.6999969482422,174.0500030517578,176.4499969482422,164.91598510742188,2736557
2012-01-06,175.25,176.4499969482422,170.5,172.89999389648438,161.59803771972656,2948089
2012-01-09,173.75,177.4499969482422,170.10000610351562,175.5500030517578,164.0748291015625,1883781
2012-01-10,177.89999389648438,181.75,176.4499969482422,180.85000610351562,169.02838134765625,1857788
2012-01-11,181.75,185.0,181.5,183.8000030517578,171.78555297851562,3209514
2012-01-12,183.1999969482422,187.6999969482422,181.8000030517578,184.1999969482422,172.1593780517578,3779145
2012-01-13,184.1999969482422,188.0500030517578,180.0,182.8000030517578,170.85092163085938,2871754
2012-01-16,180.0,185.5,179.8000030517578,184.35000610351562,172.29959106445312,1490712
2012-01-17,185.5500030517578,188.85000610351562,180.5,184.60000610351562,172.53326416015625,3918713
2012-01-18,185.0,185.6999969482422,181.5,183.85000610351562,171.832275390625,2892608
2012-01-19,185.0,187.1999969482422,181.0,182.39999389648438,170.47703552246094,3993713
2012-01-20,184.89999389648438,193.4499969482422,183.6999969482422,191.89999389648438,179.35606384277344,6313381
2012-01-23,191.89999389648438,196.5,190.10000610351562,191.39999389648438,178.8887481689453,4023061
2012-01-24,192.0,196.1999969482422,191.1999969482422,192.0,179.4495391845703,3231621
2012-01-25,193.0,198.8000030517578,193.0,197.89999389648438,184.96385192871094,4886655
2012-01-27,199.35000610351562,207.25,198.89999389648438,206.4499969482422,192.95498657226562,3706101
2012-01-30,209.5,209.5,200.60000610351562,201.4499969482422,188.28179931640625,2938059
2012-01-31,203.3000030517578,207.3000030517578,198.25,203.0,189.73049926757812,5081248
2012-02-01,208.0,208.0,193.1999969482422,196.1999969482422,183.37498474121094,5161191
2012-02-02,197.5,201.0,193.0,194.5,181.78611755371094,3740675
2012-02-03,192.1999969482422,199.8000030517578,192.10000610351562,196.6999969482422,183.84230041503906,2715560
2012-02-06,197.5,201.8000030517578,196.5,198.3000030517578,185.33773803710938,2494513
2012-02-07,199.3000030517578,203.75,197.85000610351562,200.1999969482422,187.113525390625,3496444
2012-02-08,203.0,209.89999389648438,201.10000610351562,208.75,195.10467529296875,4347882
2012-02-09,210.0,212.35000610351562,207.5,210.5500030517578,196.78697204589844,2274272
2012-02-10,211.0,214.39999389648438,204.5,206.9499969482422,193.4222869873047,2191340
2012-02-13,208.0,212.39999389648438,206.39999389648438,208.85000610351562,195.19810485839844,2307798
2012-02-14,208.0,211.0500030517578,207.0,209.10000610351562,195.43177795410156,1727649
2012-02-15,210.0,219.39999389648438,210.0,217.89999389648438,203.65652465820312,2980184
2012-02-16,218.0,218.4499969482422,212.39999389648438,215.5500030517578,201.46018981933594,2438166
2012-02-17,217.6999969482422,235.8000030517578,217.3000030517578,231.9499969482422,216.7881622314453,7851560
2012-02-21,233.0,255.0,223.3000030517578,243.85000610351562,227.91024780273438,13250808
2012-02-22,247.0,249.75,224.25,226.10000610351562,211.32052612304688,6866142
2012-02-23,225.5,233.39999389648438,218.60000610351562,225.1999969482422,210.4793701171875,6040973
2012-02-24,226.1999969482422,233.89999389648438,223.0,226.0,211.22706604003906,3487753
2012-02-27,226.6999969482422,226.6999969482422,213.64999389648438,216.8000030517578,202.62843322753906,2526927
2012-02-28,218.6999969482422,229.14999389648438,218.39999389648438,225.14999389648438,210.43263244628906,2388810
2012-02-29,229.0,234.75,224.60000610351562,228.39999389648438,213.47021484375,5641347
2012-03-01,227.25,235.89999389648438,222.39999389648438,228.85000610351562,213.8907928466797,3716887
2012-03-02,230.75,232.9499969482422,226.0,229.5,214.49826049804688,2124018
2012-03-05,227.89999389648438,228.35000610351562,222.10000610351562,223.9499969482422,209.31106567382812,1524005
2012-03-06,223.10000610351562,238.5,220.39999389648438,230.8000030517578,215.71331787109375,4078876
2012-03-07,229.0,234.39999389648438,227.39999389648438,231.39999389648438,216.27410888671875,2133389
2012-03-09,234.10000610351562,241.39999389648438,231.1999969482422,239.9499969482422,224.2652130126953,3178144
2012-03-12,244.3000030517578,247.89999389648438,241.1999969482422,246.10000610351562,230.01316833496094,2602734
2012-03-13,247.60000610351562,250.3000030517578,246.0,247.5500030517578,231.368408203125,1502182
2012-03-14,249.8000030517578,252.5,246.5,247.9499969482422,231.74227905273438,2520051
2012-03-15,252.0,252.0,229.5,232.1999969482422,217.02178955078125,2667095
2012-03-16,231.89999389648438,237.89999389648438,224.6999969482422,233.5,218.23683166503906,6305324
2012-03-19,232.0,240.39999389648438,231.89999389648438,234.9499969482422,219.59201049804688,2561306
2012-03-20,234.0,245.8000030517578,233.25,243.8000030517578,227.86351013183594,3175756
2012-03-21,245.0,246.3000030517578,240.39999389648438,242.89999389648438,227.0223388671875,2928052
2012-03-22,244.0,247.85000610351562,231.6999969482422,233.60000610351562,218.33026123046875,3200367
2012-03-23,234.3000030517578,239.5500030517578,226.75,232.25,217.06851196289062,2782447
2012-03-26,232.9499969482422,234.8000030517578,227.0500030517578,228.85000610351562,213.8907928466797,1239931
2012-03-27,230.0,239.35000610351562,230.0,237.89999389648438,222.3491973876953,2134541
2012-03-28,238.0,240.89999389648438,221.6999969482422,223.75,209.1241455078125,3791615
2012-03-29,223.0,230.60000610351562,215.3000030517578,228.5,213.56365966796875,3106392
2012-03-30,230.0,232.5,225.25,228.5500030517578,213.61038208007812,1781095
2012-04-02,235.3000030517578,265.0,232.0500030517578,242.8000030517578,226.9288787841797,5694452
2012-04-03,244.0500030517578,250.8000030517578,244.0500030517578,247.6999969482422,231.50860595703125,3093349
2012-04-04,245.6999969482422,253.8000030517578,243.3000030517578,249.25,232.957275390625,3753999
2012-04-09,245.75,250.5,241.3000030517578,242.5500030517578,226.6952362060547,1948251
2012-04-10,244.0,245.8000030517578,239.10000610351562,243.8000030517578,227.86351013183594,1877868
2012-04-11,240.0,246.5500030517578,240.0,241.39999389648438,225.62039184570312,2426290
2012-04-12,241.6999969482422,245.39999389648438,237.35000610351562,238.64999389648438,223.05018615722656,1859654
2012-04-13,241.0500030517578,242.64999389648438,236.64999389648438,238.0,222.4426727294922,1189240
2012-04-16,239.0,240.39999389648438,235.39999389648438,236.9499969482422,221.4613037109375,1526830
2012-04-17,237.3000030517578,237.8000030517578,230.1999969482422,235.25,219.8724365234375,2555342
2012-04-18,237.0,244.8000030517578,236.6999969482422,239.8000030517578,224.125,2475782
2012-04-19,242.0,242.3000030517578,234.10000610351562,236.75,221.2743682861328,1668287
2012-04-20,237.5,242.8000030517578,235.0,237.89999389648438,222.3491973876953,2669757
2012-04-23,239.0,240.8000030517578,231.5500030517578,234.89999389648438,219.5452880859375,2541790
2012-04-24,235.89999389648438,241.0,235.35000610351562,236.89999389648438,221.41456604003906,2309260
2012-04-25,238.75,239.39999389648438,228.39999389648438,229.85000610351562,214.82542419433594,2105294
2012-04-26,231.0,235.35000610351562,228.0500030517578,229.39999389648438,214.40481567382812,1928765
2012-04-27,231.0,237.0,228.5500030517578,235.1999969482422,219.82569885253906,1603398
2012-04-30,237.0,240.0,229.9499969482422,233.0,217.76950073242188,2821520
2012-05-02,236.0,245.4499969482422,236.0,243.4499969482422,227.53639221191406,5491215
