Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,74.73751831054688,75.18751525878906,73.91252136230469,75.00001525878906,49.927101135253906,1396102
2012-01-03,75.26251983642578,76.01251983642578,75.00001525878906,75.67501831054688,50.37644958496094,2529704
2012-01-04,75.60002136230469,76.72502136230469,74.51251983642578,76.12501525878906,50.67601013183594,2804459
2012-01-05,76.08751678466797,76.68751525878906,75.48751831054688,75.97502136230469,50.57615280151367,4041792
2012-01-06,75.90001678466797,75.97502136230469,74.13751983642578,74.81251525878906,49.80229187011719,5505303
2012-01-09,74.32501983642578,76.35002136230469,74.32501983642578,76.05001831054688,50.62608337402344,1776371
2012-01-10,75.78752136230469,77.47502136230469,75.78752136230469,76.95001983642578,51.22520065307617,2411990
2012-01-11,77.02501678466797,77.02501678466797,74.92501831054688,75.15001678466797,50.02696228027344,3283101
2012-01-12,76.05001831054688,76.05001831054688,74.58751678466797,75.41252136230469,50.201698303222656,3061908
2012-01-13,75.45001983642578,76.65001678466797,75.37501525878906,76.46251678466797,50.90068435668945,4324878
2012-01-16,75.60002136230469,76.46251678466797,74.81251525878906,75.11251831054688,50.001991271972656,3674696
2012-01-17,75.37501525878906,75.93751525878906,75.07501983642578,75.37501525878906,50.17673110961914,7821599
2012-01-18,75.63751983642578,75.93751525878906,73.72502136230469,74.32501983642578,49.477760314941406,4721561
2012-01-19,74.66252136230469,75.90001678466797,74.32501983642578,74.96251678466797,49.902137756347656,6207346
2012-01-20,75.00001525878906,76.65001678466797,74.92501831054688,76.08751678466797,50.65105056762695,5161200
2012-01-23,76.50001525878906,77.43751525878906,75.48751831054688,75.75001525878906,50.426361083984375,13913451
2012-01-24,75.60002136230469,76.12501525878906,75.03752136230469,75.41252136230469,50.201698303222656,7664920
2012-01-25,75.82501983642578,76.12501525878906,74.66252136230469,75.63751983642578,50.351478576660156,9878605
2012-01-27,76.12501525878906,78.71251678466797,75.86251831054688,77.36251831054688,51.49979782104492,7362487
2012-01-30,76.50001525878906,77.62501525878906,75.93751525878906,76.31251525878906,50.80081558227539,3182425
2012-01-31,76.50001525878906,78.60002136230469,76.20001983642578,78.07501983642578,51.9741096496582,7741519
2012-02-01,78.30001831054688,78.30001831054688,76.98751831054688,77.21251678466797,51.399940490722656,8068288
2012-02-02,77.40001678466797,79.53752136230469,76.98751831054688,78.82501983642578,52.47337341308594,8667493
2012-02-03,79.16252136230469,81.22502136230469,79.01251983642578,80.21251678466797,53.39702606201172,8944955
2012-02-06,80.77501678466797,82.1250228881836,79.76251983642578,81.7500228881836,54.42053985595703,6813366
2012-02-07,82.1250228881836,82.6875228881836,80.13751983642578,80.8125228881836,53.796451568603516,4559522
2012-02-08,81.45001983642578,83.0625228881836,79.61251831054688,80.77501678466797,53.77150344848633,8631337
2012-02-09,82.53752136230469,82.8750228881836,80.92501831054688,81.60002136230469,54.320674896240234,8624839
2012-02-10,80.55001831054688,81.9375228881836,79.50001525878906,80.51251983642578,53.59675979614258,6443110
2012-02-13,79.76251983642578,82.8750228881836,79.76251983642578,82.23751831054688,55.15609359741211,11706638
2012-02-14,82.1250228881836,82.6875228881836,81.5625228881836,82.05001831054688,55.030338287353516,4301398
2012-02-15,82.1250228881836,84.82501983642578,81.97502136230469,83.02501678466797,55.684268951416016,11947530
2012-02-16,82.72502136230469,84.1875228881836,81.9375228881836,83.02501678466797,55.684268951416016,2896821
2012-02-17,84.0000228881836,85.1250228881836,83.2500228881836,83.77501678466797,56.187286376953125,6408386
2012-02-21,83.66252136230469,84.0000228881836,82.6875228881836,82.91252136230469,55.608821868896484,5200717
2012-02-22,82.76251983642578,84.5250244140625,82.27501678466797,82.46251678466797,55.3070182800293,4404189
2012-02-23,82.20001983642578,85.57501983642578,82.20001983642578,84.48751831054688,56.66518020629883,13512732
2012-02-24,84.78752136230469,86.4000244140625,84.60002136230469,85.72502136230469,57.49512481689453,8218503
2012-02-27,86.2500228881836,86.2500228881836,83.32501983642578,83.66252136230469,56.11184310913086,8449539
2012-02-28,84.0000228881836,85.05001831054688,83.0625228881836,83.85002136230469,56.23759460449219,7062358
2012-02-29,84.1875228881836,85.42501831054688,84.0000228881836,84.7500228881836,56.84122848510742,5993307
2012-03-01,83.88751983642578,85.20001983642578,83.6250228881836,84.3750228881836,56.58970642089844,2083042
2012-03-02,84.26251983642578,84.7500228881836,83.47502136230469,84.1875228881836,56.46395492553711,2379496
