SNo,Portfolio Name,Leg ID,Exchange,Exchange Symbol,Product,Order Type,Order ID,Time,Txn,Qty,Filled Qty,Exchg Time,Avg Price,Status,Limit Price,Order Failed,User ID,User Alias,Remarks,Tag
157,NF_70PCT, 2052,NFO,NIFTY 01JUN23 18600 PE,MIS,MARKET,1100192521,29-May-2023 15.09.22,BUY,150,150,01-Jan-0001 00.00.00,68.80,COMPLETE,0,False,ASDE1950,AD1_IIFL,,10008932
158,NF_70PCT, 2051,NFO,NIFTY 01JUN23 18600 CE,MIS,MARKET,202010008943,29-May-2023 15.09.22,BUY,150,150,29-May-2023 15.09.24,80.35,COMPLETE,0,False,SIM1,SIMULATED1,,10008924
159,NF_70PCT, 2052,NFO,NIFTY 01JUN23 18600 PE,MIS,MARKET,202010008942,29-May-2023 15.09.22,BUY,150,150,29-May-2023 15.09.23,68.9,COMPLETE,0,False,SIM1,SIMULATED1,,10008933
160,BNF_25PCT_2RE, 2064,NFO,BANKNIFTY 01JUN23 44300 PE,MIS,MARKET,1100192523,29-May-2023 15.09.22,BUY,75,75,01-Jan-0001 00.00.00,210.10,COMPLETE,0,False,ASDE1950,AD1_IIFL,,10008925
161,BNF_25PCT_2RE, 2071,NFO,BANKNIFTY 01JUN23 44300 CE,MIS,MARKET,1100192524,29-May-2023 15.09.22,BUY,75,75,01-Jan-0001 00.00.00,231.17,COMPLETE,0,False,ASDE1950,AD1_IIFL,,10008934
162,BNF_25PCT_2RE, 2064,NFO,BANKNIFTY 01JUN23 44300 PE,MIS,MARKET,230529000200671,29-May-2023 15.09.22,BUY,75,75,01-Jan-0001 00.00.00,209.80,COMPLETE,0,False,50062865,RKEDEL,,10008926
163,BNF_25PCT_2RE, 2071,NFO,BANKNIFTY 01JUN23 44300 CE,MIS,MARKET,230529000200670,29-May-2023 15.09.22,BUY,75,75,01-Jan-0001 00.00.00,231.50,COMPLETE,0,False,50062865,RKEDEL,,10008935
164,NF_70PCT, 2051,NFO,NIFTY 01JUN23 18600 CE,MIS,MARKET,230529000200674,29-May-2023 15.09.22,BUY,150,150,01-Jan-0001 00.00.00,80.95,COMPLETE,0,False,50062865,RKEDEL,,10008927
165,NF_70PCT, 2052,NFO,NIFTY 01JUN23 18600 PE,MIS,MARKET,230529000200673,29-May-2023 15.09.22,BUY,150,150,01-Jan-0001 00.00.00,68.55,COMPLETE,0,False,50062865,RKEDEL,,10008936
166,BNF_CSL_STRANGS, 2053,NFO,BANKNIFTY 01JUN23 44400 CE,MIS,MARKET,1100192526,29-May-2023 15.09.22,BUY,75,75,01-Jan-0001 00.00.00,178.68333333333334,COMPLETE,0,False,ASDE1950,AD1_IIFL,,10008928
167,BNF_CSL_STRANGS, 2053,NFO,BANKNIFTY 01JUN23 44400 CE,MIS,MARKET,230529000200689,29-May-2023 15.09.22,BUY,75,75,01-Jan-0001 00.00.00,178.68,COMPLETE,0,False,50062865,RKEDEL,,10008929
168,BNF_CSL_STRANGS, 2054,NFO,BANKNIFTY 01JUN23 44200 PE,MIS,MARKET,230529000200693,29-May-2023 15.09.22,BUY,75,75,01-Jan-0001 00.00.00,170.20,COMPLETE,0,False,50062865,RKEDEL,,10008938
169,BNF_CSL_STRANGS, 2055,NFO,BANKNIFTY 01JUN23 44500 CE,MIS,MARKET,230529000200699,29-May-2023 15.09.23,BUY,75,75,01-Jan-0001 00.00.00,135.00,COMPLETE,0,False,50062865,RKEDEL,,10008945
170,BNF_CSL_STRANGS, 2054,NFO,BANKNIFTY 01JUN23 44200 PE,MIS,MARKET,1100192527,29-May-2023 15.09.22,BUY,75,75,01-Jan-0001 00.00.00,170,COMPLETE,0,False,ASDE1950,AD1_IIFL,,10008937
171,BNF_CSL_STRANGS, 2055,NFO,BANKNIFTY 01JUN23 44500 CE,MIS,MARKET,1100192528,29-May-2023 15.09.22,BUY,75,75,01-Jan-0001 00.00.00,135.23333333333332,COMPLETE,0,False,ASDE1950,AD1_IIFL,,10008944
172,BNF_CSL_STRANGS, 2056,NFO,BANKNIFTY 01JUN23 44100 PE,MIS,MARKET,230529000200696,29-May-2023 15.09.23,BUY,75,75,01-Jan-0001 00.00.00,136.27,COMPLETE,0,False,50062865,RKEDEL,,10008951
173,BNF_CSL_STRANGS, 2056,NFO,BANKNIFTY 01JUN23 44100 PE,MIS,MARKET,1100192529,29-May-2023 15.09.23,BUY,75,75,01-Jan-0001 00.00.00,136.38333333333333,COMPLETE,0,False,ASDE1950,AD1_IIFL,,10008950
174,BNF_CSL_STRANGS, 2053,NFO,BANKNIFTY 01JUN23 44400 CE,MIS,MARKET,202010008954,29-May-2023 15.09.22,BUY,75,75,29-May-2023 15.09.24,179.45,COMPLETE,0,False,SIM1,SIMULATED1,,10008930
175,BNF_CSL_STRANGS, 2054,NFO,BANKNIFTY 01JUN23 44200 PE,MIS,MARKET,202010008955,29-May-2023 15.09.22,BUY,75,75,29-May-2023 15.09.24,169.55,COMPLETE,0,False,SIM1,SIMULATED1,,10008939
176,BNF_CSL_STRANGS, 2055,NFO,BANKNIFTY 01JUN23 44500 CE,MIS,MARKET,202010008958,29-May-2023 15.09.23,BUY,75,75,29-May-2023 15.09.25,135.6,COMPLETE,0,False,SIM1,SIMULATED1,,10008946
177,BNF_CSL_STRANGS, 2056,NFO,BANKNIFTY 01JUN23 44100 PE,MIS,MARKET,202010008959,29-May-2023 15.09.23,BUY,75,75,29-May-2023 15.09.25,135.45,COMPLETE,0,False,SIM1,SIMULATED1,,10008952
178,NF_25PCT_2RE, 2065,NFO,NIFTY 01JUN23 18600 CE,MIS,MARKET,230529000200736,29-May-2023 15.09.25,BUY,150,150,01-Jan-0001 00.00.00,81.05,COMPLETE,0,False,50062865,RKEDEL,,10008962
179,NF_25PCT_2RE, 2078,NFO,NIFTY 01JUN23 18600 PE,MIS,MARKET,230529000200735,29-May-2023 15.09.25,BUY,150,150,01-Jan-0001 00.00.00,68.55,COMPLETE,0,False,50062865,RKEDEL,,10008965
180,NF_25PCT_2RE, 2065,NFO,NIFTY 01JUN23 18600 CE,MIS,MARKET,202010008969,29-May-2023 15.09.25,BUY,150,150,29-May-2023 15.09.26,81.2,COMPLETE,0,False,SIM1,SIMULATED1,,10008963
181,NF_25PCT_2RE, 2078,NFO,NIFTY 01JUN23 18600 PE,MIS,MARKET,202010008968,29-May-2023 15.09.25,BUY,150,150,29-May-2023 15.09.26,68.45,COMPLETE,0,False,SIM1,SIMULATED1,,10008966
182,NF_25PCT_2RE, 2065,NFO,NIFTY 01JUN23 18600 CE,MIS,MARKET,1100192533,29-May-2023 15.09.25,BUY,150,150,01-Jan-0001 00.00.00,81.33,COMPLETE,0,False,ASDE1950,AD1_IIFL,,10008964
183,NF_25PCT_2RE, 2078,NFO,NIFTY 01JUN23 18600 PE,MIS,MARKET,1100192534,29-May-2023 15.09.25,BUY,150,150,01-Jan-0001 00.00.00,68.25,COMPLETE,0,False,ASDE1950,AD1_IIFL,,10008967
184,CLOSING STRANGS, 2084,NFO,BANKNIFTY 01JUN23 44700 CE,NRML,MARKET,202010008976,29-May-2023 15.19.00,BUY,100,100,29-May-2023 15.19.00,64.95,COMPLETE,0,False,SIM1,SIMULATED1,,10008974
185,CLOSING STRANGS, 2070,NFO,BANKNIFTY 01JUN23 43900 PE,NRML,MARKET,202010008977,29-May-2023 15.19.00,BUY,100,100,29-May-2023 15.19.00,93,COMPLETE,0,False,SIM1,SIMULATED1,,10008975
186,CLOSING STRANGS, 2084,NFO,BANKNIFTY 01JUN23 44700 CE,NRML,MARKET,202010008983,29-May-2023 15.19.00,BUY,100,100,29-May-2023 15.19.01,64.95,COMPLETE,0,False,SIM1,SIMULATED1,,10008980
187,CLOSING STRANGS, 2070,NFO,BANKNIFTY 01JUN23 43900 PE,NRML,MARKET,202010008982,29-May-2023 15.19.00,BUY,100,100,29-May-2023 15.19.01,93,COMPLETE,0,False,SIM1,SIMULATED1,,10008981
188,CLOSING STRANGS, 2070,NFO,BANKNIFTY 01JUN23 43900 PE,NRML,MARKET,202010008988,29-May-2023 15.19.01,BUY,50,50,29-May-2023 15.19.02,93,COMPLETE,0,False,SIM1,SIMULATED1,,10008986
189,CLOSING STRANGS, 2084,NFO,BANKNIFTY 01JUN23 44700 CE,NRML,MARKET,202010008989,29-May-2023 15.19.01,BUY,50,50,29-May-2023 15.19.02,65.25,COMPLETE,0,False,SIM1,SIMULATED1,,10008987
190,JK-4- 215 STRANG 100CP, 2081,NFO,BANKNIFTY 01JUN23 44700 CE,NRML,MARKET,202010008995,29-May-2023 15.24.22,BUY,50,50,29-May-2023 15.24.22,67.4,COMPLETE,0,False,SIM1,SIMULATED1,,10008993
191,JK -2 -230 STRANG 60CP, 2085,NFO,BANKNIFTY 01JUN23 44700 CE,NRML,MARKET,202010008996,29-May-2023 15.24.22,BUY,50,50,29-May-2023 15.24.22,67.4,COMPLETE,0,False,SIM1,SIMULATED1,,10008992
192,JK -2 -230 STRANG 60CP, 2086,NFO,BANKNIFTY 01JUN23 43700 PE,NRML,MARKET,202010008997,29-May-2023 15.24.22,BUY,50,50,29-May-2023 15.24.22,59.55,COMPLETE,0,False,SIM1,SIMULATED1,,10008994
193,JK-5 - STRANG CP70, 2072,NFO,BANKNIFTY 01JUN23 44900 CE,NRML,MARKET,202010009003,29-May-2023 15.24.28,BUY,50,50,29-May-2023 15.24.28,31.7,COMPLETE,0,False,SIM1,SIMULATED1,,10009001
194,JK-5 - STRANG CP70, 2074,NFO,BANKNIFTY 01JUN23 43700 PE,NRML,MARKET,202010009004,29-May-2023 15.24.28,BUY,50,50,29-May-2023 15.24.28,59.35,COMPLETE,0,False,SIM1,SIMULATED1,,10009002
