Date,company,Open,High,Low,Close,Adj Close,Volume
2008-01-01,CIPLA,215.0,216.0,210.3000030517578,211.10000610351562,194.83555603027344,788440
2008-01-02,CIPLA,211.14999389648438,224.60000610351562,209.0,218.85000610351562,201.98843383789062,1879937
2008-01-03,CIPLA,218.8000030517578,218.8000030517578,214.10000610351562,216.35000610351562,199.6810760498047,1239789
2008-01-04,CIPLA,214.39999389648438,218.39999389648438,212.5500030517578,213.64999389648438,197.18910217285156,994393
2008-01-07,CIPLA,210.3000030517578,214.0,210.10000610351562,212.64999389648438,196.26612854003906,1011810
2008-01-08,CIPLA,215.8000030517578,215.8000030517578,208.25,209.89999389648438,193.72801208496094,1580349
2008-01-09,CIPLA,210.0,211.89999389648438,207.14999389648438,209.4499969482422,193.31268310546875,726562
2008-01-10,CIPLA,210.5,211.85000610351562,200.60000610351562,202.8000030517578,187.17507934570312,1779812
2008-01-11,CIPLA,206.9499969482422,207.5,201.14999389648438,205.4499969482422,189.62086486816406,1454880
2008-01-14,CIPLA,199.35000610351562,207.39999389648438,199.35000610351562,205.25,189.436279296875,712604
2008-01-15,CIPLA,213.0,213.0,202.10000610351562,204.9499969482422,189.15940856933594,931511
2008-01-16,CIPLA,199.4499969482422,210.0500030517578,199.4499969482422,205.9499969482422,190.08236694335938,1307223
2008-01-17,CIPLA,203.0,212.39999389648438,203.0,209.89999389648438,193.72801208496094,1112125
2008-01-18,CIPLA,210.0,210.0,199.0,202.60000610351562,186.99046325683594,1225955
2008-01-21,CIPLA,200.10000610351562,201.25,182.25,190.10000610351562,175.45352172851562,2068965
2008-01-22,CIPLA,189.0,196.0,160.10000610351562,176.85000610351562,163.22442626953125,1241476
2008-01-23,CIPLA,177.5,188.89999389648438,171.5500030517578,182.14999389648438,168.11602783203125,1727965
2008-01-24,CIPLA,188.89999389648438,188.89999389648438,170.0,172.39999389648438,159.11724853515625,837668
2008-01-25,CIPLA,180.0,185.0,173.25,183.35000610351562,169.22360229492188,632756
2008-01-28,CIPLA,180.5,186.39999389648438,146.6999969482422,184.64999389648438,170.42340087890625,676547
2008-01-29,CIPLA,186.0,192.0,185.0,191.75,176.9763946533203,637246
2008-01-30,CIPLA,191.0,193.0,185.0,189.1999969482422,174.6228790283203,1145730
2008-01-31,CIPLA,185.14999389648438,192.0,184.5,189.25,174.66903686523438,1055575
2008-02-01,CIPLA,191.0,198.0,187.0500030517578,196.39999389648438,181.2681427001953,594379
2008-02-04,CIPLA,199.0,204.6999969482422,197.14999389648438,199.39999389648438,184.03700256347656,929525
2008-02-05,CIPLA,199.39999389648438,204.10000610351562,197.0,203.5,187.8211212158203,1126129
2008-02-06,CIPLA,180.60000610351562,203.0,180.60000610351562,202.1999969482422,186.62124633789062,579031
2008-02-07,CIPLA,203.4499969482422,203.4499969482422,192.3000030517578,194.64999389648438,179.6529541015625,643241
2008-02-08,CIPLA,194.0,199.0,190.60000610351562,194.64999389648438,179.6529541015625,665211
2008-02-11,CIPLA,191.10000610351562,197.0,182.5500030517578,185.8000030517578,171.48477172851562,981888
2008-02-12,CIPLA,190.9499969482422,192.0,185.0500030517578,186.5500030517578,172.1770477294922,513078
2008-02-13,CIPLA,186.5500030517578,190.0,178.14999389648438,179.39999389648438,165.57791137695312,984581
2008-02-14,CIPLA,183.5,185.0,179.0500030517578,180.14999389648438,166.27015686035156,1190735
2008-02-15,CIPLA,180.0,184.89999389648438,178.5500030517578,184.14999389648438,169.9619598388672,501658
2008-02-18,CIPLA,185.0,186.89999389648438,183.10000610351562,184.8000030517578,170.5618896484375,261302
2008-02-19,CIPLA,186.4499969482422,189.60000610351562,185.39999389648438,188.35000610351562,173.83834838867188,351602
2008-02-20,CIPLA,186.0,187.60000610351562,183.5,185.35000610351562,171.0695343017578,386148
2008-02-21,CIPLA,185.35000610351562,189.89999389648438,185.35000610351562,188.75,174.2075653076172,378217
2008-02-22,CIPLA,188.75,200.0,186.0,198.8000030517578,183.4832000732422,1320630
2008-02-25,CIPLA,200.0,203.0,196.25,202.35000610351562,186.7597198486328,799462
2008-02-26,CIPLA,200.0,204.14999389648438,199.5,201.60000610351562,186.06752014160156,340841
2008-02-27,CIPLA,201.60000610351562,204.89999389648438,199.0500030517578,202.1999969482422,186.62124633789062,671970
2008-02-28,CIPLA,202.89999389648438,207.60000610351562,199.10000610351562,206.8000030517578,190.86688232421875,1151220
2008-02-29,CIPLA,205.85000610351562,213.0,201.10000610351562,207.10000610351562,191.14376831054688,2277567
2008-03-03,CIPLA,204.0,214.85000610351562,190.0,211.64999389648438,195.34317016601562,2965236
2008-03-04,CIPLA,212.10000610351562,215.0,198.5,200.25,184.821533203125,2653581
2008-03-05,CIPLA,201.0,206.75,200.5500030517578,205.60000610351562,189.75933837890625,808526
2008-03-07,CIPLA,204.0,205.0,196.64999389648438,200.9499969482422,185.46759033203125,1243178
2008-03-10,CIPLA,199.8000030517578,209.89999389648438,196.1999969482422,200.5500030517578,185.098388671875,1590292
2008-03-11,CIPLA,200.0,204.89999389648438,193.0,195.60000610351562,180.52980041503906,2725926
2008-03-12,CIPLA,197.0,208.64999389648438,197.0,204.89999389648438,189.11325073242188,2119786
2008-03-13,CIPLA,202.39999389648438,207.85000610351562,196.0,201.0,185.51365661621094,1508462
2008-03-14,CIPLA,204.0,206.8000030517578,198.75,205.60000610351562,189.75933837890625,1186774
2008-03-17,CIPLA,201.0,204.5,198.60000610351562,200.4499969482422,185.00608825683594,1023660
2008-03-18,CIPLA,200.0,207.35000610351562,199.0,204.5500030517578,188.7902069091797,1343045
2008-03-19,CIPLA,205.4499969482422,210.6999969482422,204.0,206.3000030517578,190.40541076660156,1813105
2008-03-24,CIPLA,206.5,210.5,204.10000610351562,206.3000030517578,190.40541076660156,1481388
2008-03-25,CIPLA,209.0,213.75,207.14999389648438,209.60000610351562,193.45115661621094,1971264
2008-03-26,CIPLA,209.60000610351562,212.3000030517578,204.25,205.5,189.66702270507812,964711
2008-03-27,CIPLA,203.0,215.0500030517578,203.0,212.75,196.3584442138672,2847041
2008-03-28,CIPLA,213.0,219.0,213.0,217.64999389648438,200.88092041015625,932555
2008-03-31,CIPLA,218.0,224.0,215.25,220.0,203.04983520507812,1613461
2008-04-01,CIPLA,223.39999389648438,223.64999389648438,205.75,220.3000030517578,203.32675170898438,585343
2008-04-02,CIPLA,223.5,224.8000030517578,218.10000610351562,219.0,202.1268768310547,959186
2008-04-03,CIPLA,219.0,221.25,215.0,220.0,203.04983520507812,936881
2008-04-04,CIPLA,218.5500030517578,221.85000610351562,211.0500030517578,213.0500030517578,196.63531494140625,1223678
2008-04-07,CIPLA,213.0,218.0,209.10000610351562,215.0,198.43508911132812,782774
2008-04-08,CIPLA,215.0,216.60000610351562,211.0500030517578,212.5,196.127685546875,557673
2008-04-09,CIPLA,213.0,219.1999969482422,210.35000610351562,217.60000610351562,200.8347625732422,690833
2008-04-10,CIPLA,216.0,219.0,212.5,214.0,197.51211547851562,536849
2008-04-11,CIPLA,214.0,217.0,213.25,213.9499969482422,197.4659881591797,372201
2008-04-15,CIPLA,214.10000610351562,220.89999389648438,210.1999969482422,218.9499969482422,202.08071899414062,719963
2008-04-16,CIPLA,221.0,221.5,217.39999389648438,219.14999389648438,202.26536560058594,557764
2008-04-17,CIPLA,220.0,223.39999389648438,218.5,222.10000610351562,204.988037109375,1015745
2008-04-21,CIPLA,222.8000030517578,229.89999389648438,220.5,225.8000030517578,208.40296936035156,1111214
2008-04-22,CIPLA,227.0,233.4499969482422,226.0,231.4499969482422,213.61766052246094,1492964
2008-04-23,CIPLA,233.0,233.39999389648438,229.0,230.14999389648438,212.41783142089844,929649
2008-04-24,CIPLA,233.0,233.60000610351562,224.5,226.60000610351562,209.14134216308594,1097132
2008-04-25,CIPLA,226.75,229.6999969482422,221.0,224.1999969482422,206.92626953125,912779
