Date,company,Open,High,Low,Close,Adj Close,Volume
2008-01-01,HDFCBANK,173.0,173.89999389648438,170.5,172.9499969482422,154.27093505859375,1310520
2008-01-02,HDFCBANK,173.39999389648438,173.47999572753906,169.02999877929688,171.52999877929688,153.00430297851562,6239750
2008-01-03,HDFCBANK,171.0,171.0,167.6199951171875,169.44000244140625,151.14002990722656,7018640
2008-01-04,HDFCBANK,170.3000030517578,171.39999389648438,169.39999389648438,169.63999938964844,151.3184051513672,3729820
2008-01-07,HDFCBANK,165.10000610351562,167.83999633789062,161.22999572753906,165.5399932861328,147.6612548828125,6322460
2008-01-08,HDFCBANK,168.89999389648438,172.27999877929688,167.0,171.5749969482422,153.04444885253906,9167490
2008-01-09,HDFCBANK,171.4499969482422,176.6999969482422,170.02999877929688,174.4600067138672,155.6178436279297,10049190
2008-01-10,HDFCBANK,178.9499969482422,179.75999450683594,170.51499938964844,172.1999969482422,153.60198974609375,8611000
2008-01-11,HDFCBANK,172.8000030517578,177.8000030517578,172.2100067138672,176.4550018310547,157.3974151611328,4151100
2008-01-14,HDFCBANK,177.39999389648438,182.5,172.22999572753906,178.31500244140625,159.0565185546875,11675460
2008-01-15,HDFCBANK,182.02999877929688,182.02999877929688,176.65499877929688,178.89500427246094,159.57391357421875,6228420
2008-01-16,HDFCBANK,169.5,173.86000061035156,165.02999877929688,167.375,149.29808044433594,12281700
2008-01-17,HDFCBANK,166.2100067138672,166.8000030517578,161.22000122070312,164.36000061035156,146.6087188720703,13356690
2008-01-18,HDFCBANK,158.11000061035156,162.60000610351562,155.55999755859375,157.10000610351562,140.13278198242188,9967410
2008-01-21,HDFCBANK,159.0,159.0,148.0,150.7100067138672,134.4329376220703,7434890
2008-01-22,HDFCBANK,149.88999938964844,178.0,135.10000610351562,142.63999938964844,127.23450469970703,11645060
2008-01-23,HDFCBANK,151.89999389648438,170.0,138.0,153.42999267578125,136.8591766357422,9332870
2008-01-24,HDFCBANK,153.0,163.6999969482422,147.5,151.0399932861328,134.72727966308594,8141910
2008-01-25,HDFCBANK,154.39999389648438,168.0,152.50999450683594,160.84500122070312,143.4733123779297,6072310
2008-01-28,HDFCBANK,155.0,160.0,143.0,159.02000427246094,141.8454132080078,5958070
2008-01-29,HDFCBANK,159.8800048828125,162.6999969482422,150.02000427246094,153.73500061035156,137.1312255859375,6095210
2008-01-30,HDFCBANK,157.39999389648438,157.39999389648438,150.5,153.2949981689453,136.73875427246094,3965110
2008-01-31,HDFCBANK,154.1999969482422,158.99000549316406,151.5050048828125,156.9550018310547,140.0034637451172,6396850
2008-02-01,HDFCBANK,157.5,158.27999877929688,148.52000427246094,157.10000610351562,140.13278198242188,7287230
2008-02-04,HDFCBANK,162.3800048828125,162.3800048828125,152.60000610351562,154.74000549316406,138.02767944335938,5491300
2008-02-05,HDFCBANK,156.0,159.74000549316406,150.02499389648438,151.22500610351562,134.892333984375,6071410
2008-02-06,HDFCBANK,149.99000549316406,151.47500610351562,145.13999938964844,150.00999450683594,133.8085174560547,7865940
2008-02-07,HDFCBANK,149.89999389648438,151.1999969482422,148.1999969482422,149.17999267578125,133.0681915283203,16715320
2008-02-08,HDFCBANK,149.10000610351562,150.3000030517578,142.3000030517578,144.19500732421875,128.62158203125,3880660
2008-02-11,HDFCBANK,144.19500732421875,146.89999389648438,135.07000732421875,141.0749969482422,125.83853149414062,6926890
2008-02-12,HDFCBANK,143.0,144.5,138.625,140.76499938964844,125.56204223632812,4630920
2008-02-13,HDFCBANK,143.97999572753906,148.8000030517578,143.0,146.85000610351562,130.98985290527344,5844120
2008-02-14,HDFCBANK,149.89999389648438,155.5,149.89999389648438,153.64500427246094,137.0509490966797,6332650
2008-02-15,HDFCBANK,152.0,157.5,149.22999572753906,156.22500610351562,139.35232543945312,5442320
2008-02-18,HDFCBANK,157.8000030517578,159.0,154.02999877929688,155.68499755859375,138.87060546875,1739240
2008-02-19,HDFCBANK,159.60000610351562,159.77000427246094,155.51499938964844,157.19000244140625,140.21307373046875,2744710
2008-02-20,HDFCBANK,157.0,157.0,150.89999389648438,153.72000122070312,137.11785888671875,3969550
2008-02-21,HDFCBANK,154.0,157.0,149.71499633789062,154.0850067138672,137.44342041015625,2989200
2008-02-22,HDFCBANK,147.0399932861328,153.97000122070312,146.0050048828125,147.42999267578125,131.5071563720703,4719170
2008-02-25,HDFCBANK,149.88999938964844,150.97999572753906,139.53500366210938,142.1750030517578,126.81974029541016,13660880
2008-02-26,HDFCBANK,145.0,146.94500732421875,144.5,145.49000549316406,129.77671813964844,6175120
2008-02-27,HDFCBANK,147.0,148.66000366210938,144.1300048828125,145.22999572753906,129.54476928710938,4606010
2008-02-28,HDFCBANK,146.88999938964844,149.10000610351562,145.1999969482422,147.2550048828125,131.35107421875,6249960
2008-02-29,HDFCBANK,146.0,147.42999267578125,141.1699981689453,145.6750030517578,129.9416961669922,6846950
2008-03-03,HDFCBANK,143.0,143.0,136.2100067138672,138.99000549316406,123.97872161865234,5088000
2008-03-04,HDFCBANK,139.5,139.5,129.3249969482422,135.1750030517578,120.57576751708984,8482070
2008-03-05,HDFCBANK,134.1999969482422,135.1750030517578,132.02499389648438,133.27499389648438,118.88094329833984,6217520
2008-03-07,HDFCBANK,133.0,133.0,125.69499969482422,128.22500610351562,114.37637329101562,9191920
2008-03-10,HDFCBANK,126.5,132.86000061035156,122.51000213623047,131.14999389648438,116.98546600341797,7782270
2008-03-11,HDFCBANK,128.50999450683594,135.10000610351562,127.0199966430664,133.32000732421875,118.92109680175781,10376620
2008-03-12,HDFCBANK,139.39999389648438,143.97999572753906,134.63999938964844,137.05499267578125,122.25271606445312,6236940
2008-03-13,HDFCBANK,134.0,134.5,128.56500244140625,129.9149932861328,115.88382720947266,4279850
2008-03-14,HDFCBANK,129.5,132.58999633789062,127.5,131.5449981689453,117.33779907226562,4503400
2008-03-17,HDFCBANK,124.5,127.5,119.5,122.5999984741211,109.35889434814453,8637180
2008-03-18,HDFCBANK,122.4000015258789,123.80000305175781,116.55500030517578,123.09500122070312,109.8004150390625,12111460
2008-03-19,HDFCBANK,127.5,133.4949951171875,124.5,127.26000213623047,113.5156021118164,12654460
2008-03-24,HDFCBANK,128.51499938964844,135.10000610351562,128.51499938964844,134.19000244140625,119.6971435546875,6442120
2008-03-25,HDFCBANK,137.0,143.5,136.5,141.39999389648438,126.12843322753906,8768630
2008-03-26,HDFCBANK,140.1199951171875,145.6649932861328,139.66000366210938,143.9199981689453,128.37625122070312,12330840
2008-03-27,HDFCBANK,140.1199951171875,146.72000122070312,138.60000610351562,143.32000732421875,127.84109497070312,8577870
