Date,company,Open,High,Low,Close,Adj Close,Volume
2008-01-01,HEROMOTOCO,697.7000122070312,704.0,693.0,698.4500122070312,425.56719970703125,38394
2008-01-02,HEROMOTOCO,695.0,700.9500122070312,683.0,698.75,425.7499084472656,186602
2008-01-03,HEROMOTOCO,690.0,721.0,688.25,710.0,432.6045837402344,730380
2008-01-04,HEROMOTOCO,715.0,718.9000244140625,695.2000122070312,700.5999755859375,426.877197265625,97820
2008-01-07,HEROMOTOCO,685.0,705.0,685.0,702.0,427.730224609375,458655
2008-01-08,HEROMOTOCO,714.9000244140625,714.9000244140625,681.0999755859375,691.5999755859375,421.3934326171875,69812
2008-01-09,HEROMOTOCO,695.0,696.0,686.0,688.2000122070312,419.32183837890625,57512
2008-01-10,HEROMOTOCO,690.0,690.0,676.0999755859375,683.2999877929688,416.3361511230469,113567
2008-01-11,HEROMOTOCO,685.0999755859375,688.7000122070312,657.5999755859375,661.25,402.90106201171875,136637
2008-01-14,HEROMOTOCO,674.7999877929688,709.7999877929688,662.2000122070312,704.5999755859375,429.3143005371094,373565
2008-01-15,HEROMOTOCO,704.5999755859375,714.7999877929688,701.2000122070312,706.1500244140625,430.2587585449219,163532
2008-01-16,HEROMOTOCO,691.0499877929688,713.7999877929688,686.25,704.1500244140625,429.0402526855469,698279
2008-01-17,HEROMOTOCO,701.0,706.0,694.0499877929688,697.1500244140625,424.7750244140625,70509
2008-01-18,HEROMOTOCO,685.0999755859375,702.7999877929688,685.0,696.0,424.0743103027344,104981
2008-01-21,HEROMOTOCO,675.0,697.75,634.0999755859375,643.0,391.78131103515625,127430
2008-01-22,HEROMOTOCO,634.0,665.0,550.0,592.7999877929688,361.19439697265625,282771
2008-01-23,HEROMOTOCO,629.0,699.9000244140625,575.0,605.5,368.93255615234375,183017
2008-01-24,HEROMOTOCO,575.0,655.0,575.0,648.2999877929688,395.010498046875,379925
2008-01-25,HEROMOTOCO,655.0,700.0,645.0999755859375,691.2000122070312,421.14971923828125,207095
2008-01-28,HEROMOTOCO,690.0,701.0,675.0499877929688,695.6500244140625,423.8610534667969,224417
2008-01-29,HEROMOTOCO,699.0,700.9000244140625,670.0,688.4500122070312,419.47412109375,88065
2008-01-30,HEROMOTOCO,686.0,700.0,665.5999755859375,690.2000122070312,420.5404357910156,119240
2008-01-31,HEROMOTOCO,691.0,710.0,656.9500122070312,692.5999755859375,422.002685546875,416281
2008-02-01,HEROMOTOCO,696.0,731.8499755859375,675.0,728.3499755859375,443.78533935546875,296949
2008-02-04,HEROMOTOCO,740.0,779.0,731.1500244140625,768.4500122070312,468.21826171875,454881
2008-02-05,HEROMOTOCO,760.0,760.0,725.0,728.25,443.7243957519531,191583
2008-02-06,HEROMOTOCO,722.0,747.9500122070312,701.0,717.4000244140625,437.1134033203125,171944
2008-02-07,HEROMOTOCO,716.0,716.0,685.0,706.75,430.6243591308594,240540
2008-02-08,HEROMOTOCO,700.0,719.2999877929688,690.5,707.1500244140625,430.8680725097656,176921
2008-02-11,HEROMOTOCO,702.0,715.0,675.2999877929688,687.8499755859375,419.1085510253906,55817
2008-02-12,HEROMOTOCO,687.8499755859375,700.0,662.2999877929688,675.6500244140625,411.67498779296875,368631
2008-02-13,HEROMOTOCO,690.0,731.0,672.0,724.4500122070312,441.4090881347656,284963
2008-02-14,HEROMOTOCO,736.0,740.0,723.0,730.1500244140625,444.8819580078125,645990
2008-02-15,HEROMOTOCO,725.0,733.0,690.0,729.3499755859375,444.3944396972656,587853
2008-02-18,HEROMOTOCO,735.0,735.0,711.0,718.5,437.78369140625,133657
2008-02-19,HEROMOTOCO,723.9000244140625,734.9000244140625,720.2000122070312,729.5,444.4859924316406,144270
2008-02-20,HEROMOTOCO,718.0,724.7000122070312,707.0,718.3499755859375,437.6922302246094,75946
