Date,company,Open,High,Low,Close,Adj Close,Volume
2008-01-01,UPL,116.66666412353516,119.63333129882812,114.03333282470703,117.9000015258789,99.16148376464844,789558
2008-01-02,UPL,119.56666564941406,125.98332977294922,116.4000015258789,124.8499984741211,105.00687408447266,1427817
2008-01-03,UPL,126.30000305175781,126.61666870117188,122.33333587646484,125.44999694824219,105.5114974975586,860007
2008-01-04,UPL,126.56666564941406,129.13333129882812,125.0999984741211,127.83333587646484,107.51605224609375,1855614
2008-01-07,UPL,126.66666412353516,129.6666717529297,125.0,128.78334045410156,108.31507110595703,674325
2008-01-08,UPL,129.3333282470703,131.0,124.66666412353516,125.63333129882812,105.66571807861328,457608
2008-01-09,UPL,124.0,133.6666717529297,119.36666870117188,130.0500030517578,109.38041687011719,2238798
2008-01-10,UPL,131.60000610351562,141.6666717529297,131.0,135.81666564941406,114.23054504394531,3700896
2008-01-11,UPL,136.6666717529297,136.6666717529297,125.33333587646484,133.31666564941406,112.12787628173828,2178573
2008-01-14,UPL,133.0,138.96665954589844,128.6666717529297,137.60000610351562,115.73046875,646590
2008-01-15,UPL,139.6666717529297,140.0,132.0,137.81666564941406,115.91267395019531,2636154
2008-01-16,UPL,140.0,140.3333282470703,128.38333129882812,133.26666259765625,112.08584594726562,2110587
2008-01-17,UPL,136.31666564941406,136.31666564941406,126.76666259765625,129.96665954589844,109.31031036376953,1449465
2008-01-18,UPL,128.3333282470703,128.3333282470703,120.0,121.4000015258789,102.10521697998047,1079952
2008-01-21,UPL,121.4000015258789,121.66666412353516,111.18333435058594,115.18333435058594,96.87660217285156,2203302
2008-01-22,UPL,111.69999694824219,116.66666412353516,85.0,106.13333129882812,89.26494598388672,3002715
2008-01-23,UPL,101.66666412353516,116.66666412353516,101.66666412353516,116.08333587646484,97.63355255126953,1707666
2008-01-24,UPL,116.66666412353516,116.66666412353516,106.66666412353516,110.96666717529297,93.3301010131836,622626
2008-01-25,UPL,112.3499984741211,116.3499984741211,108.66666412353516,112.94999694824219,94.99820709228516,633363
2008-01-28,UPL,110.41666412353516,117.26666259765625,110.0,116.46666717529297,97.95596313476562,677811
2008-01-29,UPL,116.66666412353516,118.33333587646484,108.66666412353516,110.88333129882812,93.26001739501953,537501
