Date,Nifty,ADANIENT,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BOSCHLTD,BPCL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,IBULHSGFIN,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,LUPIN,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHREECEM,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,YESBANK,ZEEL
18-01-2018,10817,104.8527374,403.7742004,241.2107544,1097.994873,1140.854126,622.2540894,583.1869507,2652.388916,491.1263428,1635.490479,441.5687866,18716.07422,330.3762817,2054.224121,589.5880737,170.7060547,1050.352295,2329.756104,2500.60376,93.10184479,1185.105591,418.7438354,1738.886963,927.3084717,478.5476685,2950.766113,245.618454,285.8062134,1241.458008,1034.428101,336.1360168,1619.20459,494.5438843,84.77546692,222.3442993,239.6776886,1044.255005,1242.065918,893.0548706,723.961792,8881.783203,7075.673828,106.1502991,141.194046,110.7193451,891.5638428,698.4490356,290.2189636,18026.30664,549.3773804,289.8569641,418.9500122,28.14364052,1296.624146,474.5256348,859.2915039,4325.693848,503.4485779,138.3024292,238.0518188,329.4623718,571.3217163
19-01-2018,10894.7002,107.2424774,420.4586792,235.0415497,1120.565552,1142.43811,619.7009888,588.6218872,2660.011719,496.159668,1676.064941,444.1557312,18784.20117,335.3292847,2077.709229,588.7090454,171.2790222,1057.962158,2357.061768,2505.52832,93.15153503,1190.896851,420.5210266,1742.966553,935.8897705,475.0452881,2947.809814,249.5847168,288.8950806,1246.489868,1082.752075,343.3704834,1622.963135,490.5752563,86.54698944,223.279541,241.6478729,1058.275024,1251.786743,896.012207,729.8259277,8839.359375,7024.866211,106.5202866,140.9030762,110.2135239,902.80896,702.1001587,295.9611511,17960.74414,544.9952393,292.6089478,418.0499878,28.19043541,1314.88562,474.7402344,864.7235718,4219.087891,504.6120605,140.3979187,240.6858673,337.3320007,575.6364136
22-01-2018,10966.2002,106.8128586,424.9208069,234.9102936,1149.479614,1129.092407,617.3885498,609.8630981,2713.122803,503.9815979,1680.44751,437.7329712,18789.23242,329.6035156,2087.866211,587.1463623,171.9122925,1038.263184,2362.929932,2473.356201,90.89601135,1206.226563,424.0534668,1716.151733,941.2351074,463.896759,2958.64917,246.7793427,278.8996887,1239.765625,1127.125244,341.3312378,1622.192139,493.3855286,85.77336121,222.5476074,238.6925964,1071.795898,1276.796143,901.7813721,724.2954102,8826.228516,7012.382324,106.3044739,145.9950714,109.7639084,941.7791138,705.2085571,293.3293152,18082.81836,548.8534546,293.083374,421.8999939,28.16048813,1387.971802,488.9935913,882.4749146,4248.523438,511.6873779,138.4082642,235.2714539,343.1255798,583.786499
23-01-2018,11083.7002,109.7664642,425.2602844,229.8787384,1127.548218,1123.23584,629.8654785,618.3895264,2730.89502,500.3050842,1682.761841,438.981781,18595.99609,338.0341492,2100.772949,607.8525391,176.7671661,1060.900269,2385.503174,2421.603516,93.5588913,1190.750854,436.7792053,1727.748535,935.458374,452.4029541,2980.862061,256.3080444,274.8043213,1251.887695,1147.044922,351.8188171,1660.886841,505.0122375,87.32064819,224.9467468,251.8842773,1073.142944,1287.612061,908.859436,733.3062134,8905.199219,6950.828125,106.4894638,150.8325043,110.0730362,953.1696167,707.428833,304.4308167,17997.29492,551.9017944,291.5176086,418,29.19189262,1381.558228,505.0930786,878.5465088,4292.382813,507.6937256,145.4143829,230.6618805,347.1810913,572.5681763
24-01-2018,11086,110.3571777,435.3001099,227.6472931,1092.438232,1105.137817,634.3937378,606.2730713,2768.67749,500.2901611,1712.749634,409.9006958,18553.01953,337.5774841,2093.143799,603.8967896,177.6416626,1062.393188,2422.41626,2361.92041,96.37084198,1168.023926,446.9160461,1752.088135,938.5026245,449.1471863,2993.590332,250.2619171,270.1189575,1249.646484,1132.822388,342.545105,1655.056396,508.744873,87.52246094,228.8910217,247.2586212,1077.782959,1278.940796,929.8999634,720.2907715,8944.589844,6944.608398,107.2910538,153.378479,110.1292343,936.7866821,693.317688,315.7237854,17843.31836,558.7607422,288.7182007,403.6000061,28.53111839,1413.893066,517.8866577,860.3101196,4202.407715,518.3853149,143.9327393,229.7106781,352.2504883,578.3692017
25-01-2018,11069.65039,115.1366348,423.4172363,230.1412201,1114.959595,1104.561646,616.3286743,614.4005127,2743.944824,492.1689148,1684.337524,403.8347168,18470.46289,337.6828613,2051.607178,606.9246216,180.5666809,1079.154175,2373.530518,2372.23877,98.11959839,1161.161987,443.0105286,1749.429565,946.7962646,442.4876709,2932.577393,250.5037537,266.6483459,1255.91333,1159.437988,350.3621826,1667.48877,504.2828674,87.97094727,228.7283478,249.100296,1090.006714,1292.906006,920.7856445,722.5790405,8795.987305,6851.180664,106.0270157,151.6690063,109.201889,936.3504639,673.0392456,299.693512,17772.13281,552.3781128,288.7182007,400.2999878,28.79504967,1390.042725,513.8511963,857.5939331,4277.911133,483.6062317,146.3034058,228.2473145,349.1605835,571.3217163
29-01-2018,11130.40039,114.5727692,423.5627441,230.710022,1119.876831,1106.0979,612.0413208,603.8796997,2787.195801,490.1086121,1689.261719,393.0407715,18693.03906,330.0601501,2081.102051,600.6737061,181.9839478,1059.985107,2230.943604,2455.810303,94.26435852,1152.9375,444.9891357,1803.792969,958.6375122,439.3798828,2990.510742,250.1651459,260.4012146,1278.374023,1182.019409,347.3033142,1679.342896,507.5005798,89.619133,224.1741486,251.3703156,1112.707886,1307.007935,884.473999,728.824646,9130.166016,6887.855957,105.4720383,149.232132,109.1176071,934.9932861,672.8418579,298.6886597,17444.17383,560.0944214,286.3933105,399.25,29.31917572,1424.693359,519.3035278,869.3312378,4308.082031,495.9015503,146.0493927,227.6619873,345.6843872,583.8344727
30-01-2018,11049.65039,113.4718857,415.4145203,228.8286285,1121.204712,1081.759033,608.6210938,592.1122437,2782.556152,486.4421082,1652.921753,395.543396,18332.28125,341.1604919,2087.0896,591.8345337,184.4868011,1040.238037,2182.720215,2387.445557,94.6121521,1132.206055,439.8666992,1776.198853,956.6480713,416.1949158,3028.367188,245.2798767,272.7913513,1281.072632,1176.904419,343.0306396,1673.126709,502.2449341,93.34158325,223.808197,247.6440735,1085.716064,1305.136841,875.3110962,729.3491211,9074.089844,6819.306152,105.0095901,148.9775238,109.567215,921.324646,659.0762329,300.076355,16954.75586,563.9047852,288.4809875,395.8500061,29.04588509,1404.205811,517.7150879,857.6425171,4281.099609,484.7382202,144.4830322,224.8450317,341.194397,578.1773682
31-01-2018,11027.7002,114.4922104,415.996521,229.0911407,1143.578857,1083.295044,606.5496216,591.9626465,2765.031982,480.1266785,1652.380127,394.8700867,18242.66406,345.8676147,2077.576172,578.355957,180.6571655,1001.225403,2106.245117,2408.395752,95.10896301,1129.091431,433.7770386,1793.43335,961.5378418,421.2759094,3031.323242,247.7950745,276.053772,1252.80249,1156.901001,342.7393188,1689.558716,493.4926453,93.64432526,220.7177734,248.3722229,1106.571045,1292.906006,856.8886719,727.585144,9015.454102,6831.424805,104.9787521,147.9955292,108.9208603,931.8911133,651.9219971,299.7892456,16837.08398,552.4258423,275.8124695,399.5,27.70472717,1386.167969,526.0438232,843.4801636,4299.54541,472.9775085,144.0809021,223.6705017,342.208252,569.2601929
01-02-2018,11016.90039,114.9218292,415.8995361,233.160202,1198.407104,1107.009766,588.8699951,591.164856,2827.83667,502.6796265,1703.196777,393.5683899,18353.24609,344.4976807,2102.569092,573.3747559,178.2749329,1005.463806,2042.452393,2508.918213,96.62918091,1157.171509,433.0515747,1803.74707,954.562561,442.2410278,3065.4021,247.8917999,272.3401794,1254.541016,1157.321167,336.1846008,1730.373535,491.0686951,93.71159363,223.8894653,259.2510376,1118.545288,1328.59436,834.2483521,761.6257935,8913.210938,6686.640625,104.2388077,141.7759857,109.5110168,914.9749146,699.3371582,292.8986206,17078.54297,528.0385742,273.6298828,393.6499939,27.378582,1397.859253,524.6700439,806.0859985,4308.817871,477.2540588,144.5465698,220.7709656,347.5190735,570.4588623
02-02-2018,10760.59961,105.8999252,405.4232483,227.1222534,1137.825195,1092.512207,583.3300781,563.3418579,2685.614258,492.4382935,1604.173096,379.1596985,18312.39063,335.223938,2096.337646,567.6123047,175.1086884,990.4848633,2009.893433,2487.843018,92.69445801,1098.724121,435.6896667,1745.350098,933.8763428,436.4694519,2975.483398,241.7005615,259.9500122,1255.410278,1108.716064,325.4057007,1697.46167,490.489502,91.6373291,223.9301605,256.1244202,1083.620361,1291.947632,821.2556152,734.4505005,8523.333984,6526.217285,101.8648529,140.1756592,108.4150543,876.6834106,708.8103638,284.5724792,16672.78906,525.0854492,260.8190613,383.75,26.34512711,1404.562256,531.8824463,797.5498047,4100.807129,461.0280457,141.5197449,220.6608429,337.0422974,561.9730225
05-02-2018,10666.5498,107.1082077,395.9654541,226.7285156,1110.878296,1088.863892,591.5678101,564.6881104,2639.422119,490.6673279,1580.58667,395.1843567,18761.07031,334.3808899,2047.65979,566.5866699,177.79245,996.6498413,2003.221069,2463.351074,91.87969971,1068.746094,436.6789551,1671.551758,917.5047607,435.7788391,2986.117188,238.5565796,266.440094,1240.360229,1085.904907,320.1618958,1650.912109,488.3229675,91.71582031,227.1018677,249.4858246,1059.971313,1244.667358,823.291748,725.1536255,8608.65625,6525.529785,102.5123062,137.3022919,110.4383392,874.5507202,685.8674927,285.2424011,16278.68066,531.0394287,259.1583862,395.7999878,26.09364128,1382.093018,540.1254883,778.2463379,4068.378662,454.3929749,139.2125549,219.3028107,331.7798157,558.7130737
06-02-2018,10498.25,104.8795929,392.6673279,223.403244,1122.040649,1065.965088,575.0442505,562.1451416,2597.621338,489.3304749,1636.918701,394.2416992,18389.21289,328.2335205,2009.405396,551.105896,175.1086884,966.3549805,1983.534058,2467.04541,89.9421463,1037.015991,419.3991394,1639.694946,909.3309326,432.9176636,2908.475586,236.4283142,262.1018372,1212.547607,1088.005493,321.1329651,1621.854858,475.2588501,89.98913574,222.4256592,242.5901489,1031.58252,1234.99231,776.5568848,716.8579102,8517.644531,6417.239746,101.9265137,134.9017944,109.567215,864.8081665,686.0648804,279.2131042,16163.35742,525.6570435,253.0851593,375.4500122,26.11132431,1334.905273,520.9348755,759.1854858,4015.640137,440.2737732,136.1645966,216.2931366,327.0966492,548.2138062
07-02-2018,10476.7002,105.6582642,394.8014221,217.277832,1113.976074,1076.382324,593.5909424,557.8071289,2597.993896,500.0506897,1616.729614,386.2518005,18096.44336,334.5916138,2018.275757,555.989502,179.4811249,976.0358887,1998.393799,2505.617676,91.4723053,1029.716187,412.671875,1636.715454,897.8253784,427.6394653,2928.635254,237.97612,275.1166992,1200.928467,1070.487549,322.9294128,1601.519897,475.8166809,90.76278687,223.7675323,248.4150238,1034.076904,1217.375977,781.550293,712.3764648,8458.110352,6408.734375,103.7321854,138.2115936,109.8763046,867.0377808,704.2711182,280.2179871,16631.83984,523.4660645,265.8485107,377.7999878,26.00523186,1316.110229,517.8438721,760.1555786,4004.749023,441.0284424,133.6457672,212.4025879,321.447876,557.2268677
08-02-2018,10576.84961,109.8201599,392.958374,229.1786499,1113.091064,1079.2146,579.8615723,566.882019,2616.553711,504.5603027,1636.918701,385.8478394,18423.20898,335.9615784,2052.671387,598.37854,180.9285431,992.0742798,2063.748047,2522.394775,91.78033447,1079.06311,415.2220154,1660.963379,901.7324829,435.5815125,2941.609619,237.2022095,277.5113831,1216.390015,1104.34729,324.191864,1610.289795,486.6282959,90.72747803,222.9135742,260.5787964,1049.493774,1229.835083,787.7557983,717.2394409,8561.350586,6389.526367,102.6349869,137.2659302,109.9616928,876.8773193,705.5539551,288.4484253,16640.1543,556.4266968,266.1332092,374.8500061,26.38442421,1324.63916,522.2657471,776.7428589,4088.591309,451.5942993,133.1166229,212.7328949,323.475647,560.7266235
09-02-2018,10454.9502,112.8274612,387.0411987,226.5534515,1104.141602,1085.647339,567.9628296,556.0120239,2567.91748,504.7698669,1614.513916,379.294342,18320.09961,333.9944763,2058.504395,606.9246216,181.0190125,979.2145996,2076.383301,2482.135986,91.89955902,1079.355103,423.861969,1625.439331,886.6552124,433.6576233,2911.965576,235.5576935,274.6655273,1219.592163,1082.502197,317.2972717,1590.051025,475.8595276,89.09222412,220.6771545,264.9903259,1029.786133,1213.268799,797.1610107,715.18927,8471.666016,6374.571777,102.3528519,136.2839203,109.9616928,870.3822021,700.5213623,283.6633301,16675.77148,555.0931396,264.0454712,368.75,26.92865753,1323.526001,511.1035156,772.9113159,4075.148193,445.4938049,133.8997803,209.2093658,314.3507385,557.0350342
12-02-2018,10539.75,116.6671371,391.2608337,224.8033447,1132.514771,1098.75293,585.1124268,562.6437378,2613.36377,522.3391724,1618.847046,381.0000305,18379.57617,328.4793701,2116.762451,607.1688232,181.3205414,998.4319458,2086.274414,2495.862549,92.40630341,1102.081909,412.9356384,1655.14209,899.6709595,435.828125,2965.998779,235.3158417,271.7154541,1230.022095,1104.725098,316.8117371,1626.625732,473.1352234,89.18634033,219.4572601,266.1895752,1040.712646,1232.664551,814.9047852,711.3275146,8643.969727,6532.115723,103.387352,138.9390411,112.978241,887.4922485,676.7396851,276.342041,16589.5625,561.2375488,270.5458374,371.7999878,28.0210495,1321.565796,506.8960571,784.7941284,4121.263672,456.9086609,133.5822754,212.1089478,323.8618774,560.4389648
14-02-2018,10500.90039,117.8485718,400.6216125,222.3969269,1172.099243,1093.712158,580.102417,542.3997803,2576.617188,517.7050171,1644.600098,390.3365479,18350.66211,323.2453918,2113.05835,601.7969971,185.1200562,1012.110291,2066.445557,2507.151611,92.7838974,1096.680176,412.3420715,1662.980347,902.7870483,426.110199,2952.98291,235.3158417,265.6071167,1234.550903,1132.745728,309.7229309,1633.034424,470.9685974,88.78636169,216.7328644,265.1616211,1040.213623,1242.43103,802.4453125,712.2333984,8533.761719,6644.660156,102.1647491,135.1200256,111.2423019,905.0870361,673.2366333,264.3313599,16452.375,547.5674438,267.5566406,376.8500061,27.82064629,1296.847778,525.0562744,789.3046265,4096.931152,454.015625,133.6669159,215.4122467,309.3296204,552.8640747
15-02-2018,10545.5,115.3245926,399.3605652,221.7406311,1187.9823,1090.159668,570.9013672,542.2003174,2604.581299,511.8534241,1651.592407,385.0847778,18338.76953,333.7485352,2109.333008,591.7368164,185.8135986,1009.605835,2078.276611,2535.137207,94.5723877,1074.196777,413.1774597,1677.189819,902.1878662,426.2088318,2941.474854,243.2967529,271.3337097,1242.555786,1102.583008,319.142334,1625.035278,478.1333923,88.65694427,218.0340424,263.6625671,1039.914429,1232.527832,797.3064575,714.5217285,8551.443359,6935.737793,102.3214874,136.9749603,112.6367493,907.0258789,673.3846436,266.7239075,16984.25977,548.47229,264.8046265,375.7999878,27.52789688,1303.105225,520.0333862,790.420166,4109.04834,450.3678894,137.3287659,214.7149048,308.7985229,547.3988037
16-02-2018,10452.2998,111.5923157,393.2978821,224.9345856,1122.974854,1098.224976,567.7700806,536.366394,2571.770264,504.6600952,1649.819458,376.7807007,18386.86523,327.1796875,2120.953857,596.864502,183.0393982,1007.24585,2095.07666,2444.58374,93.06208801,1070.692749,412.0343018,1664.355225,900.6057739,425.6662292,2913.913574,239.5723114,268.5919189,1237.020874,1069.017212,311.762146,1598.773193,483.9682312,88.24520111,216.6921997,267.6029358,1047.947144,1212.493042,800.0212402,709.1821289,8377.670898,6944.5625,102.0707092,135.9565582,111.2992249,893.1148071,680.144165,259.9768372,16612.3125,547.9960938,261.5307922,370.75,27.10351563,1306.312134,501.7443542,779.1195068,4087.953613,442.5064392,135.3602753,213.6138,301.073761,546.1522217
19-02-2018,10378.40039,108.9609299,382.0455627,225.3721313,1166.591797,1075.662109,561.6522217,539.05896,2511.036621,498.9233093,1617.763672,371.9777832,18268.24023,320.9620667,2099.375488,586.4138794,184.1852417,979.4555054,2036.820679,2423.23584,92.16783905,1060.618896,401.9654541,1663.026489,900.4140625,430.0565491,2890.146729,239.4755859,263.6289063,1222.199829,1051.121216,310.4997559,1571.354126,485.5556335,86.97463226,214.7810364,259.2939453,1053.934204,1182.463501,789.6465454,690.9698486,8271.394531,6865.768555,102.1334076,134.7926483,110.5024109,898.6404419,676.1969604,256.9622192,16407.06445,534.8022461,254.2713165,368.75,25.4963665,1302.103027,491.5266113,779.8469238,4039.139404,441.0599365,135.6142578,212.8430023,301.3151245,544.5703125
