date,AXISBANK,HDFC,HDFCBANK,ICICIBANK,INFY,ITC,KOTAKBANK,LT,RELIANCE,TCS
2014-09-30,-0.30063427478449906,0.0,0.4516880773223624,-0.27067563074798195,0.4132086413952123,-3.8984380688306937,-1.861519143858652,0.13246743976939346,0.0,-2.7055663269034436
2014-10-31,0.0,0.0,0.234995419204603,0.0,0.0,-0.12767249342886042,4.858199753390875,0.0,0.0,0.0
2014-11-30,-4.221670133868281,0.0,0.6614318081758713,-2.7479740818684,0.0,-2.256351136401264,-4.323821036716749,0.21922001410434525,0.0,2.9908443627327808
2014-12-31,0.0,0.0,0.0,4.031896072119885,-1.0218955108017425,5.89465369030176,0.0,-0.6312345227492902,0.0,-2.140138668275403
2015-01-31,0.0,0.0,0.0,0.3079940321850039,1.1413531022318715,-4.958230760017269,0.0,-3.5669596032823296,0.0,5.534423445148582
2015-02-28,0.0,0.0,0.0,-2.417803873514422,0.0,-5.1835865276839455,-3.4051782148966496,1.727763210238591,-0.1001486540560208,4.669153643287064
2015-03-31,20.897173946592883,0.0,-2.1132839954226057,4.957508137545039,-0.6982235676186654,0.0,-5.004668373902074,-2.3562529339962937,5.191851690701278,-5.259361826339058
2015-04-30,2.0955253770629803,0.0,0.9044625847693086,0.0,-9.331762200346516,-1.311576688679482,-0.5511112799966593,-3.5595234929923887,3.8780344103918174,3.6754302209727223
2015-05-31,-5.906897858381765,0.0,2.6007810012244477,-0.0640737138073046,3.9029487211116543,-0.8479718587631058,4.679688582097388,0.0,0.0,1.280559165205411
2015-06-30,-0.36704300122059635,0.0,0.0,-4.117924130688949,-2.2903698521313984,0.0,-1.6322191146787808,-4.289464270419242,-1.8468767351872064,-1.614088894944487
2015-07-31,-8.662063345950608,0.0,0.0,-1.8775826531139532,0.0,7.099901047737191,-2.024918509247646,-4.789602452966378,1.0275876552376362,0.0
2015-08-31,0.0,0.0,-1.7416766296298107,0.0,-2.9803606267752922,0.5689958472071803,1.5421653370564665,2.3486845559940384,0.0,-0.78564481277833
2015-09-30,1.7542133009941774,0.0,0.0,3.9389638410568963,0.0,-1.1905853507112536,-1.622215693356926,3.2502420339465488,-1.24424955680858,2.1289795958877957
2015-10-31,13.406520943367056,0.0,1.2328767123287672,-2.547144840489977,2.082692327290476,0.0,0.8115745949066557,1.919920085955783,0.1968298495588903,0.0
2015-11-30,8.019478066974562,0.0,1.7522074953421192,0.0,-1.3714510712650796,-2.5921530397749826,-1.4601906480928155,-1.1680510022865098,0.0,-1.4903469370526368
2015-12-31,-0.04324588260133906,0.0,0.09742519767620177,2.3131506186226494,-2.7355350999873997,-0.5451737163222838,0.0,0.0,0.0,-1.7235915351844662
2016-01-31,4.3616645682458755,2.8098453495970377,0.2648088554107021,0.0,3.1858731175569894,0.38041224206712254,-1.6824749476279255,0.0,0.0,2.0056489884154782
2016-02-29,-6.9231087580887305,-0.2833172332660048,-0.39987321108569507,0.0,0.3298123936194019,-1.4209902663742908,-1.6918570739846905,0.8581803336980972,-2.806770141263805,-0.10620229805620889
2016-03-31,0.0,3.7326796041082275,1.376211775890157,-2.0751607895303157,-4.078827621640948,1.3612935651724123,0.0,-1.6468289622760077,-0.37998712810198265,-1.097602356923863
2016-04-30,6.2693332534535,0.0,0.0,1.428386755681279,0.05500962926955755,2.4608084142019893,-3.3728006873395437,-3.4283294319889834,-2.3502759675744764,-2.754237616579026
2016-05-31,0.0,-4.446824664317109,0.0,-0.332884748852773,-1.3698603138687908,0.0,-4.6004811881572465,18.768125958622473,-2.382150592768196,-3.8709016997367582
2016-06-30,0.0,0.020369916895115418,2.675817526781907,-1.437202544976689,-3.9442490351437445,0.6732143348979571,-0.9909640996401072,-4.085066419722756,3.913354027624371,5.65142587865611
2016-07-31,-0.808552261562538,0.8974154609999658,-1.3025301305454515,1.5376190332389172,0.0,0.6559767475987967,2.2049323281130144,0.0,0.8707659139258117,-3.035402182947775
2016-08-31,-0.5142269239726289,-1.7879960543288564,-2.4348900187629523,0.0,0.7508118686299867,-0.23920270429451373,-3.995041332987055,-1.6098536475135563,-2.5224409990503722,-2.1077169272716185
2016-09-30,-1.3035596914592844,-3.519601065498076,0.0,-4.171656839092451,-1.3915502264593478,-1.60821962882477,-0.6918454086996192,1.9990501802290082,-1.7677983257556027,0.0
2016-10-31,0.0,-6.076680983753377,-1.9099775498211897,-0.2518620088359578,0.7810860214985154,2.929483192885847,1.3625628106489134,0.8034172553973744,0.0,1.6618067696867542
2016-11-30,0.758226872701824,4.11538834379644,-1.031147802203328,0.0,1.878624530390141,-2.4475511307509463,-1.1290652579140352,0.46301818879716444,-1.2648299208776543,2.5088303484069976
2016-12-31,0.2353447050649229,-4.73418935305598,0.0,-2.41008999059854,-2.9688542679925853,1.1440146664704764,-2.5111932431764794,0.43001649797846625,0.0,4.116779032171041
2017-01-31,1.658906604488141,0.0,3.2631481851842326,-1.8200886359735169,-2.1733637990183636,-1.2979024288760808,-8.522690168138007,-1.7370302864869613,0.0,-1.4070244099970315
2017-02-28,6.772759613931294,0.5567002279441611,0.0,0.18950413882532313,-3.086167057414773,-0.783146056802188,0.0,3.9767899433149267,-1.3529075660780858,-2.0767759895817584
2017-03-31,-2.611930748204624,-2.0956121975653748,0.0,0.0,-0.11177765868221484,-1.4409221585205658,0.0,-0.7413887198264174,3.954662707562283,-1.6224326204195667
2017-04-30,-1.7002518174577497,0.506663671739611,0.36148426637990966,-0.7122545354319875,0.0,5.836470229127832,0.0,0.0,-1.4209202956057283,0.0
2017-05-31,-1.3280499914829151,1.511627320534783,-1.6191018240396426,-5.492482883888195,-0.36256762663969244,-0.6984284103774626,0.0,1.343272364738981,0.0,0.0
2017-06-30,-0.6345946746732114,-2.1383733244287555,0.0,-0.46161943825118684,-0.2007424498684349,3.5506519091874784,0.0,-0.9976370098647254,-0.9384652625947346,-6.998321799915015
2017-07-31,-1.1960923540621042,1.171646145219596,0.548825856648505,-0.7656081954055192,2.3482704989113956,0.0,-1.2489483128754204,-0.8155894073645635,-3.586557549601535,1.020909526512459
2017-08-31,-1.3724342866001458,-0.2878940549877645,1.319475796088029,-2.280235874854535,0.3093795161078008,0.7146685568626382,0.7268510989305395,-1.113398551014526,0.9539961706789822,0.0
2017-09-30,-0.12807273747717218,-1.1122852050249712,2.8963911331335286,-2.253971811517566,0.0,-1.3566325836921398,-1.144402258646919,1.8484152187302503,-0.20185080673738107,-2.0761974335691753
2017-10-31,0.2743222757078265,-0.03352769571915562,3.952597198362445,0.0,-2.627416324182661,0.0,0.0,0.0,-0.8636111561115216,2.741311562225778
2017-11-30,-1.8220894122306202,0.0,-2.8842305501674135,-4.25531914893617,-3.196086887426847,0.0,0.7489135708799675,0.4002721673430217,-1.8489723134473064,-0.8951650618866
2017-12-31,3.133392649607722,0.6279209898203173,3.074970471673742,-3.5862489548628607,1.6926753093874227,-0.03798464335133082,1.6305200993327131,1.8478735934213473,2.360061312095474,0.03608756953418933
2018-01-31,5.5344680686102254,-5.1097747337919115,-0.3254228169445943,0.0,-0.8572250598137101,0.055838775789534,2.0340933204215887,-1.6320957222015382,4.01640187361069,-3.396706403978636
2018-02-28,-3.9470155560154527,2.250975394900876,1.6484538669586497,4.3541708195332545,0.20154882678972674,2.4458054305115837,0.5695503721463874,-1.9416013082341457,-3.0723077826638474,0.0
2018-03-31,0.6325000409090522,0.0,0.5167515758354995,0.0,0.0,-0.7215676876443129,0.05293865344277514,-2.3266818701760736,-0.6365167496060816,-1.6702478672582708
2018-04-30,-4.758149732180732,1.621752471035173,-2.9205653382057015,0.0,0.266497808266267,3.1765636495557725,-1.117941085524192,-1.0957892297487302,2.5448970567172275,0.0
2018-05-31,4.446276916931786,1.48422520095409,0.5234133436912748,3.751049250289108,0.0,-0.927785429841494,0.0,-0.2945535584449753,-0.9758094082653577,-0.3683216017800474
2018-06-30,-1.1451379794606837,0.22502504617391894,0.9914632865481021,-0.9946258121624048,0.0,0.0,-0.37915637449465395,0.7647573512183693,4.420451180097597,2.165143940909108
2018-07-31,3.1707347586616477,-2.276961746019191,-2.456532201013304,3.665398857177285,0.0,1.3249667192957344,0.0,-1.2276469697948453,-7.573009075725048,0.0
2018-08-31,0.38521058275556225,0.0,0.0,0.0,-0.17214677517877966,-1.6107625390908276,-3.1194068911658888,-1.0290700423004797,0.0,-1.0010729909355556
2018-09-30,0.19679364056668847,-0.01790019085836566,0.0,1.9235506285877655,2.105766927896909,0.11408282837084469,0.0,0.0,0.5574978143227759,0.0
2018-10-31,0.7217598444009966,2.3966331698751633,-0.30861996808744196,-2.3296593747495216,0.0,4.491417352632683,-0.6405429174987682,-6.256347240746457,8.228087425355733,0.0
2018-11-30,-1.8867945402775723,0.0,-0.5419210422258436,-1.072425098472319,0.40176235781519304,0.4042157808380932,-0.7034332639646501,0.0,-3.571757191597327,0.5157682744020577
2018-12-31,4.567937382376469,1.089090001878687,-0.6544989103196017,0.0,1.568770521707406,0.0,0.0,-1.3120678206551286,-0.699579070598117,-4.092840154281136
2019-01-31,-2.8808969213101556,0.3045573162228748,-0.7013146721243936,-1.0727967780530143,0.3148244748556288,1.276423285042225,-3.546225299022277,1.7605633802816902,0.0,0.0
2019-02-28,0.0,0.0,0.4379573750776069,0.0,-5.933824347398586,-0.12740282868052308,0.0,0.319122193847044,-7.961859584850273,7.029604100762605
2019-03-31,0.0369932834329294,1.811714240338947,-1.5579236781252543,-1.9470587974862483,0.0,3.8499677989979113,4.428864447355607,-1.9984683080624475,-2.554990759487753,0.040138037030018614
2019-04-30,-0.3340383477302422,1.5984305607943305,-1.900559204473636,-1.782155731137124,4.507617131125845,3.517854502809659,1.544300943175187,-0.7764955003400755,-0.4937605827079398,1.017032226442838
2019-05-31,1.3712810044343167,-0.7860363748566741,2.9787350738480463,-1.6617392710278867,-0.3151922780627919,0.0,0.0,-1.8328102277994207,-3.529204384779832,4.222912763067584
2019-06-30,1.156171276198366,0.0,1.6500640354364786,0.0,1.8751471055959605,-1.2864055833481005,0.01764002930505426,0.0,-0.8059165598344538,1.006740249404637
2019-07-31,-1.6992347001821457,0.0,-0.14824298269652364,-3.271198100665213,-0.09563008292776638,-0.018303841761835284,-1.2677958335996584,2.722408125860275,-1.364836899033212,-4.5404702291327155
2019-08-31,3.192032711518606,-5.640933434300902,0.524361619626655,1.6883304530739132,0.5332608071962186,0.0,0.0,-1.8495362770166877,0.0,0.0
2019-09-30,-2.5993816351827164,-1.7284839755131436,8.950540155981251,0.0,0.0,-2.4598508342453647,0.248073283668896,2.2253665493722,8.254503482986546,-2.6947426002148056
2019-10-31,-2.033852664476457,-0.2807405108928968,-4.063031738469759,4.565371859176979,1.1357243345906785,5.796873818079729,-4.797388378883511,0.0,-3.163610067868007,0.0
2019-11-30,4.953158555063116,0.0,-1.687724411372633,0.0,2.8110743488214163,2.5527807664047617,0.0,-0.8007632172591768,0.0,4.059075747110204
2019-12-31,-1.597535058493315,0.0,-1.4992500286791133,0.0,0.9477109004077338,-2.227171519727832,2.1277854193769876,0.0,3.8961455477160127,0.0
2020-01-31,-0.3769250703360668,-1.342441724040654,-0.27688248336986604,-0.8045254207625279,1.4569495978206368,-0.3015512910551666,-0.6115075196429678,-0.8255757191257302,-2.9152457333977333,3.50935744445579
2020-02-29,3.4110097939885176,-2.18068334072826,0.9532145173427755,2.0707624983823063,1.682494731045046,0.0,-2.44325115974089,-3.7613493165989342,4.680510563457662,-1.9697477407471164
2020-03-31,-1.346139805188472,3.5384783704906724,6.4133559077511055,8.08825598243546,3.676325273210791,-10.888968699520149,9.776396956572317,1.233613301996871,-5.056808615758566,2.4758311362620278
2020-04-30,11.404758988445552,0.0,6.966201781407449,22.79702875701702,-2.1639941809496093,0.0,13.144026330896756,10.970105233156007,-4.053318306113423,11.529731238498039
2020-05-31,-6.147345943727341,-0.4814334658533266,3.8345506323930376,-5.295073078791777,-1.3655947811091982,-7.692431774599684,0.0,7.8725181520272445,0.0,-2.2735038533947307
2020-06-30,13.355236884167443,-3.2369390764455654,-3.2317657928009487,7.215916928562528,-3.995281787941922,5.62447935619303,3.1098964794298087,-0.5580780813513739,4.09840205742469,0.09289937240251803
2020-07-31,5.04293089910554,0.0,-1.047174343839306,0.6594005490814951,-0.020502140630338228,1.222615312874741,-0.35010134512622076,0.0,0.0,3.989112992765991
2020-08-31,-2.5564450249253783,0.0,-3.2993052363219526,4.658121397012999,0.0,3.275059864726183,5.58731005600576,-4.3116622487003164,-1.2492373818320222,1.389495596072775
2020-09-30,-5.2590353986827685,1.2202243981974854,2.9935522163702553,1.6039939531936598,2.1922387905882412,-2.802751391164154,2.0011421313807674,-2.413105893886126,0.0,-7.178131323640689
2020-10-31,-1.7449060242036727,-8.363679954626578,-2.5742976767960233,-3.859553380036433,-8.394445111186819,0.0,4.927863759043889,0.0,-5.237142564610981,0.0
2020-11-30,0.0,0.0,0.0,0.0,-0.9092604267485949,-1.110180134518759,-7.673459148828181,-2.8089887640449436,0.0,2.015081791957849
2020-12-31,-3.3033761910733346,-2.884960638848674,-2.4845770164446637,-4.730604636483682,0.0,0.0,-1.3920081880501014,0.0,0.0,1.4278258530671095
2021-01-31,-0.9694532429369875,0.0,1.1528117407422922,9.453726521600332,-3.3245067010411224,1.2309278564067183,1.6880907905635432,0.0,5.298599359964704,3.7974883009263207
2021-02-28,-3.1823270137573383,-1.8333960135389245,3.364175101223797,-2.6876953168475994,-1.4811439678460583,-5.391822125961654,6.864863089998034,0.0,4.122975248471787,-0.8999308699169576
2021-03-31,4.1053711939787885,-1.7809245675312724,-0.432,-3.5832881274691433,-2.9597474348855566,0.0,4.400103750147438,1.5426394968205943,-0.6208760384885728,2.1487801292998787
2021-04-30,0.0,-0.7597406753466068,3.7274683249623237,-3.7108453243130453,0.13228358097556495,-1.1369782692893624,-4.560721620347705,0.4183633971006578,0.0,-2.3349100266587675
2021-05-31,2.3832479626684493,-1.303696758911585,0.12846292345759064,0.0,0.6061686575147085,1.1994369607478657,-2.964100045279765,-0.12287317665407879,5.251059536091243,-1.4277853754897383
2021-06-30,-1.286256568629327,0.0,1.7874003445817628,-1.0891551061220626,-1.6984731920406473,-2.0360360257413372,0.3291588457413138,1.6442119274880171,-3.2137886135057467,-0.35553130507240827
2021-07-31,-4.747727270798921,0.034255341796888446,0.42710446180847483,-0.6776718212323225,0.0,0.5338539612830356,0.0,-2.931965178358341,-0.892416785150636,-1.5451925013426424
2021-08-31,0.0,0.0,3.6763429209804777,-1.8397068153863254,0.0,1.3829435196156263,-0.09828147950098293,2.76879944526412,0.4255808603634691,0.0
2021-09-30,0.3918171846061932,-3.4649167944977397,-1.9087995939811,0.0,2.42083803968024,1.6223899863879705,2.192634014668078,-1.5769113151495209,0.0,-2.082098088001164
2021-10-31,0.0,0.0,0.23093712096062557,0.0,-0.20373679319606366,-2.8646899835801385,11.003001386383442,1.2143393720235625,0.0,6.353456503806165
2021-11-30,0.0,-2.8808567603748325,0.0,-3.2593716385285045,0.2564844095482017,-1.720111745275624,3.2940736848031538,0.0,-2.459835452337169,3.1597972091167894
2021-12-31,0.7695040082437836,-1.3889877954905372,0.28162077653781137,-0.07963572690405944,0.0,1.925220264162319,-0.42629047449694324,5.709986830040104,0.09029290213128638,0.0
2022-01-31,1.2477648115995206,0.0,3.0172248250153784,0.0,-5.857238232616533,0.0,1.7116262516549174,3.3434053373808976,0.5403680396017599,1.6206280720092434
2022-02-28,-2.0645028205158966,0.0,0.0,0.0,0.0,-1.5037608100473685,-2.0860085791791922,4.142195661563449,4.856304329117402,4.045845821239489
2022-03-31,-1.4258127833942087,0.0,11.652525563794006,-2.0820508816091845,-1.73083015251287,2.328669746809986,0.629547402614139,0.0,0.0,-1.2237032881028076
2022-04-30,0.0,-2.589530999548773,2.334200711980412,0.026963091173179157,0.0,0.0,1.8797726123671157,0.5777095711000471,0.0,-3.424822921571201
2022-05-31,3.6090662449630613,-2.6508909505052993,-2.6488588922192644,-3.0981131932149433,2.26628411000804,0.0,0.0,4.431379630404109,1.8803884407698153,-0.3641554403186929
2022-06-30,-0.1802764236537664,0.3194836140911395,0.0,2.29358171581367,-2.324613182120083,0.0,0.0,-2.6884151264140512,0.0,1.9228176385082587
2022-07-31,-1.488053109338859,1.185713959329763,0.0,0.0,2.886099690944749,0.0,1.2797945445329564,0.5591411504563186,-6.644960861232664,-0.6034725935538013
2022-08-31,2.2881171321357976,6.24169434429354,5.330146236918795,0.0,-0.929511104449572,0.28770575659344183,0.1585027617960415,-0.11663818473278531,0.7773146545550038,-2.345445044706558
2022-09-30,10.747947468779726,-1.419715259733486,2.8121787723903635,0.0,0.0,0.0,-3.403656198297713,-1.9417187674514498,-0.44092631002591215,0.0
2022-10-31,2.880413283436088,2.786956319160296,0.0,6.344747991382006,-3.543331187086165,0.0,-2.0981446465859683,-4.8960439408184735,1.2158135475322498,-4.045307377464794
2022-11-30,4.272320154073143,0.0,1.0639336253717164,-2.136930967061334,-1.70294000853223,0.0,0.48229011365884494,-1.6358281576275915,3.436351918400924,-4.567883569961756
2022-12-31,-1.4116897421342272,-1.349442717323074,0.0,2.7345974332044563,-3.1385967237403043,3.8440280888287828,-2.1383039137439037,0.0,3.428191465544216,-3.7172981718417404
2023-01-31,-1.9920318463262678,0.6917529142854132,0.1944289725582971,-0.37121575442177707,-1.4531290680124804,1.3348832127318673,0.0,4.247066692604019,2.159404896632973,-3.3753141223287013
2023-02-28,0.0,-2.345548495444157,-0.40954637374208547,1.1518884403383458,0.0,-4.06624635931916,-0.2789226599497359,3.3605684912992646,3.401432924205698,0.0
2023-03-31,-0.8516189133684858,1.478343525657596,0.8027683730223223,0.0,0.0,0.0,-5.448685108650719,1.0063399767386234,-5.6315635299304745,-1.8976873593822594
2023-04-30,-0.011773788294884513,0.0,0.0,0.0,-1.1975192528214362,2.484473668518598,0.0,-0.002556262937250864,0.22307333875088356,0.0
