,date,straddle_close,straddle_entryPrice,straddle_hit_status,straddle_minMTM,straddle_maxMTM,straddle_PnL
54,2020-03-24,1487.55,1785.9,SL_hit,-523.7999999999997,321.9000000000001,-357.17999999999984
55,2020-03-25,1286.4,1610.65,squareoff,-120.5,722.2500000000001,336.3000000000002
56,2020-03-26,813.5999999999999,680.6500000000001,SL_hit,-814.6499999999999,306.6000000000001,-136.13
57,2020-03-30,1154.2,1877.05,squareoff,-12.700000000000045,582.8999999999999,537.3
58,2020-03-31,524.75,983.45,squareoff,13.100000000000023,448.1,438.9000000000001
59,2020-04-01,391.35,288.4,SL_hit,-305.75,65.75,-57.68000000000001
60,2020-04-03,897.0,1173.15,squareoff,-26.84999999999991,359.10000000000014,294.85000000000014
61,2020-04-07,1022.1,643.8,SL_hit,-426.45000000000005,112.29999999999995,-128.76
62,2020-04-08,525.35,568.6,SL_hit,-1184.35,67.25,-113.72000000000003
63,2020-04-09,0.2,457.1,TGThit,-33.5,456.35,365.68000000000006
64,2020-04-13,827.0,1060.95,squareoff,4.850000000000136,193.35000000000002,168.25
65,2020-04-15,692.3,626.55,SL_hit,-398.8000000000002,137.45,-125.30999999999995
66,2020-04-16,301.1,257.3,SL_hit,-102.05000000000001,132.45000000000002,-51.45999999999998
67,2020-04-17,1124.2,1139.5,squareoff,-68.75,249.45000000000005,4.7999999999999545
68,2020-04-20,819.05,911.6,squareoff,-51.10000000000002,93.60000000000002,47.55000000000007
69,2020-04-21,758.0,729.1,squareoff,-104.94999999999993,70.44999999999993,-2.25
70,2020-04-22,404.1,539.95,squareoff,1.3000000000000682,140.95000000000005,131.10000000000008
71,2020-04-23,267.0,176.95,SL_hit,-173.35000000000002,104.75,-35.389999999999986
72,2020-04-24,782.0,891.5500000000001,squareoff,-24.449999999999932,76.60000000000002,67.05000000000007
73,2020-04-27,575.8,657.7,squareoff,-19.299999999999955,80.90000000000009,66.20000000000005
74,2020-04-28,365.0,464.35,squareoff,-18.149999999999977,119.30000000000007,109.45000000000005
75,2020-04-29,295.95,286.05,SL_hit,-230.95,74.85000000000002,-57.20999999999998
76,2020-04-30,0.15000000000000002,115.4,SL_hit,-47.29999999999998,115.15,-23.079999999999984
77,2020-05-04,998.0,921.55,squareoff,-122.5,28.549999999999955,-93.30000000000007
78,2020-05-05,890.05,786.75,SL_hit,-208.20000000000005,93.75,-157.3499999999999
79,2020-05-06,611.0,502.45,SL_hit,-230.59999999999997,87.44999999999999,-100.48999999999995
80,2020-05-07,0.1,196.75,SL_hit,-41.5,196.6,-39.349999999999994
81,2020-05-08,820.4,837.45,squareoff,-6.899999999999977,155.5,9.100000000000136
82,2020-05-11,759.0,610.55,SL_hit,-166.95000000000005,47.34999999999991,-122.11000000000001
83,2020-05-12,527.55,471.4,SL_hit,-116.05000000000007,12.25,-94.27999999999997
84,2020-05-13,495.55,558.15,squareoff,-66.95000000000005,91.75,34.89999999999998
85,2020-05-14,0.1,139.5,TGThit,4.5,139.3,111.60000000000001
86,2020-05-15,782.8,801.2,squareoff,-11.450000000000045,45.799999999999955,-9.649999999999977
87,2020-05-18,903.2,609.45,SL_hit,-468.45000000000005,4.2000000000000455,-121.88999999999999
88,2020-05-19,527.0,654.4,squareoff,-32.10000000000002,149.14999999999998,117.14999999999998
89,2020-05-20,207.45,318.54999999999995,squareoff,-20.050000000000068,123.39999999999995,103.59999999999997
90,2020-05-21,0.1,56.6,TGThit,-6.550000000000004,56.4,45.28
91,2020-05-22,497.0,650.55,squareoff,-90.70000000000005,117.39999999999986,85.64999999999986
92,2020-05-26,293.15,394.45,squareoff,-2.5500000000000114,98.89999999999998,89.30000000000001
93,2020-05-27,808.0,216.8,SL_hit,-809.1500000000001,24.55000000000001,-43.360000000000014
94,2020-05-28,0.1,101.45,SL_hit,-145.64999999999998,101.15,-20.289999999999992
95,2020-05-29,623.0,684.0999999999999,squareoff,-16.450000000000045,58.049999999999955,13.149999999999864
96,2020-06-01,500.79999999999995,638.45,squareoff,-57.799999999999955,96.20000000000005,73.75
97,2020-06-02,635.0,522.7,squareoff,-43.049999999999955,67.45000000000005,15.450000000000045
98,2020-06-03,311.0,357.79999999999995,SL_hit,-73.05000000000007,118.14999999999998,-71.56
99,2020-06-05,867.0,876.5,squareoff,-43.10000000000002,102.5,42.14999999999998
100,2020-06-08,816.0,782.75,SL_hit,-172.5,65.35000000000002,-156.54999999999995
101,2020-06-09,620.9,652.05,squareoff,-4.100000000000023,109.59999999999991,65.64999999999998
102,2020-06-10,355.2,402.6,squareoff,-39.89999999999998,128.70000000000005,20.550000000000068
103,2020-06-11,74.35,176.85,SL_hit,-67.65,160.2,-35.370000000000005
104,2020-06-12,1045.55,1097.1,squareoff,-102.60000000000014,116.54999999999995,-50.299999999999955
105,2020-06-15,765.0,796.5,squareoff,-140.75,110.5,-2.8999999999999773
106,2020-06-16,556.95,527.5,SL_hit,-588.9000000000001,16.100000000000023,-105.5
107,2020-06-17,260.35,496.2,SL_hit,-104.94999999999999,212.0,-99.23999999999995
108,2020-06-18,556.3000000000001,141.25,SL_hit,-456.30000000000007,105.95,-28.25
109,2020-06-19,650.05,835.5,squareoff,1.6499999999999773,135.85000000000002,129.1500000000001
110,2020-06-22,557.95,643.95,squareoff,-87.75,80.0,64.45000000000005
111,2020-06-23,522.85,571.5,squareoff,-11.600000000000023,122.30000000000001,70.75
112,2020-06-24,686.5500000000001,431.2,SL_hit,-342.34999999999997,93.90000000000003,-86.23999999999995
113,2020-06-25,305.40000000000003,187.6,SL_hit,-343.65,101.24999999999999,-37.51999999999998
114,2020-06-26,748.15,904.0,squareoff,-75.69999999999993,128.6500000000001,99.84999999999991
115,2020-06-29,577.95,725.55,squareoff,-2.0,151.44999999999993,120.04999999999995
116,2020-06-30,495.0,533.8,squareoff,-30.600000000000136,41.25,33.09999999999991
117,2020-07-01,427.45,384.15,SL_hit,-176.75,40.25,-76.82999999999998
118,2020-07-02,0.1,121.44999999999999,SL_hit,-34.900000000000006,120.85,-24.289999999999992
119,2020-07-03,574.5,710.5,squareoff,-1.0499999999999545,134.04999999999995,120.20000000000005
120,2020-07-06,419.4,494.20000000000005,squareoff,-2.5499999999999545,96.10000000000002,85.30000000000007
121,2020-07-07,460.9,379.3,SL_hit,-153.84999999999997,61.85000000000002,-75.86000000000001
122,2020-07-08,170.2,307.5,squareoff,-56.94999999999999,127.55000000000001,121.5
123,2020-07-09,0.1,97.55000000000001,SL_hit,-21.0,97.30000000000001,-19.50999999999999
124,2020-07-10,566.95,598.65,squareoff,-49.10000000000002,62.39999999999998,-1.1999999999999318
125,2020-07-13,529.15,472.95000000000005,SL_hit,-140.85000000000002,12.050000000000068,-94.59000000000003
126,2020-07-14,439.15,394.5,SL_hit,-172.0,18.30000000000001,-78.89999999999998
127,2020-07-15,148.9,316.45,squareoff,-19.599999999999966,129.09999999999997,96.4
128,2020-07-16,195.9,101.25,TGThit,-140.70000000000002,81.95,81.0
129,2020-07-17,577.5,602.8,squareoff,1.7000000000000455,81.94999999999993,58.89999999999998
130,2020-07-20,437.25,475.7,squareoff,-62.19999999999999,38.94999999999999,12.300000000000011
131,2020-07-21,306.05,375.0,squareoff,-16.899999999999977,64.44999999999999,43.75
132,2020-07-22,133.05,270.04999999999995,SL_hit,-68.35000000000002,130.29999999999995,-54.00999999999999
133,2020-07-23,0.1,84.80000000000001,TGThit,-3.049999999999983,84.35000000000001,67.84000000000002
134,2020-07-24,515.0,584.0999999999999,squareoff,-59.700000000000045,80.19999999999987,57.44999999999982
135,2020-07-27,530.1,479.29999999999995,squareoff,-81.05000000000007,35.64999999999998,-66.60000000000002
136,2020-07-28,276.0,390.8,squareoff,-40.05000000000001,90.80000000000001,65.0
137,2020-07-29,164.25,239.75,squareoff,-27.69999999999999,94.9,88.30000000000001
138,2020-07-30,254.75,65.4,SL_hit,-280.6,43.75000000000001,-13.079999999999998
139,2020-07-31,527.0,626.25,squareoff,-74.29999999999995,83.60000000000002,70.0
140,2020-08-03,419.3,464.29999999999995,squareoff,-1.400000000000034,49.84999999999991,43.99999999999994
141,2020-08-04,321.25,374.1,squareoff,-6.699999999999989,54.5,32.85000000000002
142,2020-08-05,154.0,211.85,SL_hit,-98.00000000000003,58.04999999999998,-42.369999999999976
143,2020-08-06,0.15000000000000002,146.9,SL_hit,-44.44999999999999,146.6,-29.379999999999995
144,2020-08-07,445.0,507.4,squareoff,-14.649999999999977,63.94999999999999,51.799999999999955
145,2020-08-10,367.7,378.95,squareoff,-39.25,37.44999999999999,20.25
146,2020-08-11,206.35000000000002,281.0,squareoff,2.0,79.69999999999999,75.89999999999998
147,2020-08-12,166.0,164.5,SL_hit,-76.9,3.8000000000000114,-32.900000000000006
148,2020-08-13,0.15000000000000002,39.2,SL_hit,-36.7,38.95,-7.839999999999996
149,2020-08-14,565.5,366.20000000000005,SL_hit,-427.15,57.50000000000006,-73.24000000000001
150,2020-08-17,278.15,327.45,SL_hit,-125.45000000000005,37.80000000000001,-65.49000000000001
151,2020-08-18,307.7,258.5,SL_hit,-109.80000000000001,39.0,-51.69999999999999
152,2020-08-19,79.0,144.05,squareoff,-18.0,58.80000000000001,56.400000000000006
153,2020-08-20,0.1,48.5,TGThit,-2.799999999999997,48.25,38.800000000000004
154,2020-08-21,316.7,353.2,squareoff,-5.400000000000034,45.69999999999999,37.94999999999999
155,2020-08-24,311.0,237.29999999999998,SL_hit,-95.20000000000002,15.649999999999977,-47.46000000000001
156,2020-08-25,189.4,219.45,squareoff,-15.600000000000023,48.30000000000001,30.75
157,2020-08-26,133.3,166.95,squareoff,-1.8500000000000227,63.34999999999998,48.39999999999998
158,2020-08-27,0.2,41.900000000000006,TGThit,-0.09999999999999432,41.650000000000006,33.52000000000001
159,2020-08-28,695.75,396.79999999999995,SL_hit,-341.9000000000001,26.649999999999977,-79.35999999999996
160,2020-08-31,1181.0,607.2,SL_hit,-1040.25,37.700000000000045,-121.43999999999994
161,2020-09-01,371.79999999999995,632.25,squareoff,-75.14999999999998,260.1,249.25
162,2020-09-02,188.55,362.35,squareoff,1.8500000000000227,172.85000000000002,162.10000000000002
163,2020-09-03,67.14999999999999,54.099999999999994,SL_hit,-60.05000000000001,50.449999999999996,-10.819999999999993
164,2020-09-04,590.85,706.0999999999999,squareoff,-1.0000000000001137,153.2499999999999,112.79999999999995
165,2020-09-07,373.05,482.1,squareoff,-10.0,97.5,93.0
166,2020-09-08,305.85,365.04999999999995,squareoff,1.3999999999999773,90.49999999999994,82.49999999999994
167,2020-09-09,127.9,198.3,SL_hit,-72.80000000000001,58.45000000000002,-39.66
168,2020-09-10,0.2,31.75,SL_hit,-39.39999999999999,31.45,-6.350000000000001
169,2020-09-11,392.2,425.0,SL_hit,-140.0,8.149999999999977,-85.0
170,2020-09-14,568.0,342.5,SL_hit,-265.94999999999993,12.600000000000023,-68.5
171,2020-09-15,320.3,352.95000000000005,squareoff,-22.599999999999966,41.60000000000002,31.900000000000034
172,2020-09-16,132.0,204.1,squareoff,-16.950000000000017,58.95000000000002,49.900000000000006
173,2020-09-17,0.1,42.5,SL_hit,-18.85,42.2,-8.5
174,2020-09-18,444.85,456.6,SL_hit,-247.29999999999995,26.850000000000023,-91.31999999999994
175,2020-09-21,602.1,387.79999999999995,SL_hit,-237.9000000000001,6.2999999999999545,-77.55999999999995
176,2020-09-22,221.2,339.6,SL_hit,-73.39999999999998,102.95000000000002,-67.92000000000002
177,2020-09-23,69.1,167.55,SL_hit,-124.30000000000001,92.80000000000001,-33.50999999999999
178,2020-09-24,142.15,47.900000000000006,SL_hit,-108.65,40.300000000000004,-9.579999999999998
179,2020-09-25,468.0,554.0,squareoff,-14.200000000000045,79.05000000000001,62.05000000000001
180,2020-09-28,446.65,370.5,SL_hit,-131.75,2.75,-74.09999999999997
181,2020-09-29,263.5,272.3,SL_hit,-107.75,60.10000000000002,-54.45999999999998
182,2020-09-30,108.95,154.55,squareoff,-20.94999999999999,52.95000000000002,43.900000000000006
183,2020-10-01,146.20000000000002,34.25,SL_hit,-155.6,0.5,-6.850000000000001
184,2020-10-05,370.95000000000005,496.0,squareoff,2.9500000000000455,133.89999999999998,118.55000000000001
185,2020-10-06,252.0,310.75,squareoff,-19.0,89.25,65.69999999999999
186,2020-10-07,239.5,200.89999999999998,SL_hit,-123.90000000000003,12.949999999999989,-40.17999999999998
187,2020-10-08,0.15000000000000002,69.4,TGThit,-4.25,69.10000000000001,55.52000000000001
188,2020-10-09,719.05,555.4,SL_hit,-170.20000000000005,40.25,-111.07999999999993
189,2020-10-12,533.8,509.1,SL_hit,-111.14999999999998,8.050000000000011,-101.81999999999994
190,2020-10-13,335.65,430.25,squareoff,-37.94999999999999,91.75,82.39999999999998
191,2020-10-14,398.0,292.8,SL_hit,-184.45,87.80000000000001,-58.56
192,2020-10-15,328.0,73.4,SL_hit,-299.1,50.95,-14.679999999999993
193,2020-10-16,516.4,586.25,squareoff,-52.450000000000045,34.39999999999998,14.549999999999955
194,2020-10-19,529.0,463.85,SL_hit,-126.19999999999993,0.8999999999999773,-92.76999999999998
195,2020-10-20,398.0,412.65,squareoff,-30.950000000000045,44.64999999999998,16.449999999999932
196,2020-10-21,145.0,261.1,SL_hit,-123.25,116.30000000000001,-52.21999999999997
197,2020-10-22,0.1,171.1,TGThit,-33.55000000000001,170.79999999999998,136.88
198,2020-10-23,563.0,632.6,squareoff,-22.949999999999932,85.85000000000002,71.85000000000002
199,2020-10-26,480.34999999999997,540.1500000000001,squareoff,-94.24999999999989,59.850000000000136,21.65000000000009
200,2020-10-27,642.05,447.15,SL_hit,-229.05000000000007,23.599999999999966,-89.42999999999995
201,2020-10-28,275.4,335.3,SL_hit,-111.04999999999995,68.30000000000001,-67.06
202,2020-10-29,0.1,139.95,SL_hit,-31.700000000000017,139.75,-27.98999999999998
203,2020-10-30,708.55,869.3,squareoff,-57.450000000000045,141.45000000000005,135.04999999999995
204,2020-11-02,844.35,629.95,SL_hit,-376.54999999999995,9.75,-125.99000000000001
205,2020-11-03,604.8,661.05,squareoff,-26.450000000000045,85.34999999999991,64.39999999999998
206,2020-11-04,292.7,544.2,squareoff,-4.949999999999932,233.55000000000007,209.20000000000005
207,2020-11-05,0.1,125.80000000000001,TGThit,-0.09999999999999432,125.55000000000001,100.64000000000001
208,2020-11-06,691.0,630.85,SL_hit,-169.60000000000002,45.85000000000002,-126.16999999999996
209,2020-11-09,519.65,514.8,squareoff,-90.55000000000007,10.899999999999977,6.099999999999909
210,2020-11-10,617.4,419.3,SL_hit,-422.65000000000003,0,-83.85999999999996
211,2020-11-11,220.1,434.25,squareoff,-86.60000000000002,217.10000000000002,210.64999999999998
212,2020-11-12,21.1,165.4,SL_hit,-103.29999999999998,157.6,-33.079999999999984
213,2020-11-13,741.55,703.65,squareoff,-83.80000000000007,32.249999999999886,-47.25
214,2020-11-17,378.05,475.15,squareoff,-17.800000000000068,125.54999999999995,108.0
215,2020-11-18,282.5,314.7,squareoff,-44.55000000000001,91.69999999999999,12.949999999999989
216,2020-11-19,196.75,94.0,SL_hit,-182.25,78.85,-18.799999999999997
217,2020-11-20,614.5,700.25,squareoff,-65.10000000000002,72.35000000000002,50.200000000000045
218,2020-11-23,567.75,602.7,SL_hit,-124.25,65.85000000000002,-120.53999999999996
219,2020-11-24,471.85,486.65000000000003,squareoff,-6.699999999999989,70.70000000000005,52.900000000000034
220,2020-11-25,695.05,348.8,SL_hit,-359.0499999999999,23.350000000000023,-69.75999999999999
221,2020-11-26,50.949999999999996,167.3,TGThit,-8.399999999999977,162.15,133.84000000000003
222,2020-11-27,570.0,709.45,squareoff,-29.25,133.4000000000001,122.35000000000002
223,2020-12-01,465.75,567.45,squareoff,-7.7000000000000455,96.5,91.85000000000002
224,2020-12-02,233.54999999999998,371.9,SL_hit,-98.30000000000001,172.2,-74.38
225,2020-12-03,0.1,111.5,TGThit,-16.349999999999994,111.1,89.2
226,2020-12-04,645.35,615.5,squareoff,-89.35000000000002,88.29999999999995,0.6499999999999773
227,2020-12-07,421.5,514.45,squareoff,-8.75,91.55000000000007,80.05000000000007
228,2020-12-08,299.0,424.2,squareoff,-4.400000000000034,117.39999999999998,111.59999999999997
229,2020-12-09,188.0,263.1,squareoff,-43.049999999999955,66.90000000000003,41.700000000000045
230,2020-12-10,0.1,98.1,SL_hit,-57.10000000000002,97.8,-19.61999999999999
231,2020-12-11,515.15,569.1,squareoff,-50.0,61.05000000000001,56.950000000000045
232,2020-12-14,388.25,440.8,squareoff,-28.05000000000001,55.900000000000034,46.44999999999999
233,2020-12-15,272.0,374.04999999999995,squareoff,-19.700000000000045,103.59999999999997,100.09999999999991
234,2020-12-16,155.0,229.75,squareoff,-20.25,89.69999999999999,85.30000000000001
235,2020-12-17,0.1,92.3,TGThit,-3.6500000000000057,91.95,73.84
236,2020-12-18,388.55,484.7,SL_hit,-106.55000000000001,98.09999999999997,-96.94
237,2020-12-21,914.5,409.5,SL_hit,-536.5,63.75,-81.89999999999998
238,2020-12-22,258.65,458.0,SL_hit,-167.05000000000007,192.60000000000002,-91.60000000000002
239,2020-12-23,175.75,230.05,squareoff,-10.449999999999989,86.65,73.70000000000002
240,2020-12-24,0.1,80.0,SL_hit,-25.450000000000003,79.65,-16.0
241,2020-12-28,379.8,415.6,squareoff,-7.75,69.10000000000002,49.85000000000002
242,2020-12-29,287.05,328.55,squareoff,-37.0,75.9,58.75000000000006
243,2020-12-30,140.5,251.95000000000002,squareoff,-27.049999999999983,121.00000000000003,110.45000000000002
244,2020-12-31,0.15000000000000002,97.6,SL_hit,-20.200000000000017,97.19999999999999,-19.519999999999996
245,2021-01-01,457.5,560.8,squareoff,-3.4500000000000455,130.54999999999995,91.74999999999994
246,2021-01-04,343.0,381.6,SL_hit,-181.14999999999998,40.05000000000001,-76.32
247,2021-01-05,573.6,321.1,SL_hit,-298.15,20.950000000000045,-64.21999999999997
248,2021-01-06,134.2,211.64999999999998,SL_hit,-66.45000000000005,76.59999999999997,-42.329999999999984
249,2021-01-07,0.2,65.1,TGThit,-3.700000000000003,64.75,52.08
250,2021-01-08,453.15,475.4,squareoff,-42.39999999999998,26.549999999999955,-2.25
251,2021-01-11,411.7,455.15,squareoff,-58.05000000000007,44.39999999999998,25.449999999999932
252,2021-01-12,490.15,377.8,SL_hit,-151.2,17.19999999999999,-75.56
253,2021-01-13,101.85,215.10000000000002,SL_hit,-43.5,105.00000000000003,-43.01999999999998
254,2021-01-14,0.15000000000000002,54.35,SL_hit,-19.15,54.050000000000004,-10.869999999999997
255,2021-01-15,589.0,565.6500000000001,SL_hit,-135.5,22.050000000000068,-113.13
256,2021-01-18,670.0,534.7,SL_hit,-137.64999999999986,65.95000000000005,-106.93999999999994
257,2021-01-19,331.05,400.4,squareoff,-36.35000000000002,117.39999999999998,55.64999999999998
258,2021-01-20,95.15,190.9,squareoff,-29.349999999999994,90.4,87.25
259,2021-01-21,210.20000000000002,39.599999999999994,TGThit,-248.65,35.74999999999999,31.679999999999996
260,2021-01-22,801.95,542.95,SL_hit,-397.14999999999986,13.950000000000045,-108.59000000000003
261,2021-01-25,382.65,447.6,SL_hit,-208.5,75.30000000000007,-89.51999999999998
262,2021-01-27,517.85,322.6,SL_hit,-380.04999999999995,83.95000000000002,-64.51999999999998
263,2021-01-28,258.75,176.35,SL_hit,-136.75000000000003,160.65,-35.26999999999998
264,2021-01-29,912.9,983.05,squareoff,-110.20000000000005,20.450000000000045,0.2499999999998863
265,2021-02-01,2109.3,948.3,SL_hit,-1020.6000000000001,69.09999999999991,-189.65999999999985
266,2021-02-02,577.95,712.7,SL_hit,-218.79999999999995,162.70000000000005,-142.53999999999996
267,2021-02-03,484.85,571.7,squareoff,-81.25,100.30000000000007,44.950000000000045
268,2021-02-04,543.4,174.85000000000002,SL_hit,-457.04999999999995,88.15000000000002,-34.97
269,2021-02-05,1013.75,1141.35,SL_hit,-230.25,91.75,-228.26999999999998
270,2021-02-08,805.0,976.25,squareoff,6.75,226.14999999999998,179.75
271,2021-02-09,556.95,672.1,squareoff,-43.94999999999993,99.39999999999998,88.89999999999998
272,2021-02-10,281.0,470.1,SL_hit,-96.44999999999993,159.5,-94.01999999999998
273,2021-02-11,0.1,221.89999999999998,TGThit,-4.350000000000023,221.49999999999997,177.51999999999998
274,2021-02-12,689.75,789.1500000000001,squareoff,-68.25,90.15000000000009,68.50000000000011
275,2021-02-15,894.75,574.4000000000001,SL_hit,-303.79999999999995,32.30000000000007,-114.88
276,2021-02-16,546.6,677.1,SL_hit,-170.14999999999998,123.35000000000002,-135.41999999999996
277,2021-02-17,215.6,383.05,SL_hit,-100.19999999999999,152.45000000000002,-76.61000000000001
278,2021-02-18,112.45,149.95,SL_hit,-223.25,79.24999999999999,-29.98999999999998
279,2021-02-19,695.0,796.9000000000001,squareoff,-116.94999999999993,108.40000000000009,92.35000000000014
280,2021-02-22,637.05,646.3,squareoff,-119.85000000000002,47.44999999999993,8.849999999999909
281,2021-02-23,393.15,544.55,squareoff,-44.600000000000136,136.44999999999993,128.79999999999995
282,2021-02-24,998.1999999999999,359.15,SL_hit,-145.65000000000003,22.350000000000023,-71.82999999999998
283,2021-02-25,251.5,288.6,TGThit,-29.44999999999999,243.60000000000002,230.88000000000002
284,2021-02-26,1136.0,1092.05,SL_hit,-299.60000000000014,93.09999999999991,-218.40999999999985
285,2021-03-01,737.05,914.75,squareoff,-72.14999999999998,166.95000000000005,141.39999999999998
286,2021-03-02,467.0,674.0999999999999,squareoff,-86.85000000000014,191.4999999999999,181.4999999999999
287,2021-03-03,508.1,377.75,SL_hit,-235.79999999999995,17.05000000000001,-75.55000000000001
288,2021-03-04,0.1,205.65,SL_hit,-172.99999999999997,205.20000000000002,-41.129999999999995
289,2021-03-05,881.9,1080.7,squareoff,-87.54999999999995,138.35000000000002,114.85000000000002
290,2021-03-08,591.55,786.05,squareoff,-16.0,212.5,205.39999999999998
291,2021-03-09,270.0,436.95,squareoff,-13.300000000000011,174.89999999999998,170.84999999999997
292,2021-03-10,0.25,154.45,SL_hit,-86.35000000000002,153.85,-30.889999999999986
293,2021-03-12,1084.25,847.3499999999999,SL_hit,-497.45000000000005,28.449999999999818,-169.4699999999999
294,2021-03-15,610.85,821.4,SL_hit,-182.55000000000007,230.39999999999998,-164.27999999999997
295,2021-03-16,491.1,596.2,squareoff,-28.5,128.90000000000003,92.90000000000009
296,2021-03-17,461.95,480.20000000000005,squareoff,-8.5,180.45000000000005,33.80000000000007
297,2021-03-19,949.9000000000001,1085.5500000000002,squareoff,-54.69999999999982,117.95000000000016,80.55000000000018
298,2021-03-22,683.15,858.15,squareoff,-7.4500000000000455,152.64999999999998,148.4999999999999
