,date,straddle_close,straddle_entryPrice,straddle_hit_status,straddle_minMTM,straddle_maxMTM,straddle_PnL
0,2020-01-01,6.15,14.0,squareoff,-0.25,6.9,6.55
1,2020-01-02,0.1,1.95,SL_hit,-2.05,1.7999999999999998,-0.3899999999999999
2,2020-01-03,52.1,54.05,squareoff,-5.600000000000001,4.25,0.19999999999999574
3,2020-01-06,73.4,57.65,SL_hit,-33.1,0,-11.529999999999994
4,2020-01-07,38.15,37.8,SL_hit,-34.0,3.8999999999999986,-7.559999999999995
5,2020-01-08,36.0,53.5,squareoff,-1.4500000000000028,24.349999999999998,19.799999999999997
6,2020-01-09,0.1,6.8999999999999995,TGThit,-1.2000000000000002,6.8,5.52
7,2020-01-10,68.15,71.85,squareoff,-7.700000000000017,4.0,2.4499999999999886
8,2020-01-13,47.75,58.65,squareoff,-2.0500000000000043,13.350000000000001,11.649999999999999
9,2020-01-14,36.05,37.0,squareoff,-4.800000000000004,6.899999999999999,0.0
10,2020-01-15,14.75,20.0,squareoff,0.0,8.8,2.599999999999998
11,2020-01-16,0.1,4.2,SL_hit,-20.450000000000003,4.1000000000000005,-0.8399999999999999
12,2020-01-17,57.2,62.9,squareoff,-11.899999999999999,6.199999999999996,3.799999999999997
13,2020-01-20,91.0,41.25,SL_hit,-59.7,0.6499999999999986,-8.25
14,2020-01-21,30.3,39.45,squareoff,-1.7999999999999972,9.700000000000003,8.700000000000003
15,2020-01-22,26.95,23.0,SL_hit,-22.35,4.050000000000001,-4.599999999999998
16,2020-01-23,0.1,3.65,SL_hit,-9.799999999999999,3.55,-0.73
17,2020-01-24,64.3,72.9,squareoff,-2.049999999999997,8.95000000000001,6.550000000000011
18,2020-01-27,65.1,62.05,squareoff,-2.799999999999997,13.75,1.7000000000000028
19,2020-01-28,38.55,48.95,squareoff,-9.350000000000001,10.600000000000009,9.300000000000004
20,2020-01-29,12.850000000000001,26.35,SL_hit,-7.449999999999996,12.650000000000002,-5.27
21,2020-01-30,0.1,7.0,SL_hit,-5.550000000000001,6.85,-1.4000000000000004
22,2020-01-31,222.10000000000002,211.15,SL_hit,-61.70000000000002,11.75,-42.22999999999999
23,2020-02-01,228.1,212.55,squareoff,-16.899999999999977,80.20000000000002,-3.3999999999999773
24,2020-02-03,62.5,93.75,SL_hit,-18.900000000000006,29.349999999999994,-18.75
25,2020-02-04,86.2,50.1,SL_hit,-45.1,9.200000000000003,-10.019999999999996
26,2020-02-05,35.15,31.35,SL_hit,-10.749999999999993,13.550000000000004,-6.269999999999996
27,2020-02-06,0.1,7.7,TGThit,-1.4500000000000002,7.55,6.16
28,2020-02-07,60.2,78.0,squareoff,0.4000000000000057,17.1,16.9
29,2020-02-10,53.6,58.8,SL_hit,-28.049999999999997,4.200000000000003,-11.759999999999991
30,2020-02-11,25.2,38.2,squareoff,-7.099999999999994,11.600000000000001,11.550000000000004
31,2020-02-12,9.75,17.2,squareoff,0.05000000000000071,8.25,7.35
32,2020-02-13,0.1,4.1,TGThit,0.0,3.9999999999999996,3.28
33,2020-02-14,70.55,64.1,SL_hit,-24.80000000000001,10.799999999999997,-12.819999999999993
34,2020-02-17,50.2,61.349999999999994,squareoff,-3.5500000000000114,13.949999999999996,8.999999999999993
35,2020-02-18,30.9,45.7,squareoff,-3.6499999999999986,17.800000000000004,12.400000000000006
36,2020-02-19,14.45,21.45,SL_hit,-6.050000000000001,8.6,-4.289999999999999
37,2020-02-20,0.1,2.25,TGThit,-0.3999999999999999,2.1,1.8
38,2020-02-24,101.5,69.05,SL_hit,-38.55,2.700000000000003,-13.810000000000002
39,2020-02-25,59.3,81.9,squareoff,-8.049999999999997,22.750000000000007,18.000000000000007
40,2020-02-26,26.55,46.95,squareoff,-2.299999999999997,22.1,20.85
41,2020-02-27,0.1,10.1,SL_hit,-16.6,9.95,-2.0199999999999996
42,2020-02-28,251.75,211.05,SL_hit,-71.14999999999998,24.55000000000001,-42.20999999999998
43,2020-03-02,206.75,191.55,SL_hit,-85.59999999999997,28.600000000000023,-38.31
44,2020-03-03,122.45,146.89999999999998,SL_hit,-69.30000000000004,26.599999999999966,-29.379999999999995
45,2020-03-04,53.45,104.94999999999999,SL_hit,-63.05000000000001,45.79999999999999,-20.989999999999995
46,2020-03-05,0.1,24.25,TGThit,-2.8999999999999986,24.1,19.400000000000002
47,2020-03-06,205.0,278.1,squareoff,-2.5,60.75,60.400000000000034
48,2020-03-09,226.89999999999998,174.15,SL_hit,-267.95000000000005,5.650000000000006,-34.829999999999984
49,2020-03-11,80.05000000000001,152.55,squareoff,-9.599999999999994,67.30000000000001,64.10000000000002
50,2020-03-12,309.25,72.25,SL_hit,-345.5,21.550000000000004,-14.450000000000003
51,2020-03-16,698.8,612.85,squareoff,-100.85000000000002,22.149999999999977,-67.89999999999998
52,2020-03-17,462.95,614.0,squareoff,-5.0,155.60000000000002,137.55
53,2020-03-18,514.0,329.55,SL_hit,-204.2,55.0,-65.90999999999997
54,2020-03-19,261.15,191.5,SL_hit,-380.20000000000005,12.599999999999994,-38.29999999999998
55,2020-03-20,745.0,759.3499999999999,squareoff,-108.40000000000009,94.29999999999995,18.149999999999864
56,2020-03-23,666.0,694.9000000000001,squareoff,-45.19999999999993,79.95000000000005,-27.899999999999864
57,2020-03-24,505.0,535.15,SL_hit,-158.30000000000007,51.85000000000002,-107.02999999999997
58,2020-03-25,392.45,520.0,squareoff,-7.850000000000023,186.85000000000002,115.39999999999998
59,2020-03-26,241.20000000000002,190.75,SL_hit,-196.40000000000003,96.9,-38.150000000000006
60,2020-03-27,630.0,638.75,squareoff,-93.84999999999991,10.899999999999977,1.25
61,2020-03-30,367.5,541.5,squareoff,-42.799999999999955,164.39999999999998,160.35000000000002
62,2020-03-31,209.3,265.0,squareoff,-10.149999999999977,56.400000000000006,36.650000000000006
63,2020-04-01,146.6,90.65,SL_hit,-136.35,15.950000000000003,-18.129999999999995
64,2020-04-03,317.75,407.4,squareoff,-1.400000000000034,95.44999999999999,93.29999999999995
65,2020-04-07,430.25,207.2,SL_hit,-243.14999999999998,26.849999999999994,-41.44
