,date,straddle_close,straddle_entryPrice,straddle_hit_status,straddle_minMTM,straddle_maxMTM,straddle_PnL
0,2020-01-01,225.9,246.55,squareoff,-30.099999999999966,16.75,7.200000000000017
1,2020-01-02,242.45,154.65,SL_hit,-97.35,61.60000000000001,-30.930000000000007
2,2020-01-03,459.55,460.75,squareoff,-55.75,8.149999999999977,-31.55000000000001
3,2020-01-06,571.85,522.5,SL_hit,-104.5,2.7999999999999545,-104.5
4,2020-01-07,513.0,390.2,SL_hit,-297.15000000000003,10.849999999999966,-78.03999999999996
5,2020-01-08,531.6,494.05,SL_hit,-118.84999999999997,46.94999999999999,-98.81
6,2020-01-09,192.05,236.1,SL_hit,-49.25000000000003,80.94999999999999,-47.22
7,2020-01-10,569.95,570.4,squareoff,-45.60000000000002,21.649999999999977,9.199999999999932
8,2020-01-13,493.6,514.25,squareoff,-22.450000000000045,42.85000000000002,26.649999999999977
9,2020-01-14,383.0,455.70000000000005,squareoff,-0.7999999999999545,76.15000000000003,63.900000000000034
10,2020-01-15,261.9,326.7,squareoff,-1.650000000000034,75.89999999999998,48.14999999999998
11,2020-01-16,146.05,171.0,SL_hit,-159.40000000000003,81.5,-34.19999999999999
12,2020-01-17,523.5,579.4,squareoff,-3.2000000000000455,58.80000000000007,44.94999999999993
13,2020-01-20,674.4000000000001,493.35,SL_hit,-217.8499999999999,7.300000000000068,-98.66999999999996
14,2020-01-21,405.65,465.85,squareoff,-53.69999999999993,76.40000000000003,54.60000000000002
15,2020-01-22,374.0,348.9,SL_hit,-140.05,22.5,-69.77999999999997
16,2020-01-23,204.60000000000002,197.10000000000002,SL_hit,-90.04999999999995,70.90000000000002,-39.41999999999999
17,2020-01-24,615.9,569.0,SL_hit,-121.25,14.850000000000023,-113.79999999999995
18,2020-01-27,486.55,504.04999999999995,squareoff,-28.600000000000023,47.49999999999994,38.849999999999966
19,2020-01-28,380.0,472.95,squareoff,-19.349999999999966,92.69999999999999,88.90000000000003
20,2020-01-29,244.1,348.95000000000005,squareoff,-5.7999999999999545,98.55000000000007,93.00000000000006
21,2020-01-30,52.05,193.5,TGThit,-9.650000000000006,170.35,154.8
22,2020-01-31,959.6,991.8499999999999,squareoff,-17.700000000000045,67.14999999999986,17.34999999999991
23,2020-02-01,1054.5,1008.8499999999999,squareoff,-46.65000000000009,273.39999999999986,-31.65000000000009
24,2020-02-03,491.05,666.8,squareoff,-1.5500000000000682,177.54999999999995,173.84999999999997
25,2020-02-04,539.25,421.85,SL_hit,-207.10000000000002,47.900000000000034,-84.37
26,2020-02-05,318.0,336.20000000000005,squareoff,-42.49999999999994,78.75,26.450000000000045
27,2020-02-06,204.35000000000002,243.2,SL_hit,-119.25,93.14999999999998,-48.639999999999986
28,2020-02-07,498.05,577.25,squareoff,-4.5,72.14999999999998,67.35000000000002
29,2020-02-10,422.6,464.15,squareoff,-1.2000000000000455,46.44999999999999,43.64999999999998
30,2020-02-11,300.45,365.54999999999995,squareoff,-14.450000000000045,65.04999999999995,60.14999999999998
31,2020-02-12,225.0,268.9,squareoff,-4.4500000000000455,57.849999999999966,53.25
32,2020-02-13,168.95000000000002,179.10000000000002,SL_hit,-41.74999999999997,40.70000000000002,-35.81999999999999
33,2020-02-14,666.5,475.6,SL_hit,-294.75,25.600000000000023,-95.12
34,2020-02-17,438.1,477.0,squareoff,-55.15000000000009,31.600000000000023,18.19999999999999
35,2020-02-18,340.0,399.2,squareoff,0.25,71.94999999999999,60.44999999999999
36,2020-02-19,241.5,286.6,SL_hit,-88.39999999999998,40.700000000000045,-57.31999999999999
37,2020-02-20,142.55,180.85,SL_hit,-97.65,74.1,-36.16999999999999
38,2020-02-24,489.0,479.35,squareoff,-30.55000000000001,35.25000000000006,-23.25
39,2020-02-25,387.6,479.79999999999995,squareoff,-9.100000000000023,91.94999999999993,82.84999999999997
40,2020-02-26,295.0,370.65,squareoff,-2.8500000000000227,88.14999999999998,82.35000000000002
41,2020-02-27,13.05,220.4,SL_hit,-69.50000000000003,208.85,-44.08000000000001
42,2020-02-28,851.0,877.6500000000001,squareoff,-71.59999999999991,115.70000000000005,37.600000000000136
43,2020-03-02,773.1500000000001,745.8499999999999,SL_hit,-286.75,119.34999999999991,-149.16999999999996
44,2020-03-03,567.0,603.6,SL_hit,-156.85000000000002,34.89999999999998,-120.72000000000003
45,2020-03-04,467.65,541.7,SL_hit,-376.94999999999993,106.65000000000003,-108.34000000000003
46,2020-03-05,114.85,302.35,SL_hit,-127.19999999999999,206.10000000000002,-60.46999999999997
47,2020-03-09,1015.0,903.25,SL_hit,-520.0999999999999,53.549999999999955,-180.64999999999986
48,2020-03-11,499.25,841.4,squareoff,-1.2500000000001137,336.4,331.8
49,2020-03-16,2126.0,1927.1,squareoff,-278.2000000000003,77.59999999999991,-162.75
50,2020-03-17,1525.0,2083.6,squareoff,-58.75,568.3999999999999,395.79999999999995
51,2020-03-18,1731.0,1261.75,SL_hit,-927.25,103.69999999999982,-252.3499999999999
52,2020-03-20,2060.9,2412.85,squareoff,-164.25,398.3499999999999,299.3499999999999
53,2020-03-24,1829.85,2098.1,SL_hit,-495.8000000000002,320.8499999999999,-419.6199999999999
54,2020-03-25,1654.55,1891.3,squareoff,-108.70000000000005,729.5,288.6999999999998
55,2020-03-26,1113.4499999999998,951.5,SL_hit,-858.0500000000002,312.05000000000007,-190.29999999999995
56,2020-03-30,1629.15,2134.3500000000004,squareoff,-51.349999999999454,556.9500000000003,511.50000000000045
57,2020-03-31,760.0,1250.15,squareoff,7.5,451.5000000000001,446.4000000000001
58,2020-04-01,692.05,542.55,SL_hit,-339.55000000000007,75.09999999999991,-108.50999999999999
59,2020-04-07,1358.3999999999999,906.45,SL_hit,-436.85000000000014,106.0,-181.28999999999996
60,2020-04-08,803.95,838.35,SL_hit,-1213.9500000000003,68.35000000000002,-167.66999999999996
61,2020-04-09,214.75,706.5,TGThit,-55.25,599.3,565.2
62,2020-04-13,1082.0,1322.8,squareoff,-1.6000000000001364,190.3499999999999,154.5999999999999
63,2020-04-15,991.0,899.3,SL_hit,-421.6500000000001,142.19999999999993,-179.8599999999999
64,2020-04-16,580.1999999999999,504.1,SL_hit,-147.25,162.60000000000002,-100.81999999999994
65,2020-04-17,1330.05,1419.6,squareoff,-62.600000000000136,254.5999999999999,16.799999999999955
66,2020-04-20,1095.05,1189.95,squareoff,-54.049999999999955,103.45000000000005,54.15000000000009
67,2020-04-21,1046.55,997.9,squareoff,-110.10000000000002,69.55000000000007,-11.399999999999977
68,2020-04-22,665.0,803.05,squareoff,-4.400000000000091,144.39999999999998,132.44999999999993
69,2020-04-23,567.1,415.29999999999995,SL_hit,-232.85000000000002,126.04999999999995,-83.05999999999995
70,2020-04-24,1038.6,1156.1,squareoff,-40.65000000000009,68.15000000000009,58.19999999999982
71,2020-04-27,835.0,931.8,squareoff,-18.200000000000045,91.44999999999993,77.44999999999993
72,2020-04-28,618.0,727.75,squareoff,-17.75,129.0,123.39999999999998
73,2020-04-29,537.0,532.8,SL_hit,-258.80000000000007,79.79999999999995,-106.55999999999995
74,2020-04-30,166.0,332.1,squareoff,-53.049999999999955,212.3,168.10000000000002
75,2020-05-04,1247.0,1196.25,squareoff,-126.79999999999995,30.65000000000009,-91.90000000000009
76,2020-05-05,1170.9,1067.9,squareoff,-210.04999999999995,112.45000000000005,-132.69999999999982
77,2020-05-06,882.0,762.7,SL_hit,-241.69999999999993,89.25,-152.53999999999996
78,2020-05-07,91.25,432.25,TGThit,-47.25,367.2,345.8
79,2020-05-08,1066.7,1114.7,squareoff,-10.899999999999864,164.75,11.150000000000091
80,2020-05-11,1032.65,872.7,SL_hit,-178.14999999999986,48.700000000000045,-174.53999999999996
81,2020-05-12,793.35,726.7,squareoff,-121.25,14.050000000000068,-77.34999999999991
82,2020-05-13,768.7,824.85,squareoff,-72.24999999999989,95.20000000000005,30.000000000000114
83,2020-05-14,131.9,365.25,squareoff,4.850000000000023,289.95,228.2
84,2020-05-15,1041.6,1069.75,squareoff,-21.65000000000009,46.950000000000045,-18.949999999999818
85,2020-05-18,1237.0,879.35,SL_hit,-485.80000000000007,8.399999999999977,-175.87
86,2020-05-19,772.4000000000001,920.5,squareoff,-31.149999999999977,156.29999999999995,119.20000000000005
87,2020-05-20,448.54999999999995,571.6,squareoff,-22.799999999999955,139.0,114.95000000000005
88,2020-05-21,264.65000000000003,256.55,SL_hit,-74.19999999999999,147.5,-51.31
89,2020-05-22,765.0,908.55,squareoff,-80.25,121.0,79.89999999999998
90,2020-05-26,534.9,644.75,squareoff,-4.4500000000000455,103.64999999999998,91.89999999999998
91,2020-05-27,1086.2,456.9,SL_hit,-866.7500000000001,31.649999999999977,-91.38
92,2020-05-28,170.05,312.85,SL_hit,-179.75,200.75000000000003,-62.56999999999999
93,2020-05-29,891.3,943.0,squareoff,-20.350000000000023,67.34999999999991,-1.2999999999999545
94,2020-06-01,770.0,897.7,squareoff,-50.34999999999991,107.25,85.70000000000005
95,2020-06-02,917.0500000000001,773.55,squareoff,-66.85000000000002,67.54999999999995,-7.600000000000023
96,2020-06-03,539.95,614.8499999999999,squareoff,-72.50000000000011,142.7999999999999,69.79999999999995
97,2020-06-05,1173.8,1145.65,squareoff,-50.29999999999973,101.60000000000014,33.100000000000136
98,2020-06-08,1102.95,1054.05,squareoff,-173.0999999999999,67.39999999999986,-38.75
99,2020-06-09,872.95,920.25,squareoff,-4.149999999999977,116.85000000000002,65.54999999999995
100,2020-06-10,620.95,656.35,squareoff,-48.0,142.39999999999998,11.5
101,2020-06-11,375.6,410.55,squareoff,-80.64999999999998,204.70000000000002,39.80000000000001
102,2020-06-12,1319.95,1375.2,squareoff,-103.0,121.35000000000014,-63.549999999999955
103,2020-06-15,1031.3,1060.3,squareoff,-159.60000000000014,107.25,-8.950000000000045
104,2020-06-16,800.95,787.05,SL_hit,-616.5,19.549999999999955,-157.40999999999997
