,date,straddle_close,straddle_entryPrice,straddle_hit_status,straddle_minMTM,straddle_maxMTM,straddle_PnL
0,2020-01-01,80.7,102.0,SL_hit,-23.150000000000006,17.0,-20.39999999999999
1,2020-01-02,43.349999999999994,33.3,SL_hit,-26.700000000000003,25.15,-6.659999999999997
2,2020-01-03,283.0,289.8,squareoff,-53.400000000000034,7.300000000000011,-26.900000000000034
3,2020-01-06,396.55,345.8,SL_hit,-106.25,0.6000000000000227,-69.15999999999997
4,2020-01-07,336.25,226.14999999999998,SL_hit,-276.20000000000005,9.199999999999989,-45.22999999999996
5,2020-01-08,350.1,331.1,SL_hit,-105.25,58.5,-66.21999999999997
6,2020-01-09,0.1,88.0,SL_hit,-19.450000000000003,85.95,-17.599999999999994
7,2020-01-10,389.1,394.15,squareoff,-42.89999999999998,17.69999999999999,8.949999999999989
8,2020-01-13,316.9,339.79999999999995,squareoff,-22.650000000000034,38.49999999999994,24.149999999999977
9,2020-01-14,225.60000000000002,284.8,squareoff,-0.8000000000000114,67.35000000000002,56.30000000000001
10,2020-01-15,116.95,166.6,squareoff,-1.700000000000017,60.75,37.400000000000006
11,2020-01-16,0.1,42.099999999999994,SL_hit,-109.80000000000001,41.8,-8.419999999999995
12,2020-01-17,354.0,404.25,squareoff,-1.6499999999999773,53.25,41.94999999999999
13,2020-01-20,491.4,320.95000000000005,SL_hit,-209.25,8.450000000000045,-64.19
14,2020-01-21,241.2,294.05,squareoff,-49.349999999999966,65.9,48.849999999999994
15,2020-01-22,212.3,186.6,SL_hit,-117.20000000000002,18.94999999999999,-37.31999999999999
16,2020-01-23,4.8,64.1,SL_hit,-36.2,60.849999999999994,-12.819999999999993
17,2020-01-24,436.6,391.35,SL_hit,-114.19999999999999,7.400000000000034,-78.26999999999998
18,2020-01-27,313.55,330.75,squareoff,-26.19999999999999,42.94999999999999,31.399999999999977
19,2020-01-28,220.35,294.04999999999995,squareoff,-25.200000000000045,73.69999999999996,71.09999999999997
20,2020-01-29,92.1,188.0,squareoff,-4.099999999999994,84.94999999999999,80.1
21,2020-01-30,0.1,56.25,TGThit,-5.850000000000001,56.05,45.0
22,2020-01-31,771.75,806.9000000000001,squareoff,-18.499999999999886,63.65000000000009,18.450000000000045
23,2020-02-01,865.65,822.45,squareoff,-50.64999999999998,267.20000000000005,-29.59999999999991
24,2020-02-03,312.4,485.0,squareoff,-3.6000000000000227,170.8,165.3
25,2020-02-04,363.6,250.7,SL_hit,-195.0,41.69999999999999,-50.139999999999986
26,2020-02-05,160.95,171.65,SL_hit,-42.099999999999994,64.25,-34.329999999999984
27,2020-02-06,4.3999999999999995,92.45,SL_hit,-78.39999999999999,89.35000000000001,-18.489999999999995
28,2020-02-07,320.5,401.1,squareoff,-1.5499999999999545,70.20000000000005,64.14999999999998
29,2020-02-10,253.35000000000002,293.15,squareoff,0.5499999999999545,43.599999999999966,41.549999999999955
30,2020-02-11,142.05,201.15,squareoff,-9.849999999999994,56.900000000000006,53.349999999999994
31,2020-02-12,80.85,115.65,squareoff,-3.4499999999999886,44.7,41.900000000000006
32,2020-02-13,0.15000000000000002,46.75,TGThit,-2.950000000000003,46.5,37.400000000000006
33,2020-02-14,479.4,305.6,SL_hit,-262.1,25.75,-61.120000000000005
34,2020-02-17,275.25,307.95,squareoff,-50.5,31.25,23.05000000000001
35,2020-02-18,183.05,232.75,squareoff,0.75,60.599999999999994,49.650000000000006
36,2020-02-19,93.5,131.5,SL_hit,-80.44999999999999,33.099999999999994,-26.299999999999983
37,2020-02-20,0.1,50.55,SL_hit,-50.2,50.15,-10.11
38,2020-02-24,320.95000000000005,309.7,squareoff,-28.000000000000057,34.75,-22.100000000000023
39,2020-02-25,229.85,308.0,squareoff,-8.850000000000023,82.05000000000001,72.19999999999999
40,2020-02-26,138.05,205.75,squareoff,-6.650000000000006,72.94999999999999,68.05000000000001
41,2020-02-27,0.1,75.45,SL_hit,-54.10000000000001,75.25,-15.090000000000003
42,2020-02-28,674.7,691.75,squareoff,-75.70000000000005,109.29999999999995,25.350000000000023
43,2020-03-02,604.4,565.75,SL_hit,-277.45000000000005,116.60000000000002,-113.14999999999998
44,2020-03-03,391.4,424.8,SL_hit,-149.90000000000003,29.19999999999999,-84.95999999999998
45,2020-03-04,271.2,364.7,SL_hit,-368.15000000000003,100.30000000000001,-72.94
46,2020-03-05,0.1,145.55,SL_hit,-91.29999999999998,145.15,-29.109999999999985
47,2020-03-09,844.65,723.7,SL_hit,-501.9000000000001,55.549999999999955,-144.74
48,2020-03-11,330.3,655.1,squareoff,-1.1499999999999773,321.65000000000003,314.35
49,2020-03-16,1885.2,1712.15,squareoff,-313.8499999999999,56.0,-177.04999999999995
50,2020-03-17,1100.0,1906.6999999999998,squareoff,-28.600000000000136,576.1499999999996,415.5
51,2020-03-18,1633.3,1077.9499999999998,SL_hit,-935.0500000000002,105.89999999999986,-215.58999999999992
52,2020-03-19,801.1,542.5,SL_hit,-1275.95,0,-108.5
53,2020-03-20,1900.5,2191.55,squareoff,-191.80000000000018,356.7000000000003,237.60000000000014
54,2020-03-23,1685.15,2061.85,SL_hit,-518.7000000000003,365.89999999999986,-412.3699999999999
55,2020-03-24,1640.0,1880.9,SL_hit,-534.1500000000001,325.6500000000001,-376.17999999999984
56,2020-03-26,929.5,757.6,SL_hit,-836.4499999999999,299.40000000000003,-151.51999999999998
57,2020-03-30,1466.5,1948.05,squareoff,-35.399999999999864,555.1499999999999,520.6499999999999
58,2020-03-31,495.7,1072.3,squareoff,17.700000000000045,458.75,446.70000000000005
59,2020-04-01,491.40000000000003,359.35,SL_hit,-331.35,70.30000000000001,-71.87
60,2020-04-03,973.1,1290.45,squareoff,5.9500000000000455,391.80000000000007,325.45000000000005
61,2020-04-07,1105.65,729.65,SL_hit,-424.1,116.80000000000007,-145.92999999999995
62,2020-04-08,606.2,659.75,SL_hit,-1206.3000000000002,76.84999999999991,-131.94999999999993
63,2020-04-09,13.950000000000001,539.25,TGThit,-28.75,529.65,431.40000000000003
64,2020-04-13,915.9,1132.55,squareoff,-7.650000000000091,183.8499999999999,157.29999999999995
65,2020-04-15,783.1,712.05,SL_hit,-409.14999999999986,145.25,-142.40999999999997
66,2020-04-16,401.45,328.45,SL_hit,-126.90000000000003,147.45,-65.69
67,2020-04-17,1139.0,1242.95,squareoff,-46.09999999999991,264.1500000000001,30.65000000000009
68,2020-04-20,923.8,1003.05,squareoff,-48.15000000000009,100.45000000000005,49.14999999999998
69,2020-04-21,843.0,812.25,squareoff,-107.75,69.70000000000005,-2.3999999999999773
