Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,580.5,592.9749755859375,576.5,589.2999877929688,469.9762878417969,2248542
2012-01-03,591.625,604.9500122070312,590.0,598.7999877929688,477.5525817871094,2708884
2012-01-04,602.4500122070312,602.5,584.6500244140625,586.5,467.74310302734375,2386770
2012-01-05,586.4000244140625,592.5,583.6749877929688,586.0,467.3443603515625,2547312
2012-01-06,583.0,594.1749877929688,578.4000244140625,584.7000122070312,466.3075866699219,2119728
2012-01-09,585.5,589.8499755859375,582.625,585.6749877929688,467.0850830078125,1509028
2012-01-10,587.5,592.75,579.25,582.7000122070312,464.71246337890625,3591790
2012-01-11,585.7000122070312,587.5,566.5750122070312,568.5,453.3876953125,5675380
2012-01-12,550.5,557.5,534.3250122070312,544.75,434.4466552734375,9528684
2012-01-13,548.5750122070312,551.6749877929688,536.5,542.875,432.95159912109375,4019828
2012-01-16,542.0,557.0,539.4500122070312,554.7000122070312,442.3820495605469,3047202
2012-01-17,559.9500122070312,562.3499755859375,547.0,551.9749755859375,440.2088623046875,3704218
2012-01-18,540.0,548.1500244140625,522.6500244140625,538.0750122070312,429.1234436035156,11665532
2012-01-19,543.5,544.4500122070312,532.7000122070312,537.7750244140625,428.88409423828125,4163292
2012-01-20,539.9749755859375,545.4749755859375,536.5,539.75,430.4592590332031,2572694
2012-01-23,543.0,545.7249755859375,537.0750122070312,538.8499755859375,429.7413024902344,2130496
2012-01-24,544.0,547.5,539.0,544.3499755859375,434.1277160644531,2641310
2012-01-25,547.4500122070312,554.9749755859375,545.5250244140625,549.0,439.0461120605469,5845238
2012-01-27,552.5,560.2750244140625,550.0499877929688,554.375,443.34454345703125,5209718
2012-01-30,551.25,559.4749755859375,550.375,555.875,444.5440979003906,2595558
2012-01-31,556.5,567.9500122070312,556.5,566.2000122070312,452.80108642578125,3538120
2012-02-01,564.7000122070312,567.5,554.125,564.3499755859375,451.32177734375,2288804
2012-02-02,568.0,576.3250122070312,565.1500244140625,574.0,459.0389709472656,3386140
2012-02-03,572.5,588.0,570.5,585.7750244140625,468.4557800292969,2777558
2012-02-06,591.8499755859375,600.0250244140625,586.6749877929688,596.9249877929688,477.3724670410156,3427196
2012-02-07,604.8499755859375,604.8499755859375,595.9500122070312,599.0,479.0321350097656,3407656
2012-02-08,608.2000122070312,613.4249877929688,605.5,609.8250122070312,487.68896484375,3627184
2012-02-09,605.5499877929688,616.0,594.0,614.2999877929688,491.2676086425781,3038062
2012-02-10,614.0,619.0,606.0,616.7000122070312,493.1869201660156,2324302
2012-02-13,611.0999755859375,618.9749755859375,607.0,612.8499755859375,490.1082458496094,1631770
2012-02-14,612.5,614.7750244140625,607.5,610.0,487.8290100097656,1826646
2012-02-15,613.5750122070312,624.4000244140625,609.75,620.7999877929688,496.4657287597656,2167166
2012-02-16,619.0,621.0,609.0,612.6749877929688,489.9683837890625,1886660
2012-02-17,617.4249877929688,627.0,610.5,614.375,491.32769775390625,4096568
2012-02-21,611.7750244140625,620.0,602.375,618.5250244140625,494.6466979980469,2489504
2012-02-22,617.5,633.4249877929688,614.5,626.1749877929688,500.76446533203125,3141826
2012-02-23,624.5250244140625,637.4500122070312,622.0,629.9000244140625,503.7432861328125,4086880
2012-02-24,629.5,640.4249877929688,628.625,635.0,507.8219299316406,2346400
2012-02-27,639.5,639.9749755859375,622.7999877929688,626.0250244140625,500.64434814453125,1861370
2012-02-28,627.625,630.2000122070312,609.5499877929688,613.2750244140625,490.4479064941406,3973490
2012-02-29,620.0,620.0,606.125,610.9749755859375,488.6086120605469,3060216
2012-03-01,611.5,613.4749755859375,605.0250244140625,609.7999877929688,487.6690673828125,1568594
2012-03-02,613.0,613.5,603.5,608.625,486.72930908203125,2309232
2012-03-05,607.0,611.2249755859375,600.5,603.6500244140625,482.75067138671875,1540878
2012-03-06,601.5,610.6500244140625,594.5,601.0,480.6315002441406,1717722
2012-03-07,597.5,603.0,593.2750244140625,596.4249877929688,476.9727783203125,1945666
2012-03-09,613.5,613.5,601.4749755859375,604.2750244140625,483.2505798339844,2225758
2012-03-12,607.9500122070312,609.4249877929688,591.5999755859375,594.5250244140625,475.4531555175781,2240278
2012-03-13,595.0,607.4749755859375,595.0,598.5,478.6322326660156,2492464
2012-03-14,605.0499877929688,607.0,575.5,577.2750244140625,461.65826416015625,8065314
2012-03-15,579.5,585.4749755859375,572.5,581.8499755859375,465.31683349609375,4284236
2012-03-16,584.9749755859375,590.0,579.0,584.7750244140625,467.65631103515625,2054724
2012-03-19,584.7750244140625,584.7750244140625,555.9000244140625,561.0,448.6427001953125,5132864
2012-03-20,564.5,572.5,560.0,567.4249877929688,453.7809143066406,3683204
2012-03-21,568.4749755859375,589.9000244140625,568.2750244140625,587.875,470.1351623535156,4553242
2012-03-22,587.3499755859375,594.8499755859375,580.0,583.875,466.9364013671875,3421694
2012-03-23,587.5,595.9500122070312,582.4000244140625,592.3250122070312,473.69390869140625,3158436
2012-03-26,588.5,592.5,577.0,580.7999877929688,464.4770812988281,3053384
2012-03-27,586.5,589.8250122070312,575.9749755859375,587.375,469.7354431152344,1588246
