Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,97.25,98.75,96.5,98.4000015258789,77.0207748413086,2099152
2012-01-03,99.25,101.42500305175781,99.0,100.80000305175781,78.89936065673828,10143220
2012-01-04,101.61250305175781,107.0,101.5,104.5999984741211,81.87370300292969,9475148
2012-01-05,104.5999984741211,106.2249984741211,103.0625,103.6875,81.15946960449219,3231968
2012-01-06,103.5,105.0,102.5,104.38749694824219,81.7073745727539,3272260
2012-01-09,104.25,104.69999694824219,103.26249694824219,103.73750305175781,81.1986083984375,2156612
2012-01-10,104.75,105.1624984741211,104.19999694824219,104.9749984741211,82.167236328125,6297316
2012-01-11,105.94999694824219,106.2249984741211,103.19999694824219,103.82499694824219,81.26708984375,2967676
2012-01-12,103.75,103.80000305175781,100.51249694824219,101.4375,79.39833068847656,4445508
2012-01-13,101.625,102.0250015258789,99.0,99.4375,77.83287048339844,5498304
2012-01-16,99.25,102.0999984741211,98.76249694824219,101.48750305175781,79.4374771118164,3312632
2012-01-17,105.5,108.125,103.67500305175781,106.3499984741211,83.24349212646484,19160384
2012-01-18,106.61250305175781,106.67500305175781,103.3375015258789,104.36250305175781,81.68782043457031,5520804
2012-01-19,105.25,105.63749694824219,103.8499984741211,104.73750305175781,81.98133087158203,3026768
2012-01-20,105.5625,105.5625,102.44999694824219,104.4124984741211,82.11897277832031,3041328
2012-01-23,105.0,105.9000015258789,103.6875,105.0625,82.63019561767578,2915000
2012-01-24,105.0,107.5,102.75,107.11250305175781,84.24249267578125,2002912
2012-01-25,107.25,107.5,104.25,105.19999694824219,82.73834991455078,3440640
2012-01-27,105.625,107.5250015258789,104.94999694824219,107.0,84.15396881103516,3227024
2012-01-30,106.25,107.5250015258789,104.8125,107.26249694824219,84.36046600341797,2673028
2012-01-31,107.75,109.875,107.5250015258789,109.4124984741211,86.0513916015625,4355496
2012-02-01,109.94999694824219,110.2249984741211,107.88749694824219,109.4749984741211,86.10054016113281,2112760
2012-02-02,110.0,115.94999694824219,109.875,115.36250305175781,90.73100280761719,8703964
2012-02-03,115.75,115.86250305175781,112.32499694824219,113.5,89.26616668701172,2837152
2012-02-06,113.86250305175781,116.98750305175781,113.86250305175781,115.6875,90.98660278320312,5223688
2012-02-07,115.75,117.125,114.25,115.1500015258789,90.56385040283203,2864588
2012-02-08,115.375,117.0875015258789,115.0875015258789,116.80000305175781,91.86157989501953,1746136
2012-02-09,117.0,117.67500305175781,115.125,115.86250305175781,91.12425231933594,2186664
2012-02-10,115.75,117.5,115.26249694824219,117.17500305175781,92.1565170288086,1772184
2012-02-13,117.5,118.75,116.51249694824219,117.07499694824219,92.07784271240234,1399924
