,datetime,open,high,low,close,ATMStrPr,currWeek_exp_dt,nextWeek_exp_dt,farWeek_exp_dt,currMonth_exp_dt,nextMonth_exp_dt,farMonth_exp_dt,index_x,CEdate,CEtime,CEopen,CEhigh,CElow,CEclose,CEentryPrice,CEstoploss,CEtarget,CE_SLhit,CE_Tgthit,CEhitstatus,CEexitPrice,CE_MTM,CE_highMTM,CE_maxMTM,CE_lowMTM,CE_minMTM,CE_PnL,index_y,PEopen,PEhigh,PElow,PEclose,PEentryPrice,PEstoploss,PEtarget,PE_SLhit,PE_Tgthit,PEhitstatus,PEexitPrice,PE_MTM,PE_highMTM,PE_maxMTM,PE_lowMTM,PE_minMTM,PE_PnL,CBopen,CBhigh,CBlow,CBclose
10,2021-07-05 09:25:00,35048.65,35051.9,35030.9,35030.9,35000.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:25:00,2021-07-05,09:25,223.45,225.7,214.65,218.7,203.35,244.01999999999998,40.66999999999999,0,0,,,-15.349999999999994,-11.300000000000011,1.549999999999983,-22.349999999999994,-23.75,,2021-07-05 09:25:00,178.4,185.05,176.6,182.9,191.65,229.98,38.32999999999999,0,0,,,8.75,15.050000000000011,16.650000000000006,6.599999999999994,-4.049999999999983,,401.85,402.29999999999995,399.70000000000005,401.6
11,2021-07-05 09:26:00,35036.1,35043.9,35022.8,35040.45,35000.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:26:00,2021-07-05,09:26,218.3,220.9,212.9,220.9,203.35,244.01999999999998,40.66999999999999,0,0,,,-17.55000000000001,-9.550000000000011,1.549999999999983,-17.55000000000001,-23.75,,2021-07-05 09:26:00,182.4,186.1,179.0,179.0,191.65,229.98,38.32999999999999,0,0,,,12.650000000000006,12.650000000000006,16.650000000000006,5.550000000000011,-4.049999999999983,,400.70000000000005,399.9,399.0,399.9
12,2021-07-05 09:27:00,35043.6,35061.85,35040.6,35061.8,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:27:00,2021-07-05,09:27,219.55,229.95,219.1,228.1,203.35,244.01999999999998,40.66999999999999,0,0,,,-24.75,-15.75,1.549999999999983,-26.599999999999994,-26.599999999999994,,2021-07-05 09:27:00,180.25,180.25,173.85,175.65,191.65,229.98,38.32999999999999,0,0,,,16.0,17.80000000000001,17.80000000000001,11.400000000000006,-4.049999999999983,,399.8,403.79999999999995,399.35,403.75
13,2021-07-05 09:28:00,35057.4,35069.7,35037.85,35063.75,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:28:00,2021-07-05,09:28,227.9,230.45,222.5,228.1,203.35,244.01999999999998,40.66999999999999,0,0,,,-24.75,-19.150000000000006,1.549999999999983,-27.099999999999994,-27.099999999999994,,2021-07-05 09:28:00,175.3,179.95,171.0,173.4,191.65,229.98,38.32999999999999,0,0,,,18.25,20.650000000000006,20.650000000000006,11.700000000000017,-4.049999999999983,,403.20000000000005,402.45,401.45,401.5
14,2021-07-05 09:29:00,35057.45,35065.6,35050.05,35064.25,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:29:00,2021-07-05,09:29,228.05,229.05,220.35,226.9,203.35,244.01999999999998,40.66999999999999,0,0,,,-23.55000000000001,-17.0,1.549999999999983,-25.700000000000017,-27.099999999999994,,2021-07-05 09:29:00,172.5,178.25,172.45,173.0,191.65,229.98,38.32999999999999,0,0,,,18.650000000000006,19.200000000000017,20.650000000000006,13.400000000000006,-4.049999999999983,,400.55,401.5,398.6,399.9
15,2021-07-05 09:30:00,35065.3,35096.4,35065.3,35091.95,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:30:00,2021-07-05,09:30,226.9,238.0,226.9,235.0,203.35,244.01999999999998,40.66999999999999,0,0,,,-31.650000000000006,-23.55000000000001,1.549999999999983,-34.650000000000006,-34.650000000000006,,2021-07-05 09:30:00,172.65,172.65,160.0,162.85,191.65,229.98,38.32999999999999,0,0,,,28.80000000000001,31.650000000000006,31.650000000000006,19.0,-4.049999999999983,,399.55,399.55,398.0,397.85
16,2021-07-05 09:31:00,35096.9,35121.5,35092.2,35112.6,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:31:00,2021-07-05,09:31,236.1,244.9,236.1,242.4,203.35,244.01999999999998,40.66999999999999,1,0,SL_hit,244.01999999999998,-39.05000000000001,-32.75,1.549999999999983,-41.55000000000001,-41.55000000000001,-40.66999999999999,2021-07-05 09:31:00,162.2,162.2,151.4,154.75,191.65,229.98,38.32999999999999,0,0,,,36.900000000000006,40.25,40.25,29.450000000000017,-4.049999999999983,,398.29999999999995,398.29999999999995,396.3,397.15
17,2021-07-05 09:32:00,35109.75,35122.75,35102.15,35113.95,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:32:00,2021-07-05,09:32,242.6,243.1,236.25,241.45,203.35,244.01999999999998,40.66999999999999,0,0,,244.01999999999998,-38.099999999999994,-32.900000000000006,1.549999999999983,-39.75,-41.55000000000001,,2021-07-05 09:32:00,153.85,160.3,153.55,156.85,191.65,229.98,38.32999999999999,0,0,,,34.80000000000001,38.099999999999994,40.25,31.349999999999994,-4.049999999999983,,396.45,396.65,396.55,398.29999999999995
18,2021-07-05 09:33:00,35108.35,35128.75,35105.9,35120.75,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:33:00,2021-07-05,09:33,241.0,254.9,240.1,246.8,203.35,244.01999999999998,40.66999999999999,1,0,SL_hit,244.01999999999998,-43.45000000000002,-36.75,1.549999999999983,-51.55000000000001,-51.55000000000001,-40.66999999999999,2021-07-05 09:33:00,156.3,157.35,145.35,150.45,191.65,229.98,38.32999999999999,0,0,,,41.20000000000002,46.30000000000001,46.30000000000001,34.30000000000001,-4.049999999999983,,397.3,400.25,397.45,397.25
19,2021-07-05 09:34:00,35117.75,35123.0,35097.7,35103.75,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:34:00,2021-07-05,09:34,246.05,247.8,236.4,239.8,203.35,244.01999999999998,40.66999999999999,1,0,SL_hit,244.01999999999998,-36.45000000000002,-33.05000000000001,1.549999999999983,-44.45000000000002,-51.55000000000001,-40.66999999999999,2021-07-05 09:34:00,149.65,156.7,148.8,154.35,191.65,229.98,38.32999999999999,0,0,,,37.30000000000001,42.849999999999994,46.30000000000001,34.95000000000002,-4.049999999999983,,395.70000000000005,396.6,393.1,394.15
20,2021-07-05 09:35:00,35100.25,35101.15,35074.75,35080.95,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:35:00,2021-07-05,09:35,239.35,239.35,224.85,232.0,203.35,244.01999999999998,40.66999999999999,0,0,,244.01999999999998,-28.650000000000006,-21.5,1.549999999999983,-36.0,-51.55000000000001,,2021-07-05 09:35:00,153.95,163.4,153.95,160.15,191.65,229.98,38.32999999999999,0,0,,,31.5,37.70000000000002,46.30000000000001,28.25,-4.049999999999983,,393.29999999999995,393.29999999999995,388.25,392.15
21,2021-07-05 09:36:00,35080.9,35084.15,35072.4,35080.45,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:36:00,2021-07-05,09:36,231.95,240.4,229.35,237.25,203.35,244.01999999999998,40.66999999999999,0,0,,244.01999999999998,-33.900000000000006,-26.0,1.549999999999983,-37.05000000000001,-51.55000000000001,,2021-07-05 09:36:00,160.35,163.0,157.85,160.65,191.65,229.98,38.32999999999999,0,0,,,31.0,33.80000000000001,46.30000000000001,28.650000000000006,-4.049999999999983,,392.29999999999995,398.25,392.35,397.9
22,2021-07-05 09:37:00,35080.4,35092.05,35079.8,35089.2,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:37:00,2021-07-05,09:37,237.15,244.1,236.15,240.75,203.35,244.01999999999998,40.66999999999999,1,0,SL_hit,244.01999999999998,-37.400000000000006,-32.80000000000001,1.549999999999983,-40.75,-51.55000000000001,-40.66999999999999,2021-07-05 09:37:00,159.75,160.4,153.9,158.6,191.65,229.98,38.32999999999999,0,0,,,33.05000000000001,37.75,46.30000000000001,31.25,-4.049999999999983,,396.9,398.0,396.55,399.35
23,2021-07-05 09:38:00,35090.1,35091.6,35082.2,35086.75,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:38:00,2021-07-05,09:38,241.0,243.05,239.4,241.45,203.35,244.01999999999998,40.66999999999999,0,0,,244.01999999999998,-38.099999999999994,-36.05000000000001,1.549999999999983,-39.70000000000002,-51.55000000000001,,2021-07-05 09:38:00,158.05,159.65,156.3,157.8,191.65,229.98,38.32999999999999,0,0,,,33.849999999999994,35.349999999999994,46.30000000000001,32.0,-4.049999999999983,,399.05,399.35,399.05,399.25
24,2021-07-05 09:39:00,35087.7,35105.3,35082.85,35102.55,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:39:00,2021-07-05,09:39,241.45,250.0,241.3,247.5,203.35,244.01999999999998,40.66999999999999,1,0,SL_hit,244.01999999999998,-44.150000000000006,-37.95000000000002,1.549999999999983,-46.650000000000006,-51.55000000000001,-40.66999999999999,2021-07-05 09:39:00,158.0,158.3,150.2,154.0,191.65,229.98,38.32999999999999,0,0,,,37.650000000000006,41.45000000000002,46.30000000000001,33.349999999999994,-4.049999999999983,,399.45,400.2,399.6,401.5
25,2021-07-05 09:40:00,35101.15,35108.9,35091.7,35094.1,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:40:00,2021-07-05,09:40,248.5,250.8,240.45,243.2,203.35,244.01999999999998,40.66999999999999,1,0,SL_hit,244.01999999999998,-39.849999999999994,-37.099999999999994,1.549999999999983,-47.45000000000002,-51.55000000000001,-40.66999999999999,2021-07-05 09:40:00,153.6,157.35,150.35,157.35,191.65,229.98,38.32999999999999,0,0,,,34.30000000000001,41.30000000000001,46.30000000000001,34.30000000000001,-4.049999999999983,,402.1,401.15,397.79999999999995,400.54999999999995
26,2021-07-05 09:41:00,35093.85,35093.85,35070.1,35073.15,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:41:00,2021-07-05,09:41,243.05,243.05,236.15,237.5,203.35,244.01999999999998,40.66999999999999,0,0,,244.01999999999998,-34.150000000000006,-32.80000000000001,1.549999999999983,-39.70000000000002,-51.55000000000001,,2021-07-05 09:41:00,157.6,162.9,157.35,161.7,191.65,229.98,38.32999999999999,0,0,,,29.950000000000017,34.30000000000001,46.30000000000001,28.75,-4.049999999999983,,400.65,400.4,399.05,399.2
27,2021-07-05 09:42:00,35075.5,35099.4,35071.3,35071.85,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:42:00,2021-07-05,09:42,238.8,249.0,236.45,237.0,203.35,244.01999999999998,40.66999999999999,1,0,SL_hit,244.01999999999998,-33.650000000000006,-33.099999999999994,1.549999999999983,-45.650000000000006,-51.55000000000001,-40.66999999999999,2021-07-05 09:42:00,160.95,161.35,152.2,160.45,191.65,229.98,38.32999999999999,0,0,,,31.200000000000017,39.45000000000002,46.30000000000001,30.30000000000001,-4.049999999999983,,399.75,401.2,397.79999999999995,397.45
28,2021-07-05 09:43:00,35074.65,35088.8,35074.65,35082.95,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:43:00,2021-07-05,09:43,239.95,243.35,237.5,240.55,203.35,244.01999999999998,40.66999999999999,0,0,,244.01999999999998,-37.20000000000002,-34.150000000000006,1.549999999999983,-40.0,-51.55000000000001,,2021-07-05 09:43:00,160.45,160.45,156.3,157.45,191.65,229.98,38.32999999999999,0,0,,,34.20000000000002,35.349999999999994,46.30000000000001,31.200000000000017,-4.049999999999983,,400.4,399.65,397.95,398.0
29,2021-07-05 09:44:00,35085.3,35085.3,35075.25,35081.05,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:44:00,2021-07-05,09:44,238.25,242.0,237.45,239.9,203.35,244.01999999999998,40.66999999999999,0,0,,244.01999999999998,-36.55000000000001,-34.099999999999994,1.549999999999983,-38.650000000000006,-51.55000000000001,,2021-07-05 09:44:00,157.95,159.85,157.1,158.3,191.65,229.98,38.32999999999999,0,0,,,33.349999999999994,34.55000000000001,46.30000000000001,31.80000000000001,-4.049999999999983,,396.2,399.1,397.29999999999995,398.20000000000005
30,2021-07-05 09:45:00,35080.45,35083.05,35067.3,35067.3,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:45:00,2021-07-05,09:45,239.0,240.6,233.6,234.1,203.35,244.01999999999998,40.66999999999999,0,0,,244.01999999999998,-30.75,-30.25,1.549999999999983,-37.25,-51.55000000000001,,2021-07-05 09:45:00,157.3,162.2,155.8,161.45,191.65,229.98,38.32999999999999,0,0,,,30.200000000000017,35.849999999999994,46.30000000000001,29.450000000000017,-4.049999999999983,,396.3,396.4,395.79999999999995,395.54999999999995
31,2021-07-05 09:46:00,35067.4,35084.0,35067.4,35082.25,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:46:00,2021-07-05,09:46,235.4,240.95,234.05,239.55,203.35,244.01999999999998,40.66999999999999,0,0,,244.01999999999998,-36.20000000000002,-30.700000000000017,1.549999999999983,-37.599999999999994,-51.55000000000001,,2021-07-05 09:46:00,161.05,161.4,157.1,157.85,191.65,229.98,38.32999999999999,0,0,,,33.80000000000001,34.55000000000001,46.30000000000001,30.25,-4.049999999999983,,396.45000000000005,398.04999999999995,395.45000000000005,397.4
32,2021-07-05 09:47:00,35083.9,35092.95,35077.05,35086.4,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:47:00,2021-07-05,09:47,240.9,243.95,239.45,242.65,203.35,244.01999999999998,40.66999999999999,0,0,,244.01999999999998,-39.30000000000001,-36.099999999999994,1.549999999999983,-40.599999999999994,-51.55000000000001,,2021-07-05 09:47:00,156.9,157.95,153.6,154.45,191.65,229.98,38.32999999999999,0,0,,,37.20000000000002,38.05000000000001,46.30000000000001,33.70000000000002,-4.049999999999983,,397.8,397.54999999999995,397.4,397.1
33,2021-07-05 09:48:00,35087.75,35104.5,35083.25,35103.05,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:48:00,2021-07-05,09:48,241.3,247.85,240.05,243.35,203.35,244.01999999999998,40.66999999999999,1,0,SL_hit,244.01999999999998,-40.0,-36.70000000000002,1.549999999999983,-44.5,-51.55000000000001,-40.66999999999999,2021-07-05 09:48:00,154.8,156.05,150.1,152.8,191.65,229.98,38.32999999999999,0,0,,,38.849999999999994,41.55000000000001,46.30000000000001,35.599999999999994,-4.049999999999983,,396.1,397.95,396.1,396.15
34,2021-07-05 09:49:00,35105.6,35115.0,35101.1,35111.05,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:49:00,2021-07-05,09:49,243.95,248.5,243.95,245.8,203.35,244.01999999999998,40.66999999999999,1,0,SL_hit,244.01999999999998,-42.45000000000002,-40.599999999999994,1.549999999999983,-45.150000000000006,-51.55000000000001,-40.66999999999999,2021-07-05 09:49:00,153.2,153.2,149.0,151.3,191.65,229.98,38.32999999999999,0,0,,,40.349999999999994,42.650000000000006,46.30000000000001,38.45000000000002,-4.049999999999983,,397.15,397.5,397.15,397.1
35,2021-07-05 09:50:00,35110.75,35117.15,35108.9,35113.2,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:50:00,2021-07-05,09:50,246.2,248.85,242.6,243.4,203.35,244.01999999999998,40.66999999999999,1,0,SL_hit,244.01999999999998,-40.05000000000001,-39.25,1.549999999999983,-45.5,-51.55000000000001,-40.66999999999999,2021-07-05 09:50:00,151.45,153.6,148.15,153.0,191.65,229.98,38.32999999999999,0,0,,,38.650000000000006,43.5,46.30000000000001,38.05000000000001,-4.049999999999983,,397.65,397.0,396.2,396.4
36,2021-07-05 09:51:00,35112.7,35117.8,35104.4,35110.25,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:51:00,2021-07-05,09:51,243.75,247.35,240.5,244.65,203.35,244.01999999999998,40.66999999999999,1,0,SL_hit,244.01999999999998,-41.30000000000001,-37.150000000000006,1.549999999999983,-44.0,-51.55000000000001,-40.66999999999999,2021-07-05 09:51:00,153.2,155.55,151.05,153.9,191.65,229.98,38.32999999999999,0,0,,,37.75,40.599999999999994,46.30000000000001,36.099999999999994,-4.049999999999983,,396.95,398.4,396.05,398.55
37,2021-07-05 09:52:00,35114.6,35114.6,35103.6,35106.55,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:52:00,2021-07-05,09:52,245.0,245.5,239.95,239.95,203.35,244.01999999999998,40.66999999999999,1,0,SL_hit,244.01999999999998,-36.599999999999994,-36.599999999999994,1.549999999999983,-42.150000000000006,-51.55000000000001,-40.66999999999999,2021-07-05 09:52:00,153.65,155.7,151.55,155.7,191.65,229.98,38.32999999999999,0,0,,,35.95000000000002,40.099999999999994,46.30000000000001,35.95000000000002,-4.049999999999983,,398.65,397.05,395.65,395.65
38,2021-07-05 09:53:00,35108.05,35108.05,35094.2,35097.05,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:53:00,2021-07-05,09:53,240.35,244.45,238.05,242.45,203.35,244.01999999999998,40.66999999999999,1,0,SL_hit,244.01999999999998,-39.099999999999994,-34.70000000000002,1.549999999999983,-41.099999999999994,-51.55000000000001,-40.66999999999999,2021-07-05 09:53:00,156.35,157.5,153.1,153.85,191.65,229.98,38.32999999999999,0,0,,,37.80000000000001,38.55000000000001,46.30000000000001,34.150000000000006,-4.049999999999983,,396.7,397.54999999999995,395.55,396.29999999999995
39,2021-07-05 09:54:00,35095.25,35105.9,35092.45,35103.8,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:54:00,2021-07-05,09:54,242.5,245.6,241.65,244.4,203.35,244.01999999999998,40.66999999999999,1,0,SL_hit,244.01999999999998,-41.05000000000001,-38.30000000000001,1.549999999999983,-42.25,-51.55000000000001,-40.66999999999999,2021-07-05 09:54:00,154.2,154.5,151.4,152.15,191.65,229.98,38.32999999999999,0,0,,,39.5,40.25,46.30000000000001,37.150000000000006,-4.049999999999983,,396.7,397.0,396.15,396.55
40,2021-07-05 09:55:00,35105.15,35108.45,35098.85,35102.2,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:55:00,2021-07-05,09:55,245.45,246.2,240.6,241.85,203.35,244.01999999999998,40.66999999999999,1,0,SL_hit,244.01999999999998,-38.5,-37.25,1.549999999999983,-42.849999999999994,-51.55000000000001,-40.66999999999999,2021-07-05 09:55:00,151.8,154.95,150.0,153.75,191.65,229.98,38.32999999999999,0,0,,,37.900000000000006,41.650000000000006,46.30000000000001,36.70000000000002,-4.049999999999983,,397.25,396.2,395.54999999999995,395.6
41,2021-07-05 09:56:00,35101.55,35104.45,35090.45,35090.8,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:56:00,2021-07-05,09:56,241.3,242.4,235.85,237.8,203.35,244.01999999999998,40.66999999999999,0,0,,244.01999999999998,-34.45000000000002,-32.5,1.549999999999983,-39.05000000000001,-51.55000000000001,,2021-07-05 09:56:00,154.05,158.05,153.75,157.25,191.65,229.98,38.32999999999999,0,0,,,34.400000000000006,37.900000000000006,46.30000000000001,33.599999999999994,-4.049999999999983,,395.35,396.15,393.9,395.05
42,2021-07-05 09:57:00,35093.0,35100.95,35088.7,35099.75,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:57:00,2021-07-05,09:57,237.45,243.35,236.4,242.3,203.35,244.01999999999998,40.66999999999999,0,0,,244.01999999999998,-38.95000000000002,-33.05000000000001,1.549999999999983,-40.0,-51.55000000000001,,2021-07-05 09:57:00,157.4,157.55,152.4,152.4,191.65,229.98,38.32999999999999,0,0,,,39.25,39.25,46.30000000000001,34.099999999999994,-4.049999999999983,,394.85,395.75,393.95000000000005,394.70000000000005
43,2021-07-05 09:58:00,35098.05,35102.85,35094.8,35098.05,35100.0,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-26,2021-09-30,2021-07-05 09:58:00,2021-07-05,09:58,242.6,244.0,240.0,240.15,203.35,244.01999999999998,40.66999999999999,0,0,,244.01999999999998,-36.80000000000001,-36.650000000000006,1.549999999999983,-40.650000000000006,-51.55000000000001,,2021-07-05 09:58:00,152.5,153.7,151.5,153.7,191.65,229.98,38.32999999999999,0,0,,,37.95000000000002,40.150000000000006,46.30000000000001,37.95000000000002,-4.049999999999983,,395.1,395.5,393.7,393.85
