datetime,open,high,low,close,ATMStrPr,currWeek_exp_dt,nextWeek_exp_dt,farWeek_exp_dt,currMonth_exp_dt,nextMonth_exp_dt,farMonth_exp_dt,index_x,CEdate,CEtime,CEopen,CEhigh,CElow,CEclose,CEentryPrice,CEstoploss,CEtarget,CE_SLhit,CE_Tgthit,CEhitstatus,CEexitPrice,CE_MTM,CE_highMTM,CE_maxMTM,CE_lowMTM,CE_minMTM,CE_PnL,index_y,PEopen,PEhigh,PElow,PEclose,PEentryPrice,PEstoploss,PEtarget,PE_SLhit,PE_Tgthit,PEhitstatus,PEexitPrice,PE_MTM,PE_highMTM,PE_maxMTM,PE_lowMTM,PE_minMTM,PE_PnL,CBopen,CBhigh,CBlow,CBclose
2020-01-01 10:51:00,32121.25,32122.55,32109.1,32116.0,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 10:51:00,2020-01-01,10:51,43.3,43.4,41.35,41.7,94.55,113.46,18.909999999999997,0,0,,,52.849999999999994,53.199999999999996,53.699999999999996,51.15,-6.450000000000003,,2020-01-01 10:51:00,124.4,129.6,123.7,129.1,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-62.75,-57.35000000000001,12.649999999999991,-63.25,-66.65,-13.269999999999996,167.7,170.95,167.1,170.8
2020-01-01 10:52:00,32114.95,32115.05,32090.7,32096.25,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 10:52:00,2020-01-01,10:52,41.55,41.8,34.7,38.55,94.55,113.46,18.909999999999997,0,0,,,56.0,59.849999999999994,59.849999999999994,52.75,-6.450000000000003,,2020-01-01 10:52:00,128.25,148.5,128.25,139.9,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-73.55000000000001,-61.900000000000006,12.649999999999991,-82.15,-82.15,-13.269999999999996,169.8,183.2,170.05,178.45
2020-01-01 10:53:00,32095.5,32100.7,32089.6,32094.9,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 10:53:00,2020-01-01,10:53,38.65,39.15,35.95,36.0,94.55,113.46,18.909999999999997,0,0,,,58.55,58.599999999999994,59.849999999999994,55.4,-6.450000000000003,,2020-01-01 10:53:00,139.7,143.55,138.85,143.0,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-76.65,-72.5,12.649999999999991,-77.20000000000002,-82.15,-13.269999999999996,178.35,179.5,178.0,179.0
2020-01-01 10:54:00,32097.7,32109.6,32094.45,32108.55,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 10:54:00,2020-01-01,10:54,36.5,38.35,35.55,38.15,94.55,113.46,18.909999999999997,0,0,,,56.4,59.0,59.849999999999994,56.199999999999996,-6.450000000000003,,2020-01-01 10:54:00,141.85,144.2,133.0,135.55,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-69.20000000000002,-66.65,12.649999999999991,-77.85,-82.15,-13.269999999999996,178.35,179.75,171.35,173.70000000000002
2020-01-01 10:55:00,32109.5,32109.5,32094.5,32103.3,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 10:55:00,2020-01-01,10:55,38.25,38.35,37.3,37.7,94.55,113.46,18.909999999999997,0,0,,,56.849999999999994,57.25,59.849999999999994,56.199999999999996,-6.450000000000003,,2020-01-01 10:55:00,136.25,140.25,136.25,137.75,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-71.4,-69.9,12.649999999999991,-73.9,-82.15,-13.269999999999996,174.5,177.55,174.6,175.45
2020-01-01 10:56:00,32104.55,32111.35,32100.0,32108.65,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 10:56:00,2020-01-01,10:56,37.6,39.15,37.3,39.15,94.55,113.46,18.909999999999997,0,0,,,55.4,57.25,59.849999999999994,55.4,-6.450000000000003,,2020-01-01 10:56:00,138.0,138.55,132.05,133.15,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-66.80000000000001,-65.70000000000002,12.649999999999991,-72.20000000000002,-82.15,-13.269999999999996,175.6,175.85000000000002,171.20000000000002,172.3
2020-01-01 10:57:00,32112.45,32112.45,32104.85,32109.4,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 10:57:00,2020-01-01,10:57,39.1,39.4,37.8,38.7,94.55,113.46,18.909999999999997,0,0,,,55.849999999999994,56.75,59.849999999999994,55.15,-6.450000000000003,,2020-01-01 10:57:00,132.9,138.0,132.0,135.55,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-69.20000000000002,-65.65,12.649999999999991,-71.65,-82.15,-13.269999999999996,172.0,175.8,171.4,174.25
2020-01-01 10:58:00,32108.7,32109.0,32096.95,32104.95,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 10:58:00,2020-01-01,10:58,38.85,38.85,36.65,38.15,94.55,113.46,18.909999999999997,0,0,,,56.4,57.9,59.849999999999994,55.699999999999996,-6.450000000000003,,2020-01-01 10:58:00,135.8,139.0,134.9,136.0,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-69.65,-68.55000000000001,12.649999999999991,-72.65,-82.15,-13.269999999999996,174.65,175.65,173.75,174.15
2020-01-01 10:59:00,32105.55,32107.75,32099.7,32107.75,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 10:59:00,2020-01-01,10:59,38.55,39.1,38.05,38.85,94.55,113.46,18.909999999999997,0,0,,,55.699999999999996,56.5,59.849999999999994,55.449999999999996,-6.450000000000003,,2020-01-01 10:59:00,135.6,136.8,132.8,133.3,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-66.95000000000002,-66.45000000000002,12.649999999999991,-70.45000000000002,-82.15,-13.269999999999996,174.14999999999998,174.85000000000002,171.9,172.15
2020-01-01 11:00:00,32107.9,32108.7,32101.95,32104.85,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:00:00,2020-01-01,11:00,38.6,38.7,37.45,37.55,94.55,113.46,18.909999999999997,0,0,,,57.0,57.099999999999994,59.849999999999994,55.849999999999994,-6.450000000000003,,2020-01-01 11:00:00,133.1,138.7,133.0,137.3,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-70.95000000000002,-66.65,12.649999999999991,-72.35,-82.15,-13.269999999999996,171.7,176.14999999999998,171.7,174.85000000000002
2020-01-01 11:01:00,32105.95,32116.0,32099.9,32116.0,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:01:00,2020-01-01,11:01,37.7,40.3,37.5,39.4,94.55,113.46,18.909999999999997,0,0,,,55.15,57.05,59.849999999999994,54.25,-6.450000000000003,,2020-01-01 11:01:00,137.2,138.0,128.1,132.95,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-66.6,-61.75,12.649999999999991,-71.65,-82.15,-13.269999999999996,174.89999999999998,175.5,168.39999999999998,172.35
2020-01-01 11:02:00,32114.3,32119.1,32110.0,32117.8,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:02:00,2020-01-01,11:02,39.1,40.25,39.05,39.4,94.55,113.46,18.909999999999997,0,0,,,55.15,55.5,59.849999999999994,54.3,-6.450000000000003,,2020-01-01 11:02:00,133.8,133.8,127.2,129.05,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-62.70000000000002,-60.85000000000001,12.649999999999991,-67.45000000000002,-82.15,-13.269999999999996,172.9,172.85000000000002,167.45,168.45000000000002
2020-01-01 11:03:00,32118.25,32119.2,32109.55,32111.85,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:03:00,2020-01-01,11:03,39.25,40.0,38.75,38.95,94.55,113.46,18.909999999999997,0,0,,,55.599999999999994,55.8,59.849999999999994,54.55,-6.450000000000003,,2020-01-01 11:03:00,129.6,132.95,128.4,132.9,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-66.55000000000001,-62.05000000000001,12.649999999999991,-66.6,-82.15,-13.269999999999996,168.85,171.7,168.4,171.85000000000002
2020-01-01 11:04:00,32112.55,32113.2,32101.25,32112.75,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:04:00,2020-01-01,11:04,38.85,39.85,38.1,39.85,94.55,113.46,18.909999999999997,0,0,,,54.699999999999996,56.449999999999996,59.849999999999994,54.699999999999996,-6.450000000000003,,2020-01-01 11:04:00,133.45,136.0,132.0,132.0,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-65.65,-65.65,12.649999999999991,-69.65,-82.15,-13.269999999999996,172.29999999999998,174.1,171.85,171.85
2020-01-01 11:05:00,32112.7,32113.75,32106.85,32110.75,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:05:00,2020-01-01,11:05,39.65,39.95,39.3,39.55,94.55,113.46,18.909999999999997,0,0,,,55.0,55.25,59.849999999999994,54.599999999999994,-6.450000000000003,,2020-01-01 11:05:00,132.6,134.45,131.2,134.15,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-67.80000000000001,-64.85,12.649999999999991,-68.1,-82.15,-13.269999999999996,172.25,173.75,171.14999999999998,173.7
2020-01-01 11:06:00,32111.7,32120.5,32107.3,32120.5,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:06:00,2020-01-01,11:06,39.55,40.6,39.3,40.35,94.55,113.46,18.909999999999997,0,0,,,54.199999999999996,55.25,59.849999999999994,53.949999999999996,-6.450000000000003,,2020-01-01 11:06:00,134.65,134.65,128.85,129.3,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-62.95000000000002,-62.5,12.649999999999991,-68.30000000000001,-82.15,-13.269999999999996,174.2,173.95,169.45,169.65
2020-01-01 11:07:00,32121.85,32122.95,32117.75,32120.05,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:07:00,2020-01-01,11:07,40.45,40.95,39.75,39.75,94.55,113.46,18.909999999999997,0,0,,,54.8,54.8,59.849999999999994,53.599999999999994,-6.450000000000003,,2020-01-01 11:07:00,129.2,129.9,128.0,129.75,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-63.400000000000006,-61.650000000000006,12.649999999999991,-63.55000000000001,-82.15,-13.269999999999996,169.64999999999998,169.65,168.95,169.5
2020-01-01 11:08:00,32122.75,32122.75,32110.55,32120.5,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:08:00,2020-01-01,11:08,39.45,40.2,38.85,39.2,94.55,113.46,18.909999999999997,0,0,,,55.349999999999994,55.699999999999996,59.849999999999994,54.349999999999994,-6.450000000000003,,2020-01-01 11:08:00,129.4,134.45,129.4,131.6,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-65.25,-63.05000000000001,12.649999999999991,-68.1,-82.15,-13.269999999999996,168.85000000000002,173.29999999999998,169.60000000000002,170.8
2020-01-01 11:09:00,32121.85,32122.8,32110.2,32111.5,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:09:00,2020-01-01,11:09,39.45,39.6,36.65,37.9,94.55,113.46,18.909999999999997,0,0,,,56.65,57.9,59.849999999999994,54.949999999999996,-6.450000000000003,,2020-01-01 11:09:00,131.2,135.6,130.0,135.6,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-69.25,-63.650000000000006,12.649999999999991,-69.25,-82.15,-13.269999999999996,170.64999999999998,172.25,169.6,173.5
2020-01-01 11:10:00,32112.1,32114.45,32105.3,32107.55,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:10:00,2020-01-01,11:10,37.95,38.7,37.85,37.85,94.55,113.46,18.909999999999997,0,0,,,56.699999999999996,56.699999999999996,59.849999999999994,55.849999999999994,-6.450000000000003,,2020-01-01 11:10:00,135.2,136.8,133.5,136.8,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-70.45000000000002,-67.15,12.649999999999991,-70.45000000000002,-82.15,-13.269999999999996,173.14999999999998,174.65,172.2,174.65
2020-01-01 11:11:00,32107.65,32107.65,32100.7,32103.5,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:11:00,2020-01-01,11:11,37.7,38.4,37.0,38.05,94.55,113.46,18.909999999999997,0,0,,,56.5,57.55,59.849999999999994,56.15,-6.450000000000003,,2020-01-01 11:11:00,136.95,139.5,136.75,138.4,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-72.05000000000001,-70.4,12.649999999999991,-73.15,-82.15,-13.269999999999996,174.64999999999998,176.5,175.15,176.45
2020-01-01 11:12:00,32102.95,32105.0,32099.2,32102.95,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:12:00,2020-01-01,11:12,37.8,38.35,37.2,37.9,94.55,113.46,18.909999999999997,0,0,,,56.65,57.349999999999994,59.849999999999994,56.199999999999996,-6.450000000000003,,2020-01-01 11:12:00,138.55,139.55,136.6,138.0,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-71.65,-70.25,12.649999999999991,-73.20000000000002,-82.15,-13.269999999999996,176.35000000000002,176.75,174.95,175.9
2020-01-01 11:13:00,32102.9,32114.8,32101.3,32114.55,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:13:00,2020-01-01,11:13,37.8,39.2,37.6,38.8,94.55,113.46,18.909999999999997,0,0,,,55.75,56.949999999999996,59.849999999999994,55.349999999999994,-6.450000000000003,,2020-01-01 11:13:00,137.25,138.0,131.45,132.15,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-65.80000000000001,-65.1,12.649999999999991,-71.65,-82.15,-13.269999999999996,175.05,175.6,170.64999999999998,170.95
2020-01-01 11:14:00,32111.65,32117.25,32110.15,32115.25,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:14:00,2020-01-01,11:14,38.55,39.2,38.05,38.5,94.55,113.46,18.909999999999997,0,0,,,56.05,56.5,59.849999999999994,55.349999999999994,-6.450000000000003,,2020-01-01 11:14:00,132.65,135.25,131.3,134.8,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-68.45000000000002,-64.95000000000002,12.649999999999991,-68.9,-82.15,-13.269999999999996,171.2,173.3,170.5,173.3
2020-01-01 11:15:00,32112.55,32126.15,32109.65,32126.0,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:15:00,2020-01-01,11:15,38.5,40.45,38.5,39.9,94.55,113.46,18.909999999999997,0,0,,,54.65,56.05,59.849999999999994,54.099999999999994,-6.450000000000003,,2020-01-01 11:15:00,134.1,134.1,126.6,128.2,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-61.849999999999994,-60.25,12.649999999999991,-67.75,-82.15,-13.269999999999996,172.6,172.6,167.05,168.1
2020-01-01 11:16:00,32125.2,32127.65,32120.65,32123.8,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:16:00,2020-01-01,11:16,39.85,40.3,39.15,39.85,94.55,113.46,18.909999999999997,0,0,,,54.699999999999996,55.4,59.849999999999994,54.25,-6.450000000000003,,2020-01-01 11:16:00,129.0,130.95,128.45,129.35,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-63.0,-62.099999999999994,12.649999999999991,-64.6,-82.15,-13.269999999999996,168.85,170.1,168.75,169.2
2020-01-01 11:17:00,32123.25,32125.3,32117.4,32120.45,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:17:00,2020-01-01,11:17,39.75,40.45,39.1,40.0,94.55,113.46,18.909999999999997,0,0,,,54.55,55.449999999999996,59.849999999999994,54.099999999999994,-6.450000000000003,,2020-01-01 11:17:00,129.65,132.1,129.65,130.3,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-63.95000000000002,-63.30000000000001,12.649999999999991,-65.75,-82.15,-13.269999999999996,169.4,171.2,170.10000000000002,170.3
2020-01-01 11:18:00,32119.3,32123.65,32110.85,32110.85,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:18:00,2020-01-01,11:18,40.15,40.25,38.75,38.95,94.55,113.46,18.909999999999997,0,0,,,55.599999999999994,55.8,59.849999999999994,54.3,-6.450000000000003,,2020-01-01 11:18:00,130.0,134.05,129.3,134.05,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-67.70000000000002,-62.95000000000002,12.649999999999991,-67.70000000000002,-82.15,-13.269999999999996,170.15,172.8,169.55,173.0
2020-01-01 11:19:00,32112.25,32112.25,32100.0,32104.2,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:19:00,2020-01-01,11:19,38.7,39.15,38.0,38.7,94.55,113.46,18.909999999999997,0,0,,,55.849999999999994,56.55,59.849999999999994,55.4,-6.450000000000003,,2020-01-01 11:19:00,133.95,136.05,133.0,133.25,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-66.9,-66.65,12.649999999999991,-69.70000000000002,-82.15,-13.269999999999996,172.64999999999998,174.05,172.15,171.95
2020-01-01 11:20:00,32104.6,32107.95,32093.7,32094.0,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:20:00,2020-01-01,11:20,38.4,38.9,37.5,37.5,94.55,113.46,18.909999999999997,0,0,,,57.05,57.05,59.849999999999994,55.65,-6.450000000000003,,2020-01-01 11:20:00,134.0,137.8,131.65,136.7,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-70.35,-65.30000000000001,12.649999999999991,-71.45000000000002,-82.15,-13.269999999999996,172.4,175.3,170.55,174.2
2020-01-01 11:21:00,32094.75,32097.9,32088.75,32089.9,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:21:00,2020-01-01,11:21,37.5,37.65,36.8,37.0,94.55,113.46,18.909999999999997,0,0,,,57.55,57.75,59.849999999999994,56.9,-6.450000000000003,,2020-01-01 11:21:00,137.0,139.65,136.9,139.05,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-72.70000000000002,-70.55000000000001,12.649999999999991,-73.30000000000001,-82.15,-13.269999999999996,174.5,176.45,174.55,176.05
2020-01-01 11:22:00,32088.75,32097.7,32088.5,32096.85,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:22:00,2020-01-01,11:22,37.0,38.05,36.9,37.5,94.55,113.46,18.909999999999997,0,0,,,57.05,57.65,59.849999999999994,56.5,-6.450000000000003,,2020-01-01 11:22:00,139.0,139.4,133.0,135.0,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-68.65,-66.65,12.649999999999991,-73.05000000000001,-82.15,-13.269999999999996,176.0,176.3,171.05,172.5
2020-01-01 11:23:00,32097.95,32099.0,32082.55,32083.2,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:23:00,2020-01-01,11:23,37.5,37.95,33.25,35.45,94.55,113.46,18.909999999999997,0,0,,,59.099999999999994,61.3,61.3,56.599999999999994,-6.450000000000003,,2020-01-01 11:23:00,135.85,143.0,135.85,142.85,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-76.5,-69.5,12.649999999999991,-76.65,-82.15,-13.269999999999996,173.35,176.25,173.8,178.3
2020-01-01 11:24:00,32084.85,32091.05,32079.1,32087.2,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:24:00,2020-01-01,11:24,35.45,36.4,35.0,36.15,94.55,113.46,18.909999999999997,0,0,,,58.4,59.55,61.3,58.15,-6.450000000000003,,2020-01-01 11:24:00,142.5,143.0,138.15,141.6,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-75.25,-71.80000000000001,12.649999999999991,-76.65,-82.15,-13.269999999999996,177.95,178.0,174.55,177.75
2020-01-01 11:25:00,32087.1,32088.3,32080.15,32086.0,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:25:00,2020-01-01,11:25,36.25,36.9,35.25,35.25,94.55,113.46,18.909999999999997,0,0,,,59.3,59.3,61.3,57.65,-6.450000000000003,,2020-01-01 11:25:00,140.85,144.6,140.15,144.6,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-78.25,-73.80000000000001,12.649999999999991,-78.25,-82.15,-13.269999999999996,177.1,179.85,177.05,179.85
2020-01-01 11:26:00,32085.8,32087.7,32081.05,32082.55,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:26:00,2020-01-01,11:26,35.5,36.35,35.2,35.85,94.55,113.46,18.909999999999997,0,0,,,58.699999999999996,59.349999999999994,61.3,58.199999999999996,-6.450000000000003,,2020-01-01 11:26:00,144.5,144.65,141.1,142.9,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-76.55000000000001,-74.75,12.649999999999991,-78.30000000000001,-82.15,-13.269999999999996,180.0,179.85000000000002,177.45,178.75
2020-01-01 11:27:00,32085.3,32094.85,32078.65,32090.95,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:27:00,2020-01-01,11:27,35.7,37.2,35.7,37.05,94.55,113.46,18.909999999999997,0,0,,,57.5,58.849999999999994,61.3,57.349999999999994,-6.450000000000003,,2020-01-01 11:27:00,143.7,144.05,137.1,137.9,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-71.55000000000001,-70.75,12.649999999999991,-77.70000000000002,-82.15,-13.269999999999996,179.39999999999998,179.75,174.3,174.95
2020-01-01 11:28:00,32093.45,32103.95,32091.3,32094.1,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:28:00,2020-01-01,11:28,37.1,37.9,36.3,36.5,94.55,113.46,18.909999999999997,0,0,,,58.05,58.25,61.3,56.65,-6.450000000000003,,2020-01-01 11:28:00,137.1,140.75,135.15,139.55,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-73.20000000000002,-68.80000000000001,12.649999999999991,-74.4,-82.15,-13.269999999999996,174.2,177.05,173.05,176.05
2020-01-01 11:29:00,32094.55,32100.3,32092.65,32096.45,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:29:00,2020-01-01,11:29,36.45,37.15,36.4,36.9,94.55,113.46,18.909999999999997,0,0,,,57.65,58.15,61.3,57.4,-6.450000000000003,,2020-01-01 11:29:00,139.8,140.0,137.55,138.5,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-72.15,-71.20000000000002,12.649999999999991,-73.65,-82.15,-13.269999999999996,176.25,176.4,174.70000000000002,175.4
2020-01-01 11:30:00,32096.35,32102.8,32094.15,32102.05,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:30:00,2020-01-01,11:30,36.9,37.85,36.9,37.35,94.55,113.46,18.909999999999997,0,0,,,57.199999999999996,57.65,61.3,56.699999999999996,-6.450000000000003,,2020-01-01 11:30:00,138.35,138.5,134.1,136.05,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-69.70000000000002,-67.75,12.649999999999991,-72.15,-82.15,-13.269999999999996,175.25,175.4,171.95,173.4
2020-01-01 11:31:00,32103.35,32111.25,32099.0,32109.15,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:31:00,2020-01-01,11:31,37.45,38.9,37.45,38.5,94.55,113.46,18.909999999999997,0,0,,,56.05,57.099999999999994,61.3,55.65,-6.450000000000003,,2020-01-01 11:31:00,135.85,136.6,129.6,132.0,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-65.65,-63.25,12.649999999999991,-70.25,-82.15,-13.269999999999996,173.3,174.05,168.5,170.5
2020-01-01 11:32:00,32110.7,32113.45,32105.75,32111.5,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:32:00,2020-01-01,11:32,38.45,39.0,38.0,38.75,94.55,113.46,18.909999999999997,0,0,,,55.8,56.55,61.3,55.55,-6.450000000000003,,2020-01-01 11:32:00,131.45,133.3,130.4,131.75,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-65.4,-64.05000000000001,12.649999999999991,-66.95000000000002,-82.15,-13.269999999999996,169.89999999999998,171.3,169.4,170.5
2020-01-01 11:33:00,32110.65,32113.7,32108.35,32109.65,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:33:00,2020-01-01,11:33,39.0,39.35,38.7,38.95,94.55,113.46,18.909999999999997,0,0,,,55.599999999999994,55.849999999999994,61.3,55.199999999999996,-6.450000000000003,,2020-01-01 11:33:00,131.95,132.45,131.0,131.15,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-64.80000000000001,-64.65,12.649999999999991,-66.1,-82.15,-13.269999999999996,170.95,171.14999999999998,170.35,170.10000000000002
2020-01-01 11:34:00,32111.05,32112.75,32104.6,32106.85,32100.0,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,2020-01-01 11:34:00,2020-01-01,11:34,38.95,39.15,37.5,37.5,94.55,113.46,18.909999999999997,0,0,,,57.05,57.05,61.3,55.4,-6.450000000000003,,2020-01-01 11:34:00,131.7,134.5,129.65,134.5,66.35,79.61999999999999,13.269999999999996,1,0,SL_hit,79.61999999999999,-68.15,-63.30000000000001,12.649999999999991,-68.15,-82.15,-13.269999999999996,170.64999999999998,172.0,168.8,172.0
