,datetime,open,high,low,close,ATMStrPr,currWeek_exp_dt,nextWeek_exp_dt,farWeek_exp_dt,currMonth_exp_dt,nextMonth_exp_dt,farMonth_exp_dt,index_x,CEdate,CEtime,CEopen,CEhigh,CElow,CEclose,CEentryPrice,CEstoploss,CEtarget,CE_SLhit,CE_Tgthit,CEhitstatus,CEexitPrice,CE_MTM,CE_highMTM,CE_maxMTM,CE_lowMTM,CE_minMTM,CE_PnL,index_y,PEopen,PEhigh,PElow,PEclose,PEentryPrice,PEstoploss,PEtarget,PE_SLhit,PE_Tgthit,PEhitstatus,PEexitPrice,PE_MTM,PE_highMTM,PE_maxMTM,PE_lowMTM,PE_minMTM,PE_PnL,CBopen,CBhigh,CBlow,CBclose
92,2020-09-01 10:47:00,23757.95,23809.25,23754.8,23793.8,23800.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 10:47:00,2020-09-01,10:47,313.8,330.3,312.0,323.95,375.05,450.06,75.00999999999999,0,0,,450.06,51.10000000000002,63.05000000000001,102.30000000000001,44.75,-104.94999999999999,,2020-09-01 10:47:00,493.05,495.0,453.65,467.7,421.25,505.5,84.24999999999999,0,0,,505.5,-46.44999999999999,-32.39999999999998,103.35000000000002,-73.75,-183.5,,806.85,807.0,783.95,791.65
93,2020-09-01 10:48:00,23799.1,23828.95,23790.0,23793.85,23800.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 10:48:00,2020-09-01,10:48,325.35,339.1,319.95,319.95,375.05,450.06,75.00999999999999,0,0,,450.06,55.10000000000002,55.10000000000002,102.30000000000001,35.94999999999999,-104.94999999999999,,2020-09-01 10:48:00,465.2,470.0,449.7,470.0,421.25,505.5,84.24999999999999,0,0,,505.5,-48.75,-28.44999999999999,103.35000000000002,-48.75,-183.5,,790.55,789.95,788.8,789.95
94,2020-09-01 10:49:00,23793.1,23795.05,23770.85,23782.6,23800.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 10:49:00,2020-09-01,10:49,321.65,325.2,312.4,321.2,375.05,450.06,75.00999999999999,0,0,,450.06,53.85000000000002,62.650000000000034,102.30000000000001,49.85000000000002,-104.94999999999999,,2020-09-01 10:49:00,474.2,488.05,473.6,480.65,421.25,505.5,84.24999999999999,0,0,,505.5,-59.39999999999998,-52.35000000000002,103.35000000000002,-66.80000000000001,-183.5,,795.8499999999999,800.45,798.8,801.8499999999999
95,2020-09-01 10:50:00,23783.45,23819.25,23778.55,23790.6,23800.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 10:50:00,2020-09-01,10:50,320.45,335.85,316.35,322.15,375.05,450.06,75.00999999999999,0,0,,450.06,52.900000000000034,58.69999999999999,102.30000000000001,39.19999999999999,-104.94999999999999,,2020-09-01 10:50:00,480.3,480.65,453.35,470.0,421.25,505.5,84.24999999999999,0,0,,505.5,-48.75,-32.10000000000002,103.35000000000002,-59.39999999999998,-183.5,,800.75,797.0,789.2,792.15
96,2020-09-01 10:51:00,23791.1,23791.1,23763.4,23764.75,23800.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 10:51:00,2020-09-01,10:51,321.65,321.65,310.6,313.35,375.05,450.06,75.00999999999999,0,0,,450.06,61.69999999999999,64.44999999999999,102.30000000000001,53.400000000000034,-104.94999999999999,,2020-09-01 10:51:00,473.7,486.0,472.35,484.5,421.25,505.5,84.24999999999999,0,0,,505.5,-63.25,-51.10000000000002,103.35000000000002,-64.75,-183.5,,795.3499999999999,796.6,794.0,797.85
97,2020-09-01 10:52:00,23763.55,23771.1,23738.25,23756.2,23800.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 10:52:00,2020-09-01,10:52,313.75,314.05,298.7,308.8,375.05,450.06,75.00999999999999,0,0,,450.06,66.25,76.35000000000002,102.30000000000001,61.0,-104.94999999999999,,2020-09-01 10:52:00,484.55,500.45,482.0,492.1,421.25,505.5,84.24999999999999,0,0,,505.5,-70.85000000000002,-60.75,103.35000000000002,-79.19999999999999,-183.5,,798.3,799.15,796.05,800.9000000000001
98,2020-09-01 10:53:00,23758.8,23766.65,23743.25,23761.55,23800.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 10:53:00,2020-09-01,10:53,308.0,314.0,302.75,313.65,375.05,450.06,75.00999999999999,0,0,,450.06,61.400000000000034,72.30000000000001,102.30000000000001,61.05000000000001,-104.94999999999999,,2020-09-01 10:53:00,496.3,500.5,486.0,486.0,421.25,505.5,84.24999999999999,0,0,,505.5,-64.75,-64.75,103.35000000000002,-79.25,-183.5,,804.3,803.25,800.0,799.65
99,2020-09-01 10:54:00,23759.4,23768.7,23741.9,23744.05,23700.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 10:54:00,2020-09-01,10:54,315.0,315.7,303.25,307.0,375.05,450.06,75.00999999999999,0,0,,450.06,68.05000000000001,71.80000000000001,102.30000000000001,59.35000000000002,-104.94999999999999,,2020-09-01 10:54:00,485.9,501.5,481.8,497.15,421.25,505.5,84.24999999999999,0,0,,505.5,-75.89999999999998,-60.55000000000001,103.35000000000002,-80.25,-183.5,,800.9,804.75,797.5,804.15
100,2020-09-01 10:55:00,23746.45,23768.4,23745.5,23752.4,23800.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 10:55:00,2020-09-01,10:55,310.25,315.55,306.5,306.5,375.05,450.06,75.00999999999999,0,0,,450.06,68.55000000000001,68.55000000000001,102.30000000000001,59.5,-104.94999999999999,,2020-09-01 10:55:00,494.8,496.65,480.25,493.35,421.25,505.5,84.24999999999999,0,0,,505.5,-72.10000000000002,-59.0,103.35000000000002,-75.39999999999998,-183.5,,805.05,803.15,795.8,799.85
101,2020-09-01 10:56:00,23750.55,23767.9,23747.2,23763.5,23800.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 10:56:00,2020-09-01,10:56,305.7,315.15,302.5,314.35,375.05,450.06,75.00999999999999,0,0,,450.06,60.69999999999999,72.55000000000001,102.30000000000001,59.900000000000034,-104.94999999999999,,2020-09-01 10:56:00,497.95,497.95,479.8,482.25,421.25,505.5,84.24999999999999,0,0,,505.5,-61.0,-58.55000000000001,103.35000000000002,-76.69999999999999,-183.5,,803.65,800.45,794.95,796.6
102,2020-09-01 10:57:00,23764.7,23764.7,23753.35,23756.15,23800.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 10:57:00,2020-09-01,10:57,313.05,315.0,308.6,311.45,375.05,450.06,75.00999999999999,0,0,,450.06,63.60000000000002,66.44999999999999,102.30000000000001,60.05000000000001,-104.94999999999999,,2020-09-01 10:57:00,481.05,490.0,481.05,484.0,421.25,505.5,84.24999999999999,0,0,,505.5,-62.75,-59.80000000000001,103.35000000000002,-68.75,-183.5,,794.1,798.6,796.05,795.45
103,2020-09-01 10:58:00,23757.0,23766.6,23746.55,23746.55,23700.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 10:58:00,2020-09-01,10:58,311.25,313.15,307.8,308.0,375.05,450.06,75.00999999999999,0,0,,450.06,67.05000000000001,67.25,102.30000000000001,61.900000000000034,-104.94999999999999,,2020-09-01 10:58:00,482.75,491.05,477.7,491.05,421.25,505.5,84.24999999999999,0,0,,505.5,-69.80000000000001,-56.44999999999999,103.35000000000002,-69.80000000000001,-183.5,,794.0,798.85,790.8499999999999,799.05
104,2020-09-01 10:59:00,23746.4,23756.7,23727.7,23756.7,23800.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 10:59:00,2020-09-01,10:59,306.95,312.95,298.7,312.95,375.05,450.06,75.00999999999999,0,0,,450.06,62.10000000000002,76.35000000000002,102.30000000000001,62.10000000000002,-104.94999999999999,,2020-09-01 10:59:00,493.6,499.75,482.55,484.4,421.25,505.5,84.24999999999999,0,0,,505.5,-63.14999999999998,-61.30000000000001,103.35000000000002,-78.5,-183.5,,800.55,798.45,795.5,797.3499999999999
105,2020-09-01 11:00:00,23756.4,23806.1,23756.4,23769.1,23800.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:00:00,2020-09-01,11:00,312.9,323.35,310.05,310.05,375.05,450.06,75.00999999999999,0,0,,450.06,65.0,65.0,102.30000000000001,51.69999999999999,-104.94999999999999,,2020-09-01 11:00:00,480.0,480.9,450.0,471.8,421.25,505.5,84.24999999999999,0,0,,505.5,-50.55000000000001,-28.75,103.35000000000002,-59.64999999999998,-183.5,,792.9,790.95,773.35,781.85
106,2020-09-01 11:01:00,23767.1,23767.1,23744.85,23744.85,23700.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:01:00,2020-09-01,11:01,307.9,308.0,300.0,300.4,375.05,450.06,75.00999999999999,0,0,,450.06,74.65000000000003,75.05000000000001,102.30000000000001,67.05000000000001,-104.94999999999999,,2020-09-01 11:01:00,475.45,491.95,474.95,490.0,421.25,505.5,84.24999999999999,0,0,,505.5,-68.75,-53.69999999999999,103.35000000000002,-70.69999999999999,-183.5,,783.3499999999999,791.95,782.95,790.4
107,2020-09-01 11:02:00,23745.65,23748.9,23734.55,23743.0,23700.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:02:00,2020-09-01,11:02,301.35,305.2,294.25,304.0,375.05,450.06,75.00999999999999,0,0,,450.06,71.05000000000001,80.80000000000001,102.30000000000001,69.85000000000002,-104.94999999999999,,2020-09-01 11:02:00,496.0,500.7,486.95,490.75,421.25,505.5,84.24999999999999,0,0,,505.5,-69.5,-65.69999999999999,103.35000000000002,-79.44999999999999,-183.5,,797.35,794.95,792.15,794.75
108,2020-09-01 11:03:00,23741.85,23765.35,23732.8,23732.8,23700.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:03:00,2020-09-01,11:03,304.0,311.45,297.3,298.45,375.05,450.06,75.00999999999999,0,0,,450.06,76.60000000000002,77.75,102.30000000000001,63.60000000000002,-104.94999999999999,,2020-09-01 11:03:00,490.8,499.0,475.75,498.85,421.25,505.5,84.24999999999999,0,0,,505.5,-77.60000000000002,-54.5,103.35000000000002,-77.75,-183.5,,794.8,796.3,787.2,797.3
109,2020-09-01 11:04:00,23733.35,23753.35,23731.7,23741.9,23700.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:04:00,2020-09-01,11:04,298.3,308.0,298.3,302.85,375.05,450.06,75.00999999999999,0,0,,450.06,72.19999999999999,76.75,102.30000000000001,67.05000000000001,-104.94999999999999,,2020-09-01 11:04:00,501.15,501.15,486.15,491.85,421.25,505.5,84.24999999999999,0,0,,505.5,-70.60000000000002,-64.89999999999998,103.35000000000002,-79.89999999999998,-183.5,,799.45,799.45,794.15,794.7
110,2020-09-01 11:05:00,23738.25,23752.8,23736.1,23750.75,23800.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:05:00,2020-09-01,11:05,301.3,307.4,300.55,306.3,375.05,450.06,75.00999999999999,0,0,,450.06,68.75,74.5,102.30000000000001,67.65000000000003,-104.94999999999999,,2020-09-01 11:05:00,495.9,497.75,481.9,483.15,421.25,505.5,84.24999999999999,0,0,,505.5,-61.89999999999998,-60.64999999999998,103.35000000000002,-76.5,-183.5,,797.2,798.3,789.3,789.45
111,2020-09-01 11:06:00,23755.05,23770.5,23737.4,23737.4,23700.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:06:00,2020-09-01,11:06,307.65,312.5,299.9,300.2,375.05,450.06,75.00999999999999,0,0,,450.06,74.85000000000002,75.15000000000003,102.30000000000001,62.55000000000001,-104.94999999999999,,2020-09-01 11:06:00,480.0,491.85,473.0,490.15,421.25,505.5,84.24999999999999,0,0,,505.5,-68.89999999999998,-51.75,103.35000000000002,-70.60000000000002,-183.5,,787.65,791.75,785.5,790.3499999999999
112,2020-09-01 11:07:00,23737.05,23756.95,23736.55,23747.05,23700.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:07:00,2020-09-01,11:07,298.8,307.6,296.1,303.65,375.05,450.06,75.00999999999999,0,0,,450.06,71.40000000000003,78.94999999999999,102.30000000000001,67.44999999999999,-104.94999999999999,,2020-09-01 11:07:00,491.85,495.0,481.7,484.6,421.25,505.5,84.24999999999999,0,0,,505.5,-63.35000000000002,-60.44999999999999,103.35000000000002,-73.75,-183.5,,790.6500000000001,791.1,789.3,788.25
113,2020-09-01 11:08:00,23746.1,23776.05,23743.95,23764.05,23800.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:08:00,2020-09-01,11:08,301.2,313.0,301.0,304.65,375.05,450.06,75.00999999999999,0,0,,450.06,70.40000000000003,74.05000000000001,102.30000000000001,62.05000000000001,-104.94999999999999,,2020-09-01 11:08:00,486.4,489.85,467.4,476.9,421.25,505.5,84.24999999999999,0,0,,505.5,-55.64999999999998,-46.14999999999998,103.35000000000002,-68.60000000000002,-183.5,,787.5999999999999,790.85,780.4,781.55
114,2020-09-01 11:09:00,23764.4,23764.4,23737.9,23740.4,23700.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:09:00,2020-09-01,11:09,307.0,307.0,290.0,296.8,375.05,450.06,75.00999999999999,0,0,,450.06,78.25,85.05000000000001,102.30000000000001,68.05000000000001,-104.94999999999999,,2020-09-01 11:09:00,480.85,495.0,480.85,491.85,421.25,505.5,84.24999999999999,0,0,,505.5,-70.60000000000002,-59.60000000000002,103.35000000000002,-73.75,-183.5,,787.85,787.85,785.0,788.6500000000001
115,2020-09-01 11:10:00,23739.85,23759.3,23739.65,23753.55,23800.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:10:00,2020-09-01,11:10,297.3,303.4,295.0,298.75,375.05,450.06,75.00999999999999,0,0,,450.06,76.30000000000001,80.05000000000001,102.30000000000001,71.65000000000003,-104.94999999999999,,2020-09-01 11:10:00,485.35,487.4,477.45,484.05,421.25,505.5,84.24999999999999,0,0,,505.5,-62.80000000000001,-56.19999999999999,103.35000000000002,-66.14999999999998,-183.5,,782.6500000000001,782.4,780.8499999999999,782.8
116,2020-09-01 11:11:00,23750.95,23750.95,23584.45,23584.45,23600.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:11:00,2020-09-01,11:11,295.0,295.0,225.8,225.8,375.05,450.06,75.00999999999999,0,0,,450.06,149.25,149.25,149.25,80.05000000000001,-104.94999999999999,,2020-09-01 11:11:00,487.0,587.25,487.0,587.25,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-166.0,-65.75,103.35000000000002,-166.0,-183.5,-84.25,782.0,813.05,782.0,813.05
117,2020-09-01 11:12:00,23593.95,23635.7,23593.95,23618.6,23600.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:12:00,2020-09-01,11:12,228.55,253.4,228.55,245.9,375.05,450.06,75.00999999999999,0,0,,450.06,129.15,146.5,149.25,121.65,-104.94999999999999,,2020-09-01 11:12:00,578.0,578.0,544.9,559.5,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-138.25,-123.64999999999998,103.35000000000002,-156.75,-183.5,-84.25,806.55,806.55,798.3,805.4
118,2020-09-01 11:13:00,23616.05,23645.3,23607.5,23623.45,23600.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:13:00,2020-09-01,11:13,246.0,255.75,240.0,247.25,375.05,450.06,75.00999999999999,0,0,,450.06,127.80000000000001,135.05,149.25,119.30000000000001,-104.94999999999999,,2020-09-01 11:13:00,562.75,573.0,538.9,559.5,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-138.25,-117.64999999999998,103.35000000000002,-151.75,-183.5,-84.25,808.75,813.0,794.65,806.75
119,2020-09-01 11:14:00,23616.7,23631.9,23583.65,23583.65,23600.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:14:00,2020-09-01,11:14,244.95,252.7,236.1,236.1,375.05,450.06,75.00999999999999,0,0,,450.06,138.95000000000002,138.95000000000002,149.25,122.35000000000002,-104.94999999999999,,2020-09-01 11:14:00,560.0,591.75,549.05,591.75,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-170.5,-127.79999999999995,103.35000000000002,-170.5,-183.5,-84.25,804.95,827.85,801.75,827.85
120,2020-09-01 11:15:00,23575.95,23580.7,23506.4,23524.45,23500.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:15:00,2020-09-01,11:15,234.05,236.3,211.3,215.2,375.05,450.06,75.00999999999999,0,0,,450.06,159.85000000000002,163.75,163.75,138.75,-104.94999999999999,,2020-09-01 11:15:00,595.15,655.0,589.2,625.05,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-203.79999999999995,-167.95000000000005,103.35000000000002,-233.75,-233.75,-84.25,829.2,866.3,825.5,840.25
121,2020-09-01 11:16:00,23522.85,23532.25,23473.15,23499.25,23500.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:16:00,2020-09-01,11:16,216.9,218.8,202.0,209.5,375.05,450.06,75.00999999999999,0,0,,450.06,165.55,173.05,173.05,156.25,-104.94999999999999,,2020-09-01 11:16:00,631.6,657.95,623.25,633.75,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-212.5,-202.0,103.35000000000002,-236.70000000000005,-236.70000000000005,-84.25,848.5,859.95,842.05,843.25
122,2020-09-01 11:17:00,23500.85,23554.7,23500.85,23534.3,23500.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:17:00,2020-09-01,11:17,210.6,220.5,210.6,214.3,375.05,450.06,75.00999999999999,0,0,,450.06,160.75,164.45000000000002,173.05,154.55,-104.94999999999999,,2020-09-01 11:17:00,639.85,639.85,595.0,609.3,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-188.04999999999995,-173.75,103.35000000000002,-218.60000000000002,-236.70000000000005,-84.25,850.45,850.45,815.5,823.5999999999999
123,2020-09-01 11:18:00,23537.4,23606.25,23537.2,23571.9,23600.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:18:00,2020-09-01,11:18,217.95,233.85,217.75,229.3,375.05,450.06,75.00999999999999,0,0,,450.06,145.75,157.3,173.05,141.20000000000002,-104.94999999999999,,2020-09-01 11:18:00,607.3,607.3,548.55,572.3,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-151.04999999999995,-127.29999999999995,103.35000000000002,-186.04999999999995,-236.70000000000005,-84.25,825.25,825.05,782.4,801.5999999999999
124,2020-09-01 11:19:00,23571.35,23571.8,23538.35,23541.05,23500.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:19:00,2020-09-01,11:19,228.45,228.45,218.55,221.95,375.05,450.06,75.00999999999999,0,0,,450.06,153.10000000000002,156.5,173.05,146.60000000000002,-104.94999999999999,,2020-09-01 11:19:00,576.65,613.7,576.65,606.1,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-184.85000000000002,-155.39999999999998,103.35000000000002,-192.45000000000005,-236.70000000000005,-84.25,805.0999999999999,832.25,805.0999999999999,828.05
125,2020-09-01 11:20:00,23542.4,23581.5,23531.55,23559.35,23600.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:20:00,2020-09-01,11:20,223.55,234.2,220.0,230.3,375.05,450.06,75.00999999999999,0,0,,450.06,144.75,155.05,173.05,140.85000000000002,-104.94999999999999,,2020-09-01 11:20:00,606.8,619.95,574.0,599.2,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-177.95000000000005,-152.75,103.35000000000002,-198.70000000000005,-236.70000000000005,-84.25,830.3499999999999,839.95,808.2,829.5
126,2020-09-01 11:21:00,23560.2,23573.55,23544.7,23544.7,23500.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:21:00,2020-09-01,11:21,231.3,233.65,225.0,226.75,375.05,450.06,75.00999999999999,0,0,,450.06,148.3,150.05,173.05,141.4,-104.94999999999999,,2020-09-01 11:21:00,594.7,600.4,584.55,600.0,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-178.75,-163.29999999999995,103.35000000000002,-179.14999999999998,-236.70000000000005,-84.25,826.0,825.4,818.1999999999999,826.75
127,2020-09-01 11:22:00,23546.05,23576.5,23540.2,23576.5,23600.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:22:00,2020-09-01,11:22,225.35,236.5,221.5,236.5,375.05,450.06,75.00999999999999,0,0,,450.06,138.55,153.55,173.05,138.55,-104.94999999999999,,2020-09-01 11:22:00,600.0,607.95,580.3,580.3,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-159.04999999999995,-159.04999999999995,103.35000000000002,-186.70000000000005,-236.70000000000005,-84.25,825.35,829.45,816.8,816.8
128,2020-09-01 11:23:00,23576.3,23608.3,23576.3,23595.0,23600.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:23:00,2020-09-01,11:23,235.2,243.5,234.55,240.45,375.05,450.06,75.00999999999999,0,0,,450.06,134.60000000000002,140.5,173.05,131.55,-104.94999999999999,,2020-09-01 11:23:00,580.6,580.9,557.0,575.65,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-154.39999999999998,-135.75,103.35000000000002,-159.64999999999998,-236.70000000000005,-84.25,815.8,815.45,800.5,816.0999999999999
129,2020-09-01 11:24:00,23597.4,23664.55,23596.2,23623.5,23600.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:24:00,2020-09-01,11:24,240.45,267.5,240.0,252.6,375.05,450.06,75.00999999999999,0,0,,450.06,122.45000000000002,135.05,173.05,107.55000000000001,-104.94999999999999,,2020-09-01 11:24:00,576.15,578.05,531.45,548.55,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-127.29999999999995,-110.20000000000005,103.35000000000002,-156.79999999999995,-236.70000000000005,-84.25,816.5999999999999,818.05,798.95,801.15
130,2020-09-01 11:25:00,23624.5,23638.4,23599.0,23638.4,23600.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:25:00,2020-09-01,11:25,250.4,259.7,243.3,259.7,375.05,450.06,75.00999999999999,0,0,,450.06,115.35000000000002,131.75,173.05,115.35000000000002,-104.94999999999999,,2020-09-01 11:25:00,552.75,565.2,544.6,544.6,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-123.35000000000002,-123.35000000000002,103.35000000000002,-143.95000000000005,-236.70000000000005,-84.25,803.15,808.5,804.3,804.3
131,2020-09-01 11:26:00,23637.55,23657.5,23627.25,23627.25,23600.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:26:00,2020-09-01,11:26,258.2,261.45,250.2,250.2,375.05,450.06,75.00999999999999,0,0,,450.06,124.85000000000002,124.85000000000002,173.05,113.60000000000002,-104.94999999999999,,2020-09-01 11:26:00,546.35,554.95,536.1,554.95,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-133.70000000000005,-114.85000000000002,103.35000000000002,-133.70000000000005,-236.70000000000005,-84.25,804.55,805.1500000000001,797.55,805.1500000000001
132,2020-09-01 11:27:00,23625.5,23706.25,23622.9,23671.9,23700.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:27:00,2020-09-01,11:27,249.75,277.6,249.75,263.75,375.05,450.06,75.00999999999999,0,0,,450.06,111.30000000000001,125.30000000000001,173.05,97.44999999999999,-104.94999999999999,,2020-09-01 11:27:00,555.45,556.8,502.1,522.0,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-100.75,-80.85000000000002,103.35000000000002,-135.54999999999995,-236.70000000000005,-84.25,805.2,806.55,779.7,785.75
133,2020-09-01 11:28:00,23673.1,23673.1,23640.25,23655.9,23700.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:28:00,2020-09-01,11:28,264.3,267.35,257.2,263.0,375.05,450.06,75.00999999999999,0,0,,450.06,112.05000000000001,117.85000000000002,173.05,107.69999999999999,-104.94999999999999,,2020-09-01 11:28:00,518.3,537.35,517.5,520.15,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-98.89999999999998,-96.25,103.35000000000002,-116.10000000000002,-236.70000000000005,-84.25,782.5999999999999,794.55,784.85,783.15
134,2020-09-01 11:29:00,23655.1,23671.6,23647.55,23647.55,23600.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:29:00,2020-09-01,11:29,262.8,268.0,257.65,260.0,375.05,450.06,75.00999999999999,0,0,,450.06,115.05000000000001,117.40000000000003,173.05,107.05000000000001,-104.94999999999999,,2020-09-01 11:29:00,529.65,535.0,520.6,534.65,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-113.39999999999998,-99.35000000000002,103.35000000000002,-113.75,-236.70000000000005,-84.25,792.45,792.65,788.6,794.65
135,2020-09-01 11:30:00,23647.95,23683.65,23646.95,23672.0,23700.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:30:00,2020-09-01,11:30,261.3,272.5,261.3,270.05,375.05,450.06,75.00999999999999,0,0,,450.06,105.0,113.75,173.05,102.55000000000001,-104.94999999999999,,2020-09-01 11:30:00,529.5,530.25,508.65,517.25,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-96.0,-87.39999999999998,103.35000000000002,-109.0,-236.70000000000005,-84.25,790.8,791.55,781.15,787.3
136,2020-09-01 11:31:00,23667.4,23691.2,23646.85,23647.65,23600.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26,2020-09-01 11:31:00,2020-09-01,11:31,268.55,278.0,257.75,257.75,375.05,450.06,75.00999999999999,0,0,,450.06,117.30000000000001,117.30000000000001,173.05,97.05000000000001,-104.94999999999999,,2020-09-01 11:31:00,521.75,533.0,506.25,533.0,421.25,505.5,84.24999999999999,1,0,SL_hit,505.5,-111.75,-85.0,103.35000000000002,-111.75,-236.70000000000005,-84.25,790.3,790.75,784.25,790.75
