datetime,open,high,low,close,ATMStrPr,currWeek_exp_dt,nextWeek_exp_dt,farWeek_exp_dt,currMonth_exp_dt,nextMonth_exp_dt,farMonth_exp_dt,index_x,CEdate,CEtime,CEopen,CEhigh,CElow,CEclose,CEentryPrice,CEstoploss,CEtarget,CE_SLhit,CE_Tgthit,CEhitstatus,CEexitPrice,CE_MTM,CE_highMTM,CE_maxMTM,CE_lowMTM,CE_minMTM,CE_PnL,index_y,PEopen,PEhigh,PElow,PEclose,PEentryPrice,PEstoploss,PEtarget,PE_SLhit,PE_Tgthit,PEhitstatus,PEexitPrice,PE_MTM,PE_highMTM,PE_maxMTM,PE_lowMTM,PE_minMTM,PE_PnL,CBopen,CBhigh,CBlow,CBclose
2022-09-02 09:25:00,39428.8,39434.15,39352.8,39366.0,39400.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:25:00,2022-09-02,09:25,423.7,425.65,384.0,398.75,441.3,529.56,88.25999999999998,0,0,,,42.55000000000001,57.30000000000001,57.30000000000001,15.650000000000034,-18.649999999999977,,2022-09-02 09:25:00,405.15,447.0,397.65,431.0,390.1,468.12,78.01999999999998,0,0,,,-40.89999999999998,-7.5499999999999545,17.0,-56.89999999999998,-56.89999999999998,,828.8499999999999,831.0,823.3,829.75
2022-09-02 09:26:00,39370.8,39374.55,39337.45,39358.1,39400.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:26:00,2022-09-02,09:26,396.7,399.85,374.6,385.8,441.3,529.56,88.25999999999998,0,0,,,55.5,66.69999999999999,66.69999999999999,41.44999999999999,-18.649999999999977,,2022-09-02 09:26:00,433.9,452.45,431.05,441.45,390.1,468.12,78.01999999999998,0,0,,,-51.349999999999966,-40.94999999999999,17.0,-62.349999999999966,-62.349999999999966,,830.5999999999999,830.9000000000001,827.05,827.25
2022-09-02 09:27:00,39355.2,39356.45,39332.15,39347.3,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:27:00,2022-09-02,09:27,385.8,388.0,372.5,380.3,441.3,529.56,88.25999999999998,0,0,,,61.0,68.80000000000001,68.80000000000001,53.30000000000001,-18.649999999999977,,2022-09-02 09:27:00,440.8,454.1,440.15,447.4,390.1,468.12,78.01999999999998,0,0,,,-57.299999999999955,-50.049999999999955,17.0,-64.0,-64.0,,826.6,828.15,826.6,827.7
2022-09-02 09:28:00,39342.75,39356.3,39310.25,39356.2,39400.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:28:00,2022-09-02,09:28,378.3,392.15,366.0,392.15,441.3,529.56,88.25999999999998,0,0,,,49.150000000000034,75.30000000000001,75.30000000000001,49.150000000000034,-18.649999999999977,,2022-09-02 09:28:00,447.45,465.0,437.4,437.4,390.1,468.12,78.01999999999998,0,0,,,-47.299999999999955,-47.299999999999955,17.0,-74.89999999999998,-74.89999999999998,,825.75,831.0,829.55,829.55
2022-09-02 09:29:00,39360.8,39381.35,39319.95,39326.3,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:29:00,2022-09-02,09:29,391.6,402.95,371.45,376.3,441.3,529.56,88.25999999999998,0,0,,,65.0,69.85000000000002,75.30000000000001,38.35000000000002,-18.649999999999977,,2022-09-02 09:29:00,432.85,454.0,419.95,452.95,390.1,468.12,78.01999999999998,0,0,,,-62.849999999999966,-29.849999999999966,17.0,-63.89999999999998,-74.89999999999998,,824.45,825.45,822.9,829.25
2022-09-02 09:30:00,39326.0,39327.9,39290.7,39327.9,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:30:00,2022-09-02,09:30,371.6,376.85,357.85,376.85,441.3,529.56,88.25999999999998,0,0,,,64.44999999999999,83.44999999999999,83.44999999999999,64.44999999999999,-18.649999999999977,,2022-09-02 09:30:00,454.45,470.0,449.5,450.9,390.1,468.12,78.01999999999998,1,0,SL_hit,468.12,-60.799999999999955,-59.39999999999998,17.0,-79.89999999999998,-79.89999999999998,-78.01999999999998,826.05,827.85,826.35,827.75
2022-09-02 09:31:00,39324.7,39370.75,39321.8,39348.05,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:31:00,2022-09-02,09:31,374.9,395.25,374.4,385.6,441.3,529.56,88.25999999999998,0,0,,,55.69999999999999,66.90000000000003,83.44999999999999,46.05000000000001,-18.649999999999977,,2022-09-02 09:31:00,450.0,451.95,424.4,438.65,390.1,468.12,78.01999999999998,0,0,,468.12,-48.549999999999955,-34.299999999999955,17.0,-61.849999999999966,-79.89999999999998,,824.9,826.3499999999999,819.65,824.25
2022-09-02 09:32:00,39352.15,39361.0,39321.6,39331.25,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:32:00,2022-09-02,09:32,385.1,387.7,368.55,376.4,441.3,529.56,88.25999999999998,0,0,,,64.90000000000003,72.75,83.44999999999999,53.60000000000002,-18.649999999999977,,2022-09-02 09:32:00,439.55,452.95,433.8,447.1,390.1,468.12,78.01999999999998,0,0,,468.12,-57.0,-43.69999999999999,17.0,-62.849999999999966,-79.89999999999998,,824.6500000000001,821.5,821.5,823.5
2022-09-02 09:33:00,39331.1,39331.1,39259.85,39263.5,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:33:00,2022-09-02,09:33,372.6,372.6,342.65,342.65,441.3,529.56,88.25999999999998,0,0,,,98.65000000000003,98.65000000000003,98.65000000000003,68.69999999999999,-18.649999999999977,,2022-09-02 09:33:00,449.2,478.2,449.2,475.2,390.1,468.12,78.01999999999998,1,0,SL_hit,468.12,-85.09999999999997,-59.099999999999966,17.0,-88.09999999999997,-88.09999999999997,-78.01999999999998,821.8,821.8,820.8499999999999,817.8499999999999
2022-09-02 09:34:00,39258.65,39283.7,39241.85,39274.15,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:34:00,2022-09-02,09:34,345.85,354.95,337.25,348.7,441.3,529.56,88.25999999999998,0,0,,,92.60000000000002,104.05000000000001,104.05000000000001,86.35000000000002,-18.649999999999977,,2022-09-02 09:34:00,471.1,478.5,456.6,464.8,390.1,468.12,78.01999999999998,1,0,SL_hit,468.12,-74.69999999999999,-66.5,17.0,-88.39999999999998,-88.39999999999998,-78.01999999999998,816.95,815.75,811.55,813.5
2022-09-02 09:35:00,39270.35,39275.95,39218.9,39231.8,39200.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:35:00,2022-09-02,09:35,343.7,349.0,327.65,337.75,441.3,529.56,88.25999999999998,0,0,,,103.55000000000001,113.65000000000003,113.65000000000003,92.30000000000001,-18.649999999999977,,2022-09-02 09:35:00,468.05,489.65,462.2,475.9,390.1,468.12,78.01999999999998,1,0,SL_hit,468.12,-85.79999999999995,-72.09999999999997,17.0,-99.54999999999995,-99.54999999999995,-78.01999999999998,811.75,817.3,811.2,813.65
2022-09-02 09:36:00,39240.3,39240.3,39206.4,39214.7,39200.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:36:00,2022-09-02,09:36,336.5,336.5,322.35,325.75,441.3,529.56,88.25999999999998,0,0,,,115.55000000000001,118.94999999999999,118.94999999999999,104.80000000000001,-18.649999999999977,,2022-09-02 09:36:00,476.0,494.9,476.0,490.6,390.1,468.12,78.01999999999998,1,0,SL_hit,468.12,-100.5,-85.89999999999998,17.0,-104.79999999999995,-104.79999999999995,-78.01999999999998,812.5,817.25,812.5,816.35
2022-09-02 09:37:00,39215.8,39242.0,39200.45,39227.1,39200.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:37:00,2022-09-02,09:37,323.1,339.3,320.0,332.8,441.3,529.56,88.25999999999998,0,0,,,108.5,121.30000000000001,121.30000000000001,102.0,-18.649999999999977,,2022-09-02 09:37:00,492.9,499.7,479.4,487.4,390.1,468.12,78.01999999999998,1,0,SL_hit,468.12,-97.29999999999995,-89.29999999999995,17.0,-109.59999999999997,-109.59999999999997,-78.01999999999998,816.0,819.7,818.7,820.2
2022-09-02 09:38:00,39226.75,39226.75,39207.6,39218.7,39200.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:38:00,2022-09-02,09:38,332.75,334.5,326.9,333.9,441.3,529.56,88.25999999999998,0,0,,,107.40000000000003,114.40000000000003,121.30000000000001,106.80000000000001,-18.649999999999977,,2022-09-02 09:38:00,489.3,494.65,483.85,484.8,390.1,468.12,78.01999999999998,1,0,SL_hit,468.12,-94.69999999999999,-93.75,17.0,-104.54999999999995,-109.59999999999997,-78.01999999999998,822.05,821.55,818.35,818.7
2022-09-02 09:39:00,39221.85,39271.85,39220.0,39245.95,39200.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:39:00,2022-09-02,09:39,335.0,346.6,330.45,339.5,441.3,529.56,88.25999999999998,0,0,,,101.80000000000001,110.85000000000002,121.30000000000001,94.69999999999999,-18.649999999999977,,2022-09-02 09:39:00,481.55,487.2,452.6,470.35,390.1,468.12,78.01999999999998,1,0,SL_hit,468.12,-80.25,-62.5,17.0,-97.09999999999997,-109.59999999999997,-78.01999999999998,816.55,817.65,799.2,809.85
2022-09-02 09:40:00,39255.75,39284.2,39249.45,39282.1,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:40:00,2022-09-02,09:40,342.65,357.2,342.35,352.65,441.3,529.56,88.25999999999998,0,0,,,88.65000000000003,98.94999999999999,121.30000000000001,84.10000000000002,-18.649999999999977,,2022-09-02 09:40:00,465.0,466.5,442.55,449.4,390.1,468.12,78.01999999999998,0,0,,468.12,-59.299999999999955,-52.44999999999999,17.0,-76.39999999999998,-109.59999999999997,,807.65,808.85,799.75,802.05
2022-09-02 09:41:00,39284.9,39309.55,39251.7,39256.75,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:41:00,2022-09-02,09:41,355.95,367.5,337.55,343.55,441.3,529.56,88.25999999999998,0,0,,,97.75,103.75,121.30000000000001,73.80000000000001,-18.649999999999977,,2022-09-02 09:41:00,444.3,472.45,430.9,468.95,390.1,468.12,78.01999999999998,1,0,SL_hit,468.12,-78.84999999999997,-40.799999999999955,17.0,-82.34999999999997,-109.59999999999997,-78.01999999999998,800.25,810.0,798.4,812.5
2022-09-02 09:42:00,39265.3,39274.75,39255.5,39264.95,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:42:00,2022-09-02,09:42,343.85,351.3,340.0,346.5,441.3,529.56,88.25999999999998,0,0,,,94.80000000000001,101.30000000000001,121.30000000000001,90.0,-18.649999999999977,,2022-09-02 09:42:00,468.05,472.05,456.85,465.0,390.1,468.12,78.01999999999998,1,0,SL_hit,468.12,-74.89999999999998,-66.75,17.0,-81.94999999999999,-109.59999999999997,-78.01999999999998,811.9000000000001,812.05,808.1500000000001,811.5
2022-09-02 09:43:00,39269.55,39284.9,39254.65,39280.75,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:43:00,2022-09-02,09:43,348.0,354.0,338.45,354.0,441.3,529.56,88.25999999999998,0,0,,,87.30000000000001,102.85000000000002,121.30000000000001,87.30000000000001,-18.649999999999977,,2022-09-02 09:43:00,462.65,474.0,453.6,453.6,390.1,468.12,78.01999999999998,1,0,SL_hit,468.12,-63.5,-63.5,17.0,-83.89999999999998,-109.59999999999997,-78.01999999999998,810.65,812.45,807.6,807.6
2022-09-02 09:44:00,39283.1,39356.85,39283.1,39335.85,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:44:00,2022-09-02,09:44,356.8,390.15,356.8,375.25,441.3,529.56,88.25999999999998,0,0,,,66.05000000000001,84.5,121.30000000000001,51.150000000000034,-18.649999999999977,,2022-09-02 09:44:00,447.5,447.65,406.4,419.9,390.1,468.12,78.01999999999998,0,0,,468.12,-29.799999999999955,-16.299999999999955,17.0,-57.549999999999955,-109.59999999999997,,804.3,804.45,796.55,795.15
2022-09-02 09:45:00,39342.65,39394.6,39338.75,39388.65,39400.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:45:00,2022-09-02,09:45,379.95,405.8,374.45,399.0,441.3,529.56,88.25999999999998,0,0,,,42.30000000000001,66.85000000000002,121.30000000000001,35.5,-18.649999999999977,,2022-09-02 09:45:00,414.0,424.25,389.65,394.5,390.1,468.12,78.01999999999998,0,0,,468.12,-4.399999999999977,0.4500000000000455,17.0,-34.14999999999998,-109.59999999999997,,793.95,798.7,795.45,793.5
2022-09-02 09:46:00,39388.2,39401.4,39365.55,39392.45,39400.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:46:00,2022-09-02,09:46,398.45,409.75,386.3,403.1,441.3,529.56,88.25999999999998,0,0,,,38.19999999999999,55.0,121.30000000000001,31.55000000000001,-18.649999999999977,,2022-09-02 09:46:00,393.45,404.4,383.55,390.4,390.1,468.12,78.01999999999998,0,0,,468.12,-0.2999999999999545,6.550000000000011,17.0,-14.299999999999955,-109.59999999999997,,791.9,793.3,790.7,793.5
2022-09-02 09:47:00,39393.85,39433.1,39381.8,39425.25,39400.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:47:00,2022-09-02,09:47,403.35,421.25,396.75,414.5,441.3,529.56,88.25999999999998,0,0,,,26.80000000000001,44.55000000000001,121.30000000000001,20.05000000000001,-18.649999999999977,,2022-09-02 09:47:00,390.35,398.3,370.55,378.35,390.1,468.12,78.01999999999998,0,0,,468.12,11.75,19.55000000000001,19.55000000000001,-8.199999999999989,-109.59999999999997,,793.7,795.05,791.8,792.85
2022-09-02 09:48:00,39426.05,39436.3,39409.05,39420.8,39400.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:48:00,2022-09-02,09:48,419.35,424.95,407.95,415.45,441.3,529.56,88.25999999999998,0,0,,,25.850000000000023,33.35000000000002,121.30000000000001,16.350000000000023,-18.649999999999977,,2022-09-02 09:48:00,375.75,381.85,363.05,375.4,390.1,468.12,78.01999999999998,0,0,,468.12,14.700000000000045,27.05000000000001,27.05000000000001,8.25,-109.59999999999997,,795.1,789.8,788.0,790.8499999999999
2022-09-02 09:49:00,39421.3,39425.0,39372.45,39372.45,39400.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:49:00,2022-09-02,09:49,414.0,414.0,390.0,392.35,441.3,529.56,88.25999999999998,0,0,,,48.94999999999999,51.30000000000001,121.30000000000001,27.30000000000001,-18.649999999999977,,2022-09-02 09:49:00,375.55,396.7,375.55,395.0,390.1,468.12,78.01999999999998,0,0,,468.12,-4.899999999999977,14.550000000000011,27.05000000000001,-6.599999999999966,-109.59999999999997,,789.55,789.55,786.7,787.35
2022-09-02 09:50:00,39374.95,39377.2,39334.05,39334.05,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:50:00,2022-09-02,09:50,393.05,394.9,360.4,360.4,441.3,529.56,88.25999999999998,0,0,,,80.90000000000003,80.90000000000003,121.30000000000001,46.400000000000034,-18.649999999999977,,2022-09-02 09:50:00,392.75,420.9,392.75,420.9,390.1,468.12,78.01999999999998,0,0,,468.12,-30.799999999999955,-2.6499999999999773,27.05000000000001,-30.799999999999955,-109.59999999999997,,785.8,787.65,781.3,781.3
2022-09-02 09:51:00,39333.85,39335.0,39291.05,39303.95,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:51:00,2022-09-02,09:51,360.45,362.2,344.1,350.2,441.3,529.56,88.25999999999998,0,0,,,91.10000000000002,97.19999999999999,121.30000000000001,79.10000000000002,-18.649999999999977,,2022-09-02 09:51:00,421.6,443.8,420.8,441.35,390.1,468.12,78.01999999999998,0,0,,468.12,-51.25,-30.69999999999999,27.05000000000001,-53.69999999999999,-109.59999999999997,,782.05,787.9000000000001,783.0,791.55
2022-09-02 09:52:00,39297.15,39303.0,39283.5,39303.0,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:52:00,2022-09-02,09:52,349.5,359.1,341.15,358.45,441.3,529.56,88.25999999999998,0,0,,,82.85000000000002,100.15000000000003,121.30000000000001,82.19999999999999,-18.649999999999977,,2022-09-02 09:52:00,444.3,454.2,437.4,437.75,390.1,468.12,78.01999999999998,0,0,,468.12,-47.64999999999998,-47.299999999999955,27.05000000000001,-64.09999999999997,-109.59999999999997,,793.8,796.5,795.3499999999999,796.2
2022-09-02 09:53:00,39300.8,39300.8,39256.9,39271.75,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:53:00,2022-09-02,09:53,356.7,356.7,336.5,343.1,441.3,529.56,88.25999999999998,0,0,,,98.19999999999999,104.80000000000001,121.30000000000001,84.60000000000002,-18.649999999999977,,2022-09-02 09:53:00,441.7,466.05,441.7,459.95,390.1,468.12,78.01999999999998,0,0,,468.12,-69.84999999999997,-51.599999999999966,27.05000000000001,-75.94999999999999,-109.59999999999997,,798.4,802.55,798.4,803.05
2022-09-02 09:54:00,39270.95,39274.35,39246.45,39261.9,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:54:00,2022-09-02,09:54,344.75,346.75,333.4,341.15,441.3,529.56,88.25999999999998,0,0,,,100.15000000000003,107.90000000000003,121.30000000000001,94.55000000000001,-18.649999999999977,,2022-09-02 09:54:00,457.85,471.8,454.65,461.15,390.1,468.12,78.01999999999998,1,0,SL_hit,468.12,-71.04999999999995,-64.54999999999995,27.05000000000001,-81.69999999999999,-109.59999999999997,-78.01999999999998,802.6,805.2,801.4,802.3
2022-09-02 09:55:00,39261.6,39272.05,39249.55,39272.05,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:55:00,2022-09-02,09:55,340.4,350.5,337.25,350.5,441.3,529.56,88.25999999999998,0,0,,,90.80000000000001,104.05000000000001,121.30000000000001,90.80000000000001,-18.649999999999977,,2022-09-02 09:55:00,460.5,470.75,449.6,449.6,390.1,468.12,78.01999999999998,1,0,SL_hit,468.12,-59.5,-59.5,27.05000000000001,-80.64999999999998,-109.59999999999997,-78.01999999999998,800.9,808.0,800.1,800.1
2022-09-02 09:56:00,39275.35,39293.75,39262.2,39262.2,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:56:00,2022-09-02,09:56,352.0,359.0,343.7,344.15,441.3,529.56,88.25999999999998,0,0,,,97.15000000000003,97.60000000000002,121.30000000000001,82.30000000000001,-18.649999999999977,,2022-09-02 09:56:00,443.05,464.55,438.6,463.85,390.1,468.12,78.01999999999998,0,0,,468.12,-73.75,-48.5,27.05000000000001,-74.44999999999999,-109.59999999999997,,795.05,808.25,797.6,808.0
2022-09-02 09:57:00,39269.1,39269.1,39229.8,39263.8,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:57:00,2022-09-02,09:57,343.3,347.8,330.7,345.25,441.3,529.56,88.25999999999998,0,0,,,96.05000000000001,110.60000000000002,121.30000000000001,93.5,-18.649999999999977,,2022-09-02 09:57:00,464.25,483.95,461.0,467.2,390.1,468.12,78.01999999999998,1,0,SL_hit,468.12,-77.09999999999997,-70.89999999999998,27.05000000000001,-93.84999999999997,-109.59999999999997,-78.01999999999998,807.55,814.65,808.8,812.45
2022-09-02 09:58:00,39263.1,39283.1,39263.05,39283.1,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:58:00,2022-09-02,09:58,349.15,354.5,347.0,354.35,441.3,529.56,88.25999999999998,0,0,,,86.94999999999999,94.30000000000001,121.30000000000001,86.80000000000001,-18.649999999999977,,2022-09-02 09:58:00,461.0,463.4,448.35,450.4,390.1,468.12,78.01999999999998,0,0,,468.12,-60.299999999999955,-58.25,27.05000000000001,-73.29999999999995,-109.59999999999997,,810.15,810.4,802.85,804.75
2022-09-02 09:59:00,39284.6,39301.5,39267.8,39270.55,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 09:59:00,2022-09-02,09:59,355.7,362.2,345.0,346.75,441.3,529.56,88.25999999999998,0,0,,,94.55000000000001,96.30000000000001,121.30000000000001,79.10000000000002,-18.649999999999977,,2022-09-02 09:59:00,447.35,464.1,437.6,459.85,390.1,468.12,78.01999999999998,0,0,,468.12,-69.75,-47.5,27.05000000000001,-74.0,-109.59999999999997,,803.05,809.1,799.8,806.6
2022-09-02 10:00:00,39268.2,39274.15,39254.4,39271.35,39300.0,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-27,2022-11-24,2022-09-02 10:00:00,2022-09-02,10:00,345.6,349.3,339.65,346.8,441.3,529.56,88.25999999999998,0,0,,,94.5,101.65000000000003,121.30000000000001,92.0,-18.649999999999977,,2022-09-02 10:00:00,460.25,468.2,455.35,457.6,390.1,468.12,78.01999999999998,1,0,SL_hit,468.12,-67.5,-65.25,27.05000000000001,-78.09999999999997,-109.59999999999997,-78.01999999999998,805.85,807.8499999999999,804.6500000000001,804.4000000000001
