datetime,open,high,low,close,currWeek_exp_dt,nextWeek_exp_dt,farWeek_exp_dt,currMonth_exp_dt,nextMonth_exp_dt,farMonth_exp_dt
2020-09-01 09:47:00,23963.7,23988.15,23924.7,23933.3,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 09:48:00,23924.75,23971.05,23924.7,23927.4,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 09:49:00,23919.9,23923.8,23832.35,23871.75,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 09:50:00,23863.2,23922.05,23849.7,23914.05,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 09:51:00,23916.05,23916.05,23815.75,23822.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 09:52:00,23815.25,23815.25,23739.6,23749.25,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 09:53:00,23744.3,23747.75,23681.0,23725.65,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 09:54:00,23719.65,23726.45,23671.45,23720.55,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 09:55:00,23714.75,23714.75,23641.8,23698.25,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 09:56:00,23692.1,23695.4,23630.45,23656.15,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 09:57:00,23656.5,23740.95,23624.65,23701.85,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 09:58:00,23699.75,23814.45,23676.6,23807.7,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 09:59:00,23803.55,23817.5,23774.7,23805.8,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:00:00,23801.45,23809.65,23696.15,23729.95,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:01:00,23733.65,23758.15,23697.9,23705.95,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:02:00,23708.5,23733.4,23691.95,23700.1,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:03:00,23700.9,23720.45,23674.1,23694.85,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:04:00,23698.95,23733.45,23694.2,23714.95,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:05:00,23711.25,23730.4,23672.95,23721.45,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:06:00,23717.55,23782.4,23717.55,23769.4,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:07:00,23769.6,23769.6,23721.95,23743.4,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:08:00,23738.85,23739.1,23716.35,23717.15,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:09:00,23718.85,23752.45,23718.55,23730.65,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:10:00,23732.05,23792.6,23730.75,23786.15,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:11:00,23787.05,23787.05,23750.1,23762.2,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:12:00,23760.85,23793.5,23755.4,23783.25,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:13:00,23784.3,23833.4,23778.35,23821.55,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:14:00,23822.9,23879.6,23822.9,23857.6,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:15:00,23859.65,23864.05,23809.5,23817.2,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:16:00,23817.55,23842.5,23810.8,23837.75,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:17:00,23841.95,23859.45,23823.3,23850.6,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:18:00,23851.25,23852.0,23779.65,23779.65,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:19:00,23778.3,23786.75,23742.55,23752.6,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:20:00,23751.35,23757.55,23716.85,23737.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:21:00,23735.05,23746.05,23712.3,23727.25,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:22:00,23728.3,23760.65,23727.45,23745.25,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:23:00,23749.25,23778.45,23744.8,23762.5,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:24:00,23763.45,23763.45,23734.5,23755.1,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:25:00,23753.85,23772.8,23751.55,23759.4,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:26:00,23764.75,23802.8,23764.75,23784.35,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:27:00,23784.8,23790.5,23771.45,23772.8,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:28:00,23772.2,23784.65,23743.9,23747.6,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:29:00,23744.3,23770.15,23742.65,23752.4,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:30:00,23752.05,23770.15,23750.0,23757.15,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:31:00,23756.25,23776.0,23731.15,23731.15,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:32:00,23732.05,23732.05,23692.55,23721.3,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:33:00,23717.1,23730.6,23712.75,23724.5,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:34:00,23718.55,23754.55,23717.45,23752.75,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:35:00,23748.85,23753.2,23731.45,23731.45,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:36:00,23731.1,23750.65,23728.05,23741.5,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:37:00,23743.4,23756.15,23742.7,23750.55,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:38:00,23752.9,23785.1,23739.85,23746.8,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:39:00,23745.2,23745.95,23692.85,23694.15,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:40:00,23694.95,23728.95,23693.0,23706.1,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:41:00,23710.5,23741.85,23709.3,23729.9,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:42:00,23727.3,23751.3,23719.75,23725.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:43:00,23726.3,23737.55,23717.85,23720.05,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:44:00,23719.75,23735.6,23715.65,23735.6,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:45:00,23736.2,23758.4,23731.55,23740.6,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:46:00,23741.3,23759.95,23740.75,23757.3,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:47:00,23757.95,23809.25,23754.8,23793.8,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:48:00,23799.1,23828.95,23790.0,23793.85,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:49:00,23793.1,23795.05,23770.85,23782.6,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:50:00,23783.45,23819.25,23778.55,23790.6,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:51:00,23791.1,23791.1,23763.4,23764.75,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:52:00,23763.55,23771.1,23738.25,23756.2,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:53:00,23758.8,23766.65,23743.25,23761.55,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:54:00,23759.4,23768.7,23741.9,23744.05,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:55:00,23746.45,23768.4,23745.5,23752.4,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:56:00,23750.55,23767.9,23747.2,23763.5,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:57:00,23764.7,23764.7,23753.35,23756.15,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:58:00,23757.0,23766.6,23746.55,23746.55,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 10:59:00,23746.4,23756.7,23727.7,23756.7,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:00:00,23756.4,23806.1,23756.4,23769.1,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:01:00,23767.1,23767.1,23744.85,23744.85,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:02:00,23745.65,23748.9,23734.55,23743.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:03:00,23741.85,23765.35,23732.8,23732.8,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:04:00,23733.35,23753.35,23731.7,23741.9,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:05:00,23738.25,23752.8,23736.1,23750.75,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:06:00,23755.05,23770.5,23737.4,23737.4,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:07:00,23737.05,23756.95,23736.55,23747.05,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:08:00,23746.1,23776.05,23743.95,23764.05,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:09:00,23764.4,23764.4,23737.9,23740.4,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:10:00,23739.85,23759.3,23739.65,23753.55,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:11:00,23750.95,23750.95,23584.45,23584.45,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:12:00,23593.95,23635.7,23593.95,23618.6,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:13:00,23616.05,23645.3,23607.5,23623.45,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:14:00,23616.7,23631.9,23583.65,23583.65,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:15:00,23575.95,23580.7,23506.4,23524.45,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:16:00,23522.85,23532.25,23473.15,23499.25,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:17:00,23500.85,23554.7,23500.85,23534.3,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:18:00,23537.4,23606.25,23537.2,23571.9,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:19:00,23571.35,23571.8,23538.35,23541.05,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:20:00,23542.4,23581.5,23531.55,23559.35,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:21:00,23560.2,23573.55,23544.7,23544.7,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:22:00,23546.05,23576.5,23540.2,23576.5,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:23:00,23576.3,23608.3,23576.3,23595.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:24:00,23597.4,23664.55,23596.2,23623.5,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:25:00,23624.5,23638.4,23599.0,23638.4,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:26:00,23637.55,23657.5,23627.25,23627.25,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:27:00,23625.5,23706.25,23622.9,23671.9,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:28:00,23673.1,23673.1,23640.25,23655.9,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:29:00,23655.1,23671.6,23647.55,23647.55,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:30:00,23647.95,23683.65,23646.95,23672.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:31:00,23667.4,23691.2,23646.85,23647.65,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:32:00,23644.05,23650.8,23635.2,23635.3,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:33:00,23634.0,23661.05,23616.75,23659.35,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:34:00,23653.5,23659.7,23628.3,23638.5,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:35:00,23639.35,23657.85,23623.25,23623.25,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:36:00,23622.7,23661.95,23622.6,23650.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:37:00,23650.75,23780.9,23636.45,23780.9,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:38:00,23776.4,23895.7,23776.4,23818.85,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:39:00,23822.3,23860.6,23788.35,23791.3,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:40:00,23797.35,23859.4,23796.35,23798.6,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:41:00,23801.0,23805.6,23556.4,23618.1,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:42:00,23606.55,23655.2,23560.3,23625.05,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:43:00,23628.45,23679.4,23628.45,23644.25,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:44:00,23637.45,23687.95,23635.45,23686.6,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:45:00,23685.35,23690.95,23652.35,23669.45,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:46:00,23670.35,23709.85,23640.95,23688.7,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:47:00,23685.75,23755.4,23684.8,23726.15,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:48:00,23721.45,23741.9,23696.8,23727.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:49:00,23726.7,23726.7,23698.85,23718.15,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:50:00,23720.15,23721.15,23680.7,23687.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:51:00,23687.9,23721.55,23685.95,23701.95,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:52:00,23704.0,23705.2,23647.75,23669.55,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:53:00,23667.6,23695.65,23660.95,23664.3,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:54:00,23664.85,23689.85,23662.55,23667.3,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:55:00,23667.2,23688.6,23636.75,23678.85,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:56:00,23676.3,23682.45,23638.2,23647.75,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:57:00,23646.1,23658.2,23626.75,23630.9,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:58:00,23623.75,23651.5,23614.0,23645.55,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 11:59:00,23640.7,23661.4,23617.6,23629.35,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 12:00:00,23628.0,23628.0,23580.15,23580.15,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 12:01:00,23581.4,23618.4,23572.35,23613.85,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 12:02:00,23611.9,23611.95,23539.35,23567.85,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 12:03:00,23581.15,23581.7,23534.7,23552.7,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 12:04:00,23557.15,23612.75,23557.15,23597.4,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 12:05:00,23596.45,23596.45,23558.05,23581.35,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 12:06:00,23580.65,23635.55,23580.65,23603.4,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
